name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112316	Neuronal System	356	32	3.15	7.07	7.4e-09	1.7e-06	3.66	2.41	5.4
R-HSA-6794362	Protein-protein interactions at synapses	70	10	5	5.76	2.7e-05	0.0032	5.84	2.63	11.6
R-HSA-112315	Transmission across Chemical Synapses	224	18	2.81	4.71	7.3e-05	0.0057	3.1	1.78	5.12
R-HSA-6794361	Neurexins and neuroligins	34	6	6.18	5.19	0.00035	0.021	7.42	2.49	18.5
R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	36	6	5.84	4.98	0.00049	0.023	6.92	2.34	17.1
R-HSA-111996	Ca-dependent events	29	5	6.04	4.66	0.0012	0.032	7.19	2.13	19.4
R-HSA-112043	PLC beta mediated events	41	6	5.12	4.54	0.001	0.032	5.93	2.02	14.4
R-HSA-112040	G-protein mediated events	42	6	5	4.46	0.0011	0.032	5.77	1.97	14
R-HSA-4086398	Ca2+ pathway	55	7	4.46	4.41	9e-04	0.032	5.06	1.91	11.4
R-HSA-451326	Activation of kainate receptors upon glutamate binding	32	5	5.47	4.34	0.002	0.042	6.39	1.91	17
R-HSA-2682334	EPH-Ephrin signaling	81	8	3.46	3.81	0.0021	0.042	3.8	1.57	8
R-HSA-422475	Axon guidance	295	18	2.14	3.4	0.002	0.042	2.29	1.32	3.76
R-HSA-5620916	VxPx cargo-targeting to cilium	21	4	6.67	4.46	0.0027	0.044	8.1	1.97	25
R-HSA-383280	Nuclear Receptor transcription pathway	50	6	4.2	3.89	0.0028	0.044	4.71	1.63	11.2
R-HSA-112310	Neurotransmitter release cycle	51	6	4.12	3.83	0.0032	0.044	4.61	1.59	11
R-HSA-5620920	Cargo trafficking to the periciliary membrane	51	6	4.12	3.83	0.0032	0.044	4.61	1.59	11
R-HSA-194138	Signaling by VEGF	103	9	3.06	3.6	0.0027	0.044	3.33	1.46	6.68
R-HSA-390666	Serotonin receptors	12	3	8.75	4.61	0.0042	0.045	11.4	1.98	46.1
R-HSA-451306	Ionotropic activity of kainate receptors	12	3	8.75	4.61	0.0042	0.045	11.4	1.98	46.1
R-HSA-451308	Activation of Ca-permeable Kainate Receptor	12	3	8.75	4.61	0.0042	0.045	11.4	1.98	46.1
R-HSA-425561	Sodium/Calcium exchangers	13	3	8.08	4.38	0.0053	0.045	10.3	1.81	40.3
R-HSA-210500	Glutamate Neurotransmitter Release Cycle	24	4	5.84	4.07	0.0044	0.045	6.88	1.7	20.7
R-HSA-5223345	Miscellaneous transport and binding events	25	4	5.6	3.95	0.0051	0.045	6.55	1.62	19.6
R-HSA-936837	Ion transport by P-type ATPases	56	6	3.75	3.54	0.005	0.045	4.15	1.44	9.79
R-HSA-111885	Opioid Signalling	74	7	3.31	3.42	0.0051	0.045	3.62	1.39	7.97
R-HSA-1483257	Phospholipid metabolism	200	13	2.28	3.12	0.0048	0.045	2.43	1.25	4.33
R-HSA-418594	G alpha (i) signalling events	362	20	1.93	3.1	0.0036	0.045	2.06	1.22	3.3
R-HSA-194315	Signaling by Rho GTPases	441	23	1.83	3.04	0.0039	0.045	1.95	1.2	3.03
R-HSA-418359	Reduction of cytosolic Ca++ levels	14	3	7.5	4.17	0.0066	0.046	9.36	1.67	35.7
R-HSA-111933	Calmodulin induced events	27	4	5.19	3.74	0.0068	0.046	5.98	1.49	17.7
R-HSA-111997	CaM pathway	27	4	5.19	3.74	0.0068	0.046	5.98	1.49	17.7
R-HSA-418360	Platelet calcium homeostasis	27	4	5.19	3.74	0.0068	0.046	5.98	1.49	17.7
R-HSA-8853659	RET signaling	41	5	4.27	3.6	0.0059	0.046	4.79	1.46	12.4
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	60	6	3.5	3.33	0.0071	0.046	3.84	1.34	9.01
R-HSA-4420097	VEGFA-VEGFR2 Pathway	95	8	2.95	3.27	0.0057	0.046	3.19	1.32	6.65
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	24	1.73	2.81	0.0064	0.046	1.83	1.14	2.82
R-HSA-1489509	DAG and IP3 signaling	28	4	5	3.64	0.0078	0.049	5.73	1.44	16.8
