name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-425407	SLC-mediated transmembrane transport	241	138	1.32	4.45	6.6e-06	0.0053	1.78	1.37	2.33
R-HSA-1474244	Extracellular matrix organization	278	156	1.3	4.39	8.3e-06	0.0053	1.7	1.33	2.18
R-HSA-196854	Metabolism of vitamins and cofactors	184	108	1.36	4.27	1.5e-05	0.0064	1.89	1.39	2.57
R-HSA-975634	Retinoid metabolism and transport	41	31	1.75	4.19	2.5e-05	0.0064	4.09	1.95	9.36
R-HSA-397014	Muscle contraction	201	116	1.33	4.18	2.2e-05	0.0064	1.81	1.35	2.43
R-HSA-1430728	Metabolism	1899	898	1.09	3.95	4.5e-05	0.0095	1.22	1.11	1.35
R-HSA-76002	Platelet activation, signaling and aggregation	271	149	1.27	3.95	5.4e-05	0.0099	1.62	1.27	2.09
R-HSA-382551	Transport of small molecules	705	353	1.16	3.79	9.2e-05	0.015	1.34	1.15	1.57
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	125	75	1.39	3.81	0.00011	0.016	1.99	1.37	2.91
R-HSA-3000157	Laminin interactions	28	22	1.82	3.78	0.00015	0.017	4.83	1.9	14.6
R-HSA-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	108	66	1.41	3.77	0.00013	0.017	2.08	1.39	3.14
R-HSA-216083	Integrin cell surface interactions	81	51	1.46	3.6	0.00026	0.027	2.25	1.4	3.66
R-HSA-8957275	Post-translational protein phosphorylation	108	65	1.39	3.57	0.00027	0.027	2	1.34	3.02
R-HSA-1566948	Elastic fibre formation	45	31	1.59	3.48	0.00044	0.033	2.92	1.51	5.95
R-HSA-6806667	Metabolism of fat-soluble vitamins	45	31	1.59	3.48	0.00044	0.033	2.92	1.51	5.95
R-HSA-114608	Platelet degranulation 	123	72	1.35	3.44	0.00043	0.033	1.87	1.28	2.73
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	247	1.17	3.41	4e-04	0.033	1.37	1.14	1.65
