name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	92	1.78	6.07	1.8e-08	1.3e-05	2.03	1.59	2.58
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	42	2.17	5.42	1.3e-06	0.00047	2.49	1.73	3.52
R-HSA-72172	mRNA Splicing	191	34	2.23	5.06	6.7e-06	0.0017	2.56	1.7	3.76
R-HSA-72086	mRNA Capping	29	10	4.32	5.27	4.9e-05	0.006	6.13	2.54	13.9
R-HSA-72165	mRNA Splicing - Minor Pathway	52	14	3.37	5.05	3.8e-05	0.006	4.31	2.15	8.17
R-HSA-72163	mRNA Splicing - Major Pathway	183	31	2.12	4.51	4.6e-05	0.006	2.41	1.57	3.59
R-HSA-69206	G1/S Transition	124	23	2.32	4.37	0.00011	0.011	2.67	1.61	4.27
R-HSA-77075	RNA Pol II CTD phosphorylation and interaction with CE	27	9	4.18	4.87	0.00016	0.013	5.82	2.29	13.7
R-HSA-113418	Formation of the Early Elongation Complex	33	10	3.8	4.74	0.00017	0.013	5.06	2.14	11.1
R-HSA-73776	RNA Polymerase II Promoter Escape	47	12	3.2	4.45	0.00024	0.013	4	1.88	7.93
R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	47	12	3.2	4.45	0.00024	0.013	4	1.88	7.93
R-HSA-75953	RNA Polymerase II Transcription Initiation	47	12	3.2	4.45	0.00024	0.013	4	1.88	7.93
R-HSA-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	47	12	3.2	4.45	0.00024	0.013	4	1.88	7.93
R-HSA-453279	Mitotic G1-G1/S phases	143	24	2.1	3.91	0.00037	0.019	2.37	1.45	3.72
R-HSA-109582	Hemostasis	608	72	1.48	3.63	0.00038	0.019	1.6	1.22	2.08
R-HSA-73863	RNA Polymerase I Transcription Termination	31	9	3.64	4.33	0.00051	0.023	4.76	1.92	10.8
R-HSA-69242	S Phase	138	23	2.09	3.79	0.00054	0.023	2.34	1.42	3.72
R-HSA-168249	Innate Immune System	1035	111	1.34	3.44	0.00056	0.023	1.45	1.16	1.79
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	14	2.62	3.91	0.00069	0.025	3.08	1.57	5.67
R-HSA-73856	RNA Polymerase II Transcription Termination	67	14	2.62	3.91	0.00069	0.025	3.08	1.57	5.67
R-HSA-112382	Formation of RNA Pol II elongation complex 	61	13	2.67	3.85	0.00087	0.027	3.16	1.56	5.95
R-HSA-75955	RNA Polymerase II Transcription Elongation	61	13	2.67	3.85	0.00087	0.027	3.16	1.56	5.95
R-HSA-674695	RNA Polymerase II Pre-transcription Events	84	16	2.39	3.76	0.00086	0.027	2.75	1.48	4.82
R-HSA-202733	Cell surface interactions at the vascular wall	133	22	2.07	3.67	0.00079	0.027	2.32	1.39	3.72
R-HSA-611105	Respiratory electron transport	95	17	2.24	3.58	0.0012	0.037	2.55	1.4	4.37
R-HSA-5654738	Signaling by FGFR2	73	14	2.4	3.54	0.0017	0.044	2.77	1.42	5.04
R-HSA-948021	Transport to the Golgi and subsequent modification	186	27	1.82	3.32	0.0017	0.044	1.99	1.26	3.03
R-HSA-76002	Platelet activation, signaling and aggregation	271	36	1.66	3.27	0.0016	0.044	1.8	1.22	2.59
R-HSA-389661	Glyoxylate metabolism and glycine degradation	30	8	3.34	3.78	0.0019	0.045	4.22	1.62	9.89
R-HSA-73772	RNA Polymerase I Promoter Escape	30	8	3.34	3.78	0.0019	0.045	4.22	1.62	9.89
R-HSA-72187	mRNA 3'-end processing	58	12	2.59	3.58	0.0018	0.045	3.04	1.46	5.86
R-HSA-392499	Metabolism of proteins	1907	184	1.21	2.99	0.002	0.045	1.3	1.09	1.55
R-HSA-210993	Tie2 Signaling	18	6	4.18	3.97	0.002	0.046	5.8	1.78	16.7
