query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0498	116	1221	16	0.013	0.138	GO:0007188	BP	138	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	1	FFAR3,GRM1,ADORA2A,DRD1,ADCY5,LHCGR,GNAL,DRD4,GNAO1,DRD2,CHRM4,CNR1,ADRA2C,HTR1B,GPER1,HTR1D
2	1	TRUE	0.0339	141	1221	19	0.016	0.135	GO:1904589	BP	131	regulation of protein import	1	PRKD1,TEK,WNT3A,PSEN1,PPM1A,GLI3,GSK3B,SMAD4,SUFU,DAB2IP,RBCK1,WWTR1,PPP3CA,CABP1,TLR3,MBTPS1,CYLD,BMP6,DDX58
3	1	TRUE	0.0304	139	1221	19	0.016	0.137	GO:0042306	BP	131	regulation of protein import into nucleus	1	PRKD1,TEK,WNT3A,PSEN1,PPM1A,GLI3,GSK3B,SMAD4,SUFU,DAB2IP,RBCK1,WWTR1,PPP3CA,CABP1,TLR3,MBTPS1,CYLD,BMP6,DDX58
4	1	TRUE	0.0237	25	1221	7	0.006	0.28	GO:0046596	BP	230	regulation of viral entry into host cell	1	TRIM25,TRIM11,CD4,FCNB,HS3ST5,TRIM31,TRIM10
5	1	TRUE	0.0341	14	1221	5	0.004	0.357	GO:0046597	BP	230	negative regulation of viral entry into host cell	2	TRIM25,TRIM11,FCNB,TRIM31,TRIM10
6	1	TRUE	0.022	93	1221	15	0.012	0.161	GO:0046632	BP	211	alpha-beta T cell differentiation	1	TCF7,STAT6,LY9,IHH,GLI3,NCKAP1L,ABL1,LEF1,PRKCZ,FOXP1,OTUD5,TGFBR2,PRDM1,SHB,BCL11B
7	1	TRUE	0.00705	55	1221	12	0.01	0.218	GO:0051339	BP	23	regulation of lyase activity	1	ADORA2A,NOS2,DRD1,ACR,LHCGR,GNAL,DRD4,CAP1,NOS3,DRD2,GNG7,GPER1
8	1	TRUE	0.0163	30	1221	8	0.007	0.267	GO:0051349	BP	23	positive regulation of lyase activity	2	ADORA2A,NOS2,DRD1,ACR,LHCGR,GNAL,NOS3,GPER1
9	1	TRUE	0.00571	53	1221	12	0.01	0.226	GO:0031279	BP	23	regulation of cyclase activity	1	ADORA2A,NOS2,DRD1,ACR,LHCGR,GNAL,DRD4,CAP1,NOS3,DRD2,GNG7,GPER1
10	1	TRUE	0.0138	44	1221	10	0.008	0.227	GO:0045761	BP	23	regulation of adenylate cyclase activity	2	ADORA2A,DRD1,ACR,LHCGR,GNAL,DRD4,CAP1,DRD2,GNG7,GPER1
11	1	TRUE	0.0163	30	1221	8	0.007	0.267	GO:0031281	BP	23	positive regulation of cyclase activity	1	ADORA2A,NOS2,DRD1,ACR,LHCGR,GNAL,NOS3,GPER1
12	1	TRUE	0.0419	63	1221	11	0.009	0.175	GO:0021872	BP	298	forebrain generation of neurons	1	WNT3A,FOXG1,NUMB,GLI3,DRD1,SHANK3,LEF1,DLX5,DRD2,BCL11B,POU3F4
13	1	TRUE	0.00807	33	1221	9	0.007	0.273	GO:0007212	BP	24	dopamine receptor signaling pathway	1	DRD1,ADCY5,GNAL,DRD4,GNAO1,GNB5,DRD2,KLF16,RGS8
14	1	TRUE	0.0341	14	1221	5	0.004	0.357	GO:0014821	BP	151	phasic smooth muscle contraction	1	DRD1,GDNF,DLG1,DRD2,HTR1D
15	1	TRUE	0.029	8	1221	4	0.003	0.5	GO:0030432	BP	151	peristalsis	2	DRD1,GDNF,DLG1,DRD2
16	1	TRUE	0.00805	1847	1221	152	0.124	0.082	GO:0035556	BP	208	intracellular signal transduction	1	TRIM25,SEZ6,PRKD1,AKT2,SRPK1,TEK,EPHA2,TLE1,RASSF1,MLKL,BRCA1,CSF2,GRM1,TNFAIP3,PSEN1,IL20RA,SOCS2,SRGAP1,ADORA2A,OSBPL8,MKNK2,ADAP2,SEC14L1,NOS2,PER1,NTN1,PPM1A,PRKCH,RPS6KA5,GCNT2,DRD1,PLK2,GDF10,DOK2,SPRY2,TAB1,PPP1R1A,SHANK3,RRN3,DLG1,GSK3B,ADCY5,IVNS1ABP,CD4,BMP15,PDE10A,LHCGR,PDIA2,ARAP3,SMAD4,GNAL,RPS6KA4,PIK3AP1,JPH3,GPR143,BAIAP2,INPP5A,DRD4,SGK3,ABL1,DAB2IP,NCKAP1,ZFP385B,ITGAV,TYRO3,RBCK1,NFATC2,SKIL,WWTR1,GUCY1B3,ARHGEF2,PPP3CA,NBN,FGR,CASP9,NOS3,PRKCZ,RHOH,PPEF2,CAMKK2,ZC3HAV1,TGFA,BMP10,ITPR1,RASGEF1A,ARHGDIB,ZDHHC13,MEF2A,HPX,STK26,WAS,RPS6KA3,FGF20,TLR3,CX3CL1,NECAB2,CDH13,BCL2L10,DRD2,DCLK3,EPHB1,MAPKAPK3,CISH,TRIB3,PPP1R9A,CAMKV,VAV3,RASD2,MELK,CDC42EP3,NDRG4,CYLD,ARHGAP33,PPP1R16B,DUSP8,HRC,SEMA7A,MAPKAP1,PPP1R9B,BMP6,STK32A,DDX58,MAP3K10,HIPK4,DOK4,CCR6,TLK1,FOXO1,RTN4RL1,ADRA2C,MAFA,FOXO3,LRRC3,RGS14,GPER1,BC048403,DUSP7,LRTM2,SLC44A2,CAMK2B,NFAM1,PTP4A3,TNFRSF19,LRRTM1,PPP1R1B,ERBB2,ITGB1BP1,CENPJ,TANK,GM14147,FZD10,GM13283
17	1	TRUE	0.0294	216	1221	26	0.021	0.12	GO:0019932	BP	208	second-messenger-mediated signaling	2	ADORA2A,NOS2,DRD1,ADCY5,CD4,PDE10A,LHCGR,GNAL,JPH3,GPR143,INPP5A,NFATC2,GUCY1B3,PPP3CA,NOS3,CAMKK2,ITPR1,CDH13,PPP1R9A,RASD2,HRC,PPP1R9B,CCR6,ADRA2C,MAFA,GPER1
18	1	TRUE	0.0438	335	1221	35	0.029	0.104	GO:0072507	BP	113	divalent inorganic cation homeostasis	1	PRKD1,SLC41A1,STC1,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,JPH3,ABL1,ITGAV,TRPV6,ITPR1,ATP2B2,SWAP70,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,SLC24A2,HRC,GPR12,SLC35G1,FPR1,GPR6,TMC8,GPER1,SLC39A8,TAC1,SLC8A3
19	1	TRUE	0.0393	432	1221	43	0.035	0.1	GO:0055065	BP	113	metal ion homeostasis	1	SCNN1G,PRKD1,SLC41A1,STC1,TMPRSS6,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,SMAD4,JPH3,ABL1,ITGAV,TESC,TRPV6,ITPR1,ATP2B2,SWAP70,MT4,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,TTC7,SLC24A2,ATP6V0A2,HRC,BMP6,GPR12,SLC35G1,FPR1,GPR6,TMC8,GPER1,SLC39A8,TAC1,SLC8A3
20	1	TRUE	0.0369	455	1221	45	0.037	0.099	GO:0006873	BP	113	cellular ion homeostasis	1	PRKD1,SLC4A1,SLC41A1,STC1,TMPRSS6,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,SMAD4,JPH3,ABL1,ITGAV,TESC,TRPV6,ITPR1,ATP2B2,SWAP70,MT4,CAR7,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,TTC7,SLC24A2,ATP6V0A2,HRC,BMP6,CFTR,GPR12,SLC35G1,FPR1,GPR6,GPER1,SLC39A8,SLC4A4,TAC1,SLC8A3
21	1	TRUE	0.0278	445	1221	45	0.037	0.101	GO:0030003	BP	113	cellular cation homeostasis	1	PRKD1,SLC4A1,SLC41A1,STC1,TMPRSS6,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,SMAD4,JPH3,ABL1,ITGAV,TESC,TRPV6,ITPR1,ATP2B2,SWAP70,MT4,CAR7,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,TTC7,SLC24A2,ATP6V0A2,HRC,BMP6,CFTR,GPR12,SLC35G1,FPR1,GPR6,GPER1,SLC39A8,SLC4A4,TAC1,SLC8A3
22	1	TRUE	0.038	318	1221	34	0.028	0.107	GO:0072503	BP	113	cellular divalent inorganic cation homeostasis	2	PRKD1,SLC41A1,STC1,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,JPH3,ABL1,ITGAV,TRPV6,ITPR1,ATP2B2,SWAP70,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,SLC24A2,HRC,GPR12,SLC35G1,FPR1,GPR6,GPER1,SLC39A8,TAC1,SLC8A3
23	1	TRUE	0.0201	385	1221	41	0.034	0.106	GO:0006875	BP	113	cellular metal ion homeostasis	2	PRKD1,SLC41A1,STC1,TMPRSS6,GRM1,ATP2B1,PSEN1,MICU1,DLG4,DRD1,SLC39A14,ADCY5,KNG1,SMAD4,JPH3,ABL1,ITGAV,TESC,TRPV6,ITPR1,ATP2B2,SWAP70,MT4,DRD2,NPTN,DHRS7C,KCTD17,PLCG2,TTC7,SLC24A2,ATP6V0A2,HRC,BMP6,GPR12,SLC35G1,FPR1,GPR6,GPER1,SLC39A8,TAC1,SLC8A3
24	1	TRUE	0.0301	4	1221	3	0.002	0.75	GO:0003415	BP	277	chondrocyte hypertrophy	1	RARG,TGFBR2,MEX3C
