name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002419	abnormal innate immunity	616	117	1.93	7.91	5.2e-13	1.5e-09	2.32	1.86	2.88
MP:0012382	abnormal blood cell physiology	1515	228	1.53	7.46	9.2e-13	1.5e-09	1.83	1.55	2.16
MP:0001545	abnormal hematopoietic system physiology	1616	239	1.5	7.37	1.4e-12	1.6e-09	1.8	1.53	2.12
MP:0002442	abnormal leukocyte physiology	1401	206	1.5	6.65	1.6e-10	1.3e-07	1.75	1.47	2.07
MP:0002421	abnormal cell-mediated immunity	1439	209	1.48	6.51	3.6e-10	2.3e-07	1.72	1.45	2.04
MP:0001819	abnormal immune cell physiology	1428	207	1.47	6.44	5.4e-10	2.9e-07	1.72	1.45	2.03
MP:0002420	abnormal adaptive immunity	1459	210	1.46	6.38	7.3e-10	3.4e-07	1.7	1.44	2.02
MP:0002723	abnormal immune serum protein physiology	1067	163	1.55	6.35	1.4e-09	5.5e-07	1.8	1.49	2.16
MP:0003009	abnormal cytokine secretion	661	107	1.65	5.7	7.4e-08	2.7e-05	1.87	1.49	2.34
MP:0002462	abnormal granulocyte physiology	260	53	2.07	5.8	1.6e-07	4.5e-05	2.43	1.75	3.33
MP:0002451	abnormal macrophage physiology	427	76	1.81	5.66	1.5e-07	4.5e-05	2.08	1.58	2.7
MP:0001845	abnormal inflammatory response	1235	174	1.43	5.4	1.6e-07	4.5e-05	1.62	1.35	1.94
MP:0002452	abnormal professional antigen presenting cell physiology	967	142	1.49	5.36	2.4e-07	6.1e-05	1.69	1.38	2.05
MP:0001614	abnormal blood vessel morphology	1178	165	1.43	5.16	5.2e-07	0.00012	1.6	1.33	1.93
MP:0008469	abnormal protein level	1092	155	1.44	5.16	5.5e-07	0.00012	1.62	1.34	1.96
MP:0005164	abnormal response to injury	546	89	1.66	5.24	7.6e-07	0.00015	1.87	1.46	2.38
MP:0008556	abnormal tumor necrosis factor secretion	233	47	2.05	5.37	1.1e-06	0.00022	2.39	1.68	3.33
MP:0001800	abnormal humoral immune response	561	90	1.63	5.1	1.3e-06	0.00024	1.84	1.43	2.33
MP:0001876	decreased inflammatory response	273	52	1.94	5.19	1.9e-06	0.00033	2.23	1.6	3.05
MP:0001844	autoimmune response	404	69	1.74	5.01	2.7e-06	0.00044	1.96	1.48	2.58
MP:0005005	abnormal self tolerance	406	69	1.73	4.96	3.2e-06	0.00049	1.95	1.47	2.56
MP:0005000	abnormal immune tolerance	414	70	1.72	4.95	3.3e-06	0.00049	1.94	1.46	2.54
MP:0005087	decreased acute inflammation	196	40	2.08	5.03	5.3e-06	0.00075	2.41	1.65	3.46
MP:0002127	abnormal cardiovascular system morphology	1950	244	1.27	4.48	7.5e-06	0.00099	1.43	1.21	1.67
MP:0011180	abnormal hematopoietic cell number	1969	246	1.27	4.48	7.6e-06	0.00099	1.42	1.21	1.67
MP:0003156	abnormal leukocyte migration	168	35	2.12	4.83	1.3e-05	0.0015	2.47	1.64	3.64
MP:0002498	abnormal acute inflammation	328	57	1.77	4.68	1.2e-05	0.0015	1.99	1.46	2.68
MP:0002490	abnormal immunoglobulin level	519	81	1.59	4.55	1.3e-05	0.0016	1.76	1.36	2.27
MP:0020171	abnormal IgA level	129	29	2.29	4.86	1.5e-05	0.0017	2.71	1.72	4.17
MP:0008704	abnormal interleukin-6 secretion	183	37	2.06	4.77	1.5e-05	0.0017	2.38	1.6	3.46
MP:0002461	increased immunoglobulin level	310	54	1.77	4.57	1.9e-05	0.002	1.99	1.45	2.71
MP:0005416	abnormal circulating protein level	976	134	1.4	4.33	2.1e-05	0.0022	1.54	1.25	1.88
MP:0008555	abnormal interferon secretion	320	55	1.75	4.5	2.4e-05	0.0023	1.96	1.43	2.66
MP:0008713	abnormal cytokine level	415	67	1.64	4.42	2.6e-05	0.0025	1.83	1.37	2.4
MP:0008566	increased interferon-gamma secretion	133	29	2.22	4.67	2.9e-05	0.0026	2.61	1.66	4
MP:0002459	abnormal B cell physiology	638	94	1.5	4.31	2.9e-05	0.0026	1.65	1.3	2.09
MP:0002551	abnormal blood coagulation	270	48	1.81	4.45	3.2e-05	0.0027	2.04	1.45	2.82
MP:0008835	abnormal intercellular signaling peptide or protein level	426	68	1.62	4.35	3.3e-05	0.0027	1.8	1.36	2.37
MP:0005025	abnormal response to infection	572	86	1.53	4.32	3.1e-05	0.0027	1.69	1.31	2.15
MP:0008552	abnormal circulating tumor necrosis factor level	142	30	2.15	4.56	4e-05	0.0029	2.51	1.61	3.81
MP:0009785	altered susceptibility to infection induced morbidity/mortality	170	34	2.03	4.5	4.1e-05	0.0029	2.34	1.55	3.46
MP:0002463	abnormal neutrophil physiology	177	35	2.01	4.49	4.1e-05	0.0029	2.31	1.54	3.39
MP:0009676	abnormal hemostasis	272	48	1.8	4.4	3.9e-05	0.0029	2.02	1.44	2.79
MP:0008559	abnormal interferon-gamma secretion	280	49	1.78	4.38	4.1e-05	0.0029	2	1.43	2.76
MP:0002446	abnormal macrophage morphology	461	72	1.59	4.28	4e-05	0.0029	1.76	1.33	2.29
MP:0008195	abnormal professional antigen presenting cell morphology	998	135	1.38	4.15	4.1e-05	0.0029	1.51	1.23	1.84
MP:0008561	decreased tumor necrosis factor secretion	129	28	2.21	4.56	4.3e-05	0.003	2.59	1.63	4
MP:0008752	abnormal tumor necrosis factor level	185	36	1.98	4.44	4.5e-05	0.0031	2.27	1.52	3.3
MP:0008568	abnormal interleukin secretion	492	75	1.55	4.15	6.3e-05	0.0042	1.71	1.3	2.21
MP:0010766	abnormal NK cell physiology	99	23	2.36	4.5	6.7e-05	0.0043	2.82	1.68	4.58
MP:0002493	increased IgG level	225	41	1.85	4.28	6.7e-05	0.0043	2.09	1.44	2.97
MP:0008250	abnormal myeloid leukocyte morphology	950	128	1.37	3.98	8e-05	0.005	1.5	1.22	1.83
MP:0001619	abnormal vascular permeability	75	19	2.58	4.53	8.3e-05	0.0051	3.16	1.76	5.42
MP:0000260	abnormal angiogenesis	375	60	1.63	4.1	8.9e-05	0.0054	1.8	1.33	2.4
MP:0001793	altered susceptibility to infection	534	79	1.51	3.97	0.00011	0.0067	1.65	1.27	2.12
MP:0009787	increased susceptibility to infection induced morbidity/mortality	123	26	2.15	4.24	0.00013	0.0073	2.5	1.55	3.91
MP:0013657	abnormal blood cell morphology	1813	221	1.24	3.76	0.00014	0.0078	1.36	1.15	1.6
MP:0013658	abnormal myeloid cell morphology	1702	209	1.25	3.76	0.00014	0.0081	1.37	1.16	1.62
MP:0005014	increased B cell number	318	52	1.66	3.98	0.00015	0.0082	1.84	1.33	2.51
MP:0020174	abnormal IgG level	407	63	1.57	3.92	0.00016	0.0086	1.73	1.29	2.29
MP:0008734	decreased susceptibility to endotoxin shock	79	19	2.45	4.26	0.00017	0.0092	2.95	1.65	5.03
MP:0002425	altered susceptibility to autoimmune disorder	320	52	1.65	3.93	0.00017	0.0092	1.83	1.32	2.49
MP:0002495	increased IgA level	73	18	2.51	4.27	0.00018	0.0095	3.04	1.67	5.29
MP:0001846	increased inflammatory response	1058	138	1.33	3.73	0.00019	0.0097	1.44	1.18	1.76
MP:0002378	abnormal gut-associated lymphoid tissue morphology	94	21	2.27	4.1	0.00025	0.011	2.68	1.56	4.42
MP:0001861	lung inflammation	207	37	1.82	3.93	0.00023	0.011	2.04	1.38	2.95
MP:0008588	abnormal circulating interleukin level	245	42	1.74	3.9	0.00023	0.011	1.94	1.35	2.74
MP:0002412	increased susceptibility to bacterial infection	261	44	1.72	3.87	0.00024	0.011	1.9	1.33	2.66
MP:0020186	altered susceptibility to bacterial infection	331	53	1.63	3.85	0.00022	0.011	1.8	1.3	2.44
MP:0005317	increased triglyceride level	254	43	1.72	3.85	0.00025	0.011	1.91	1.33	2.69
MP:0020202	abnormal macrophage cell number	285	47	1.68	3.84	0.00025	0.011	1.86	1.32	2.57
MP:0010210	abnormal circulating cytokine level	317	51	1.64	3.81	0.00026	0.011	1.8	1.3	2.46
MP:0000218	increased leukocyte cell number	1080	140	1.32	3.68	0.00023	0.011	1.43	1.17	1.74
MP:0000217	abnormal leukocyte cell number	1718	209	1.24	3.6	0.00025	0.011	1.35	1.14	1.6
MP:0003070	increased vascular permeability	51	14	2.79	4.24	0.00029	0.012	3.51	1.75	6.68
MP:0002441	abnormal granulocyte morphology	558	80	1.46	3.69	0.00029	0.012	1.59	1.22	2.04
MP:0005370	liver/biliary system phenotype	1230	156	1.29	3.61	0.00028	0.012	1.4	1.16	1.69
MP:0002409	decreased susceptibility to infection	180	33	1.87	3.87	3e-04	0.013	2.1	1.38	3.1
MP:0002405	respiratory system inflammation	241	41	1.73	3.8	0.00032	0.013	1.92	1.33	2.72
MP:0002406	increased susceptibility to infection	443	66	1.52	3.67	0.00034	0.014	1.65	1.24	2.18
MP:0006029	abnormal sclerotome morphology	25	9	3.66	4.4	0.00039	0.015	5.2	2.02	12.5
MP:0002334	abnormal airway responsiveness	47	13	2.81	4.12	0.00043	0.015	3.54	1.71	6.92
MP:0001120	abnormal uterus morphology	197	35	1.81	3.78	0.00037	0.015	2.02	1.35	2.95
