query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0471	119	1189	18	0.015	0.151	GO:0002706	BP	295	regulation of lymphocyte mediated immunity	1	SUPT6,IL7R,STAT5A,PTPN6,SH2D1A,SLAMF6,VSIR,RIPK3,MSH2,EXOSC3,MLH1,CD226,RIF1,SUSD4,FOXP3,SPN,H2-T23,H2-D1
2	1	TRUE	0.00452	1990	1189	165	0.139	0.083	GO:0002376	BP	319	immune system process	1	LCK,RPA1,ITGB7,IL16,SUPT6,CD320,GMPR2,IL7R,STAT5A,IKBKG,PTPN6,TYR,PGF,GRAP,SH2D1A,CD247,SHPK,ZBTB32,CYBA,NCAPH2,GABPA,ACTN1,SLAMF6,CD48,NCF1,DYRK3,IKZF3,CCL9,VSIR,DOCK2,FSTL3,MYO1G,ITGB3,MINK1,TOP2A,MAP3K14,PRKCH,FOS,TRIM27,IL6ST,CLU,PIBF1,FYB,RIPK3,SLA,NCKAP1L,HCLS1,TARBP2,CDKN1A,EPB42,VEGFA,MSH2,TMEM178,PSMB8,TMEM173,LTB,ANXA1,CD5,CD6,BAD,LDB1,GBF1,ZAP70,SLC11A1,XRCC5,IL2RA,BPIFA1,PAG1,GBP3,EXOSC3,B4GALT1,STOML2,CSF3R,TNFRSF9,MTOR,AGBL5,CXCL9,RAB35,MAD1L1,EIF2AK1,IRF5,CORO1A,LAT,PYCARD,OTUD5,IL2RG,RPS6KA3,CMTM3,PSMB10,THY1,UBASH3B,SLC37A4,MYO1E,ANXA2,DRD2,CTSH,CMTM7,MLH1,MAPKAPK3,LMO2,STYK1,SLC7A6OS,TAGAP,CD226,POLR3B,GPSM3,HRH2,MAP2K2,SPPL2B,TRIM13,SBNO2,H2-Q4,RIF1,AIM2,INPP4B,EGR1,SUSD4,BMP6,CAMK1D,FOXP3,ZFP335,GBP7,PTPRE,TNFRSF18,PAPD4,HSD3B7,UBASH3A,GRAP2,SH2B3,PLA2G6,KLHL6,PHF11A,S1PR1,ZFP36L2,TICAM1,ARID4A,TOB2,HOXB3,NLRC3,GPR183,SPN,RASAL3,JUNB,BCL3,ZFP580,TICAM2,PGM3,KCP,PTK2B,FLOT1,IFIT3B,H2-T23,IFIT1BL2,LGALS1,ATXN1L,H2-Q6,H2-D1,G6B,TRBC1,TRBC2,SLFN1,PSME2,LRRC32,GBP5,HIST1H2BH
3	1	TRUE	0.0126	1101	1189	99	0.083	0.09	GO:0002682	BP	319	regulation of immune system process	1	LCK,SUPT6,CD320,IL7R,STAT5A,PTPN6,PGF,SH2D1A,CD247,SHPK,CYBA,GABPA,SLAMF6,IKZF3,VSIR,FSTL3,MYO1G,ITGB3,PRKCH,FOS,TRIM27,IL6ST,PIBF1,FYB,RIPK3,NCKAP1L,HCLS1,TARBP2,CDKN1A,VEGFA,MSH2,TMEM178,TMEM173,ANXA1,CD5,CD6,BAD,LDB1,ZAP70,SLC11A1,IL2RA,PAG1,EXOSC3,STOML2,CSF3R,MTOR,CXCL9,MAD1L1,CORO1A,LAT,PYCARD,OTUD5,IL2RG,RPS6KA3,CMTM3,THY1,UBASH3B,DRD2,CTSH,MLH1,MAPKAPK3,LMO2,STYK1,CD226,POLR3B,GPSM3,SPPL2B,RIF1,AIM2,INPP4B,SUSD4,CAMK1D,FOXP3,ZFP335,PTPRE,TNFRSF18,UBASH3A,KLHL6,PHF11A,ZFP36L2,TICAM1,TOB2,NLRC3,GPR183,SPN,RASAL3,ZFP580,TICAM2,PTK2B,FLOT1,H2-T23,LGALS1,ATXN1L,H2-D1,TRBC1,TRBC2,SLFN1,LRRC32,GBP5
4	1	TRUE	0.0458	4896	1189	346	0.291	0.071	GO:0071840	BP	279	cellular component organization or biogenesis	1	GNA12,CCM2,TOM1L2,RPA1,OXA1L,ITGB7,RND2,IFRD1,CD3G,SUPT6,UNC119,RHOC,METRN,RANBP3,FLII,CHAF1A,TIMM44,TOMM40,IL7R,TFAM,PPAN,PTPN6,ARHGEF18,NID1,DNAJB1,CD247,EPS8L1,CYBA,CDT1,CNP,HSPA1L,RAB25,DMAP1,GORASP2,ACTN1,NCF1,UBE2A,DYRK3,BIK,ACOT8,CDC6,RHOT1,TOMM34,ANXA6,MYO1B,SPARC,AATF,LSP1,ZFYVE27,SLC22A5,MAP1S,CLVS2,PERP,GOPC,SGK1,CEP83,SRGN,TYSND1,PCBD1,MICU1,DOCK2,HMG20B,IL9R,PNPT1,ITGB3,TEN1,MINK1,CORO6,TOP2A,ATL1,PRKCH,MPP5,TRIM27,TBC1D7,NOL8,PCBD2,CEP72,SLF1,MARVELD2,DYDC1,ERO1L,EXTL3,ATP8A2,CLU,NEFL,PIBF1,NUP155,DHRS4,RIPK3,RAPGEF3,NCKAP1L,SHARPIN,DGAT1,ATG3,TOP3B,HCLS1,TARBP2,CDKN1A,MSRB2,EPB42,VEGFA,MAN2A1,MSH2,KDM4B,BAMBI,EPC1,BIN1,LIMS2,LARS,SPIRE1,ANXA1,TMEM138,VPS51,UHRF2,SMC5,RPS6KA4,BAD,FERMT3,VTI1A,TCTN3,VWA2,ASPSCR1,CUTC,LDB1,GBF1,PRDX4,PADI3,PADI1,PNPLA2,FARP1,CPEB1,DNAAF5,GET4,FAF2,STRADB,BCS1L,SLC11A1,XRCC5,EPHA4,MTERF4,MCM6,RBBP5,VAMP4,CCDC183,HSD17B12,PEX16,EHD4,ITPKA,CHMP4C,ZFP639,SHOX2,PDCD10,STXBP3,ABCA4,CTH,GEM,EXOSC3,KDM4C,B4GALT1,STOML2,TLN1,EPS15,AGO3,TEKT2,SLC9A1,TNFRSF9,MTOR,LRPAP1,TBC1D1,DR1,CXCL9,RAB35,MAD1L1,RUVBL1,ARHGDIB,SIGLECE,PEX11A,NOX4,MFGE8,CORO1A,CLN3,PYCARD,RRP8,OAT,PIM2,NOX1,NLGN3,MSL3,HAUS7,ABCD1,PLXNB3,NEK3,COL4A2,COG4,PSMB10,VPS4A,PANX1,TAF1D,THY1,MYO1E,ANXA2,DRD2,NME6,MLH1,TTC21A,DNAJC13,AMIGO3,MICALL1,WDR3,NOC4L,DNM2,CASP4,NDN,LRRC24,CCAR2,VPS18,FHOD3,MAD2L1BP,ANKRD27,HRH2,MAP2K2,GNPTAB,COX18,BBS10,ALDH5A1,ZRANB3,RIF1,CSGALNACT1,SBF1,ACAA2,LRFN3,MGARP,ATG101,ARHGEF4,MCRS1,SPAG1,AIM2,CNTLN,TBC1D32,ASCC3,SUPT3,RREB1,WHRN,CAMK1D,TBC1D25,GIMAP3,TNFSF10,FOXP3,ZFP335,PAK7,RHOU,EMP3,LRFN2,SH3PXD2B,SCAMP5,CD53,ULK4,SUN3,TSPYL2,RPUSD1,CEP78,PPP2R2D,HAUS1,S100A10,ZBED3,CCDC115,ZFP451,PELO,CCNO,WDR74,ISPD,PCDHB19,S1PR2,FAM109A,PARD6B,PCDHB7,S1PR1,DDX28,PCDHB20,TICRR,CSNK2A2,TET1,GPHN,MSL3L2,PHF13,INO80C,ENO4,TENM4,ARID4A,NDNF,PRMT6,ARHGAP15,NLRC3,TMEM199,ZFP622,OSTN,TAF9,ACTN2,BCL3,DIS3L2,PHGDH,PKP3,GEMIN6,FMNL1,LRGUK,HIST3H2BA,ERO1LB,TXNL4A,BCAS3,PTK2B,FLOT1,HYDIN,HIST1H2AA,PLA2G16,SLC9A6,TSGA10,GMFG,CTNNA2,HIST2H2AB,RAP1A,PCGF1,ATXN1L,FCHO1,FAT1,MPZL3,SETDB2,BHLHB9,H2-D1,G6B,H2-KE6,ARFIP1,PLXNC1,PDZD7,YAE1D1,HEG1,DNLZ,TRBC1,TRBC2,PLEKHN1,CCDC13,RASL2-9,2210013O21RIK,USP49,MOAP1,GBP5,NUP62
5	1	TRUE	0.0498	265	1189	31	0.026	0.117	GO:0032943	BP	100	mononuclear cell proliferation	1	CD320,IL7R,STAT5A,PTPN6,ZBTB32,SLAMF6,IKZF3,VSIR,DOCK2,IL6ST,RIPK3,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,SLC11A1,IL2RA,MAD1L1,CORO1A,PYCARD,PSMB10,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23,SLFN1,LRRC32
6	1	TRUE	0.0353	187	1189	25	0.021	0.134	GO:0032944	BP	100	regulation of mononuclear cell proliferation	2	CD320,STAT5A,PTPN6,IKZF3,VSIR,IL6ST,RIPK3,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,IL2RA,MAD1L1,CORO1A,PYCARD,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23,SLFN1,LRRC32
7	1	TRUE	0.0487	264	1189	31	0.026	0.117	GO:0046651	BP	100	lymphocyte proliferation	1	CD320,IL7R,STAT5A,PTPN6,ZBTB32,SLAMF6,IKZF3,VSIR,DOCK2,IL6ST,RIPK3,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,SLC11A1,IL2RA,MAD1L1,CORO1A,PYCARD,PSMB10,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23,SLFN1,LRRC32
8	1	TRUE	0.0343	186	1189	25	0.021	0.134	GO:0050670	BP	100	regulation of lymphocyte proliferation	2	CD320,STAT5A,PTPN6,IKZF3,VSIR,IL6ST,RIPK3,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,IL2RA,MAD1L1,CORO1A,PYCARD,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23,SLFN1,LRRC32
9	1	TRUE	0.0492	120	1189	18	0.015	0.15	GO:0032946	BP	100	positive regulation of mononuclear cell proliferation	1	CD320,STAT5A,IL6ST,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,IL2RA,CORO1A,PYCARD,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23
10	1	TRUE	0.0471	119	1189	18	0.015	0.151	GO:0050671	BP	100	positive regulation of lymphocyte proliferation	2	CD320,STAT5A,IL6ST,NCKAP1L,CDKN1A,ANXA1,CD6,ZAP70,IL2RA,CORO1A,PYCARD,FOXP3,ZFP335,TICAM1,GPR183,SPN,RASAL3,H2-T23
11	1	TRUE	0.0383	136	1189	20	0.017	0.147	GO:0002819	BP	332	regulation of adaptive immune response	1	SUPT6,IL7R,PTPN6,VSIR,TRIM27,RIPK3,MSH2,ANXA1,SLC11A1,EXOSC3,PYCARD,OTUD5,MLH1,CD226,RIF1,SUSD4,FOXP3,SPN,H2-T23,H2-D1
12	1	TRUE	0.0471	3527	1189	258	0.217	0.073	GO:0044267	BP	223	cellular protein metabolic process	1	BRAT1,GNA12,LCK,RMND5B,SUPT6,UNC119,PPM1J,RANBP3,PRKRA,BTBD6,GRK5,RPS6KA1,FANCL,STAT5A,IKBKG,PTPN6,GRAP,DMAP1,WDFY2,APH1A,NCF1,CTSZ,UBE2A,DYRK3,KSR1,CCL9,PERP,QRSL1,SGK1,HMG20B,FBXW11,PPM1D,KLHL29,ITGB3,MINK1,CDC34B,MAP3K14,L2HGDH,PRKCH,TRIM27,TBC1D7,CAST,DHFR,IL6ST,ERO1L,SH3BP5,CLU,PIBF1,RIPK3,RNF19A,SLA,RAPGEF3,NCKAP1L,SHARPIN,GPAA1,ATG3,HCLS1,TARBP2,CDKN1A,MSRB2,VEGFA,MAN2A1,KDM4B,CUL2,MAP3K8,EPC1,LARS,PCYOX1L,ANXA1,UHRF2,CST6,RCE1,RPS6KA4,BAD,ASPSCR1,LDB1,SUFU,PADI3,PADI1,CPEB1,ZDHHC3,GET4,FAF2,STRADB,STK17B,ZAP70,SEMA4C,SLC11A1,XRCC5,EPHA4,CDK18,RBBP5,CAPN2,ATF3,DARS2,DOLPP1,GALNT3,UBOX5,MRPS5,CHMP4C,DOK5,GFM1,PDCD10,METTL14,CTH,UBE2J1,CASP8AP2,RARS2,KDM4C,B4GALT1,STOML2,HINT2,GLIPR2,DPH2,DYRK2,AGO3,NUB1,MTOR,AGBL5,PIGG,DR1,GTF2H3,SIRT4,EIF2AK1,RUVBL1,PRMT3,NOX4,CLN3,PYCARD,ST5,OTUD5,PIM2,NOX1,RPS6KA3,MSL3,NEK3,ADRB3,AGA,VPS4A,EGLN1,THY1,UBASH3B,ST3GAL4,ANXA2,ULK3,CLK3,CTSH,PIK3R4,MAPKAPK3,CISH,STYK1,INHA,FNTB,CCAR2,RNF43,ZDHHC14,ZSWIM2,DUSP5,MAP2K2,TRIM13,EOGT,UCHL4,MRPS2,RNF126,RIF1,NAA30,CNEP1R1,TOPORS,ZDHHC18,MCRS1,NEK5,AIM2,CDC16,EGR1,SUSD4,YTHDF1,SUPT3,BMP6,CAMK1D,ZDHHC1,TNFSF10,ALG1,MORC3,ZDHHC2,FOXP3,MRPS6,ZFP335,PAK7,TNNI3K,DOK4,FBXW4,ULK4,TSPYL2,WNK3,RUSC1,MDFIC,UBAC2,PPP2R2D,TNFRSF18,ZBED3,CCDC115,GM9774,ZFP451,PELO,GRAP2,C1GALT1,MAP3K9,EDEM3,ISPD,S1PR2,TRMT10C,ZFP36L2,TICRR,CSNK2A2,TICAM1,TET1,GPHN,MSL3L2,ARID4A,CDCA2,NDNF,PRMT6,FAM58B,NLRC3,RAP2C,GPR183,TMEM199,COMMD1,SPN,DCUN1D4,SENP8,ZFP622,TAF9,SERP2,BCL3,KCMF1,GHR,PGM3,ERO1LB,PTK2B,FLOT1,SERPINB6A,FHIT,ACVR2B,RAP1A,PCGF1,HS3ST3B1,SETDB2,YAE1D1,DOLK,GM12184,SLFN1,PDF,PSME2,RNF138RT1,USP49,LAMTOR3,NUP62
