name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	5	6.12	4.67	0.0013	0.036	6.73	2.08	16.9
R-HSA-5675221	Negative regulation of MAPK pathway	40	3	8.53	4.5	0.0051	0.036	9.43	1.82	30.7
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	40	3	8.53	4.5	0.0051	0.036	9.43	1.82	30.7
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	40	3	8.53	4.5	0.0051	0.036	9.43	1.82	30.7
R-HSA-72689	Formation of a pool of free 40S subunits	101	5	5.63	4.41	0.0019	0.036	6.16	1.91	15.5
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	5	5.13	4.12	0.0029	0.036	5.58	1.73	14
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	5	5.08	4.09	0.003	0.036	5.53	1.71	13.8
R-HSA-5663202	Diseases of signal transduction	359	10	3.17	3.94	0.0012	0.036	3.52	1.61	6.9
R-HSA-72613	Eukaryotic Translation Initiation	119	5	4.78	3.91	0.0039	0.036	5.18	1.61	12.9
R-HSA-72737	Cap-dependent Translation Initiation	119	5	4.78	3.91	0.0039	0.036	5.18	1.61	12.9
R-HSA-114608	Platelet degranulation 	123	5	4.63	3.81	0.0045	0.036	5	1.56	12.5
R-HSA-1643685	Disease	984	19	2.2	3.72	0.00075	0.036	2.56	1.45	4.32
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	128	5	4.44	3.69	0.0053	0.036	4.8	1.49	12
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	6	3.57	3.38	0.0066	0.042	3.85	1.36	8.91
R-HSA-192823	Viral mRNA Translation	89	4	5.11	3.67	0.0077	0.043	5.51	1.43	15.2
R-HSA-72766	Translation	258	7	3.09	3.2	0.0075	0.043	3.33	1.28	7.28
R-HSA-72312	rRNA processing	201	6	3.4	3.23	0.0084	0.044	3.65	1.29	8.43
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	4	4.79	3.5	0.0097	0.048	5.14	1.34	14.1
