name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0004299	Hernia of the abdominal wall	326	118	1.43	4.71	3.5e-06	0.0041	1.77	1.38	2.26
HP:0000520	Proptosis	204	80	1.54	4.68	5.2e-06	0.0041	1.98	1.46	2.68
HP:0010866	Abdominal wall defect	328	118	1.42	4.63	5e-06	0.0041	1.75	1.37	2.24
HP:0002715	Abnormality of the immune system	1391	410	1.16	4.51	4.3e-06	0.0041	1.42	1.22	1.66
HP:0000431	Wide nasal bridge	331	118	1.4	4.51	8.3e-06	0.0052	1.72	1.35	2.2
HP:0001551	Abnormality of the umbilicus	209	80	1.51	4.42	1.5e-05	0.006	1.9	1.41	2.57
HP:0000422	Abnormality of the nasal bridge	702	223	1.25	4.34	1.2e-05	0.006	1.49	1.24	1.79
HP:0012210	Abnormal renal morphology	707	224	1.25	4.31	1.4e-05	0.006	1.48	1.23	1.79
HP:0000023	Inguinal hernia	172	68	1.56	4.37	2e-05	0.0062	2	1.43	2.77
HP:0001537	Umbilical hernia	204	78	1.51	4.34	2.1e-05	0.0062	1.9	1.4	2.57
HP:0000164	Abnormality of the teeth	682	216	1.25	4.2	2.2e-05	0.0062	1.48	1.22	1.78
HP:0003549	Abnormality of connective tissue	1048	315	1.18	4.15	2.4e-05	0.0062	1.41	1.19	1.66
HP:0010935	Abnormality of the upper urinary tract	933	284	1.2	4.14	2.6e-05	0.0062	1.42	1.2	1.68
HP:0010460	Abnormality of the female genitalia	443	147	1.31	4.03	5.1e-05	0.0091	1.55	1.24	1.93
HP:0000077	Abnormality of the kidney	902	274	1.2	4	4.7e-05	0.0091	1.41	1.18	1.67
HP:0000153	Abnormality of the mouth	1389	403	1.14	4	4e-05	0.0091	1.37	1.17	1.6
HP:0012252	Abnormal respiratory system morphology	959	289	1.19	3.96	5.2e-05	0.0091	1.4	1.18	1.65
HP:0000163	Abnormality of the oral cavity	1192	351	1.16	3.96	4.9e-05	0.0091	1.37	1.17	1.61
HP:0002087	Abnormality of the upper respiratory tract	333	115	1.36	4.03	5.7e-05	0.0094	1.63	1.27	2.09
HP:0012785	Flexion contracture of finger	140	56	1.58	4.05	7.5e-05	0.01	2.02	1.4	2.9
HP:0100790	Hernia	365	124	1.34	3.98	6.7e-05	0.01	1.59	1.25	2.02
HP:0000366	Abnormality of the nose	1197	351	1.16	3.86	7.5e-05	0.01	1.36	1.16	1.6
HP:0000271	Abnormality of the face	1938	541	1.1	3.82	7.3e-05	0.01	1.35	1.15	1.58
HP:0000978	Bruising susceptibility	116	48	1.63	4.02	9.2e-05	0.012	2.14	1.43	3.16
HP:0001220	Interphalangeal joint contracture of finger	138	55	1.57	3.98	9.8e-05	0.012	2.01	1.39	2.89
HP:0010978	Abnormality of immune system physiology	1086	321	1.16	3.8	9.6e-05	0.012	1.36	1.16	1.61
HP:0009811	Abnormality of the elbow	200	74	1.46	3.89	0.00012	0.014	1.79	1.31	2.43
HP:0000421	Epistaxis	62	29	1.84	3.9	0.00019	0.015	2.64	1.53	4.51
HP:0008373	Puberty and gonadal disorders	353	119	1.33	3.79	0.00014	0.015	1.57	1.23	2
HP:0000008	Abnormality of female internal genitalia	398	132	1.31	3.79	0.00014	0.015	1.54	1.22	1.93
HP:0010944	Abnormality of the renal pelvis	138	54	1.54	3.78	2e-04	0.015	1.95	1.34	2.8
HP:0011830	Abnormality of oral mucosa	189	70	1.46	3.78	0.00018	0.015	1.79	1.3	2.45
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand	173	65	1.48	3.78	0.00019	0.015	1.83	1.31	2.54
HP:0006482	Abnormality of dental morphology	186	69	1.46	3.77	0.00019	0.015	1.79	1.3	2.46
HP:0009810	Abnormality of upper limb joint	372	124	1.31	3.73	0.00017	0.015	1.55	1.22	1.96
HP:0000812	Abnormal internal genitalia	452	147	1.28	3.73	0.00016	0.015	1.5	1.2	1.86
HP:0005607	Abnormality of the tracheobronchial system	236	84	1.4	3.73	2e-04	0.015	1.69	1.26	2.25
HP:0002815	Abnormality of the knee	226	81	1.41	3.73	2e-04	0.015	1.71	1.27	2.28
HP:0100886	Abnormality of globe location	744	228	1.21	3.71	0.00015	0.015	1.4	1.17	1.68
HP:0002242	Abnormality of the intestine	570	180	1.24	3.71	0.00016	0.015	1.45	1.18	1.77
HP:0001574	Abnormality of the integument	1800	503	1.1	3.57	2e-04	0.015	1.32	1.13	1.54
HP:0003042	Elbow dislocation	83	36	1.71	3.81	0.00023	0.017	2.3	1.44	3.66
HP:0000168	Abnormality of the gingiva	129	51	1.56	3.76	0.00022	0.017	1.98	1.35	2.88
HP:0010946	Dilatation of the renal pelvis	136	53	1.54	3.71	0.00026	0.017	1.93	1.33	2.79
HP:0000126	Hydronephrosis	136	53	1.54	3.71	0.00026	0.017	1.93	1.33	2.79
HP:0001367	Abnormal joint morphology	1006	297	1.16	3.57	0.00024	0.017	1.35	1.14	1.59
HP:0000951	Abnormality of the skin	1508	428	1.12	3.54	0.00024	0.017	1.32	1.13	1.54
HP:0009803	Short phalanx of finger	149	57	1.51	3.69	0.00027	0.018	1.88	1.31	2.67
HP:0030310	Upper extremity joint dislocation	84	36	1.69	3.72	0.00031	0.019	2.25	1.41	3.57
HP:0006261	Abnormality of phalangeal joints of the hand	143	55	1.52	3.67	3e-04	0.019	1.89	1.31	2.71
HP:0000436	Abnormality of the nasal tip	202	73	1.42	3.62	0.00031	0.019	1.72	1.26	2.34
HP:0010938	Abnormality of the external nose	676	207	1.21	3.48	0.00036	0.022	1.39	1.15	1.67
HP:0001783	Broad metatarsal	12	9	2.95	3.96	0.00043	0.023	8.89	2.21	51.2
HP:0005344	Abnormality of the carotid arteries	31	17	2.16	3.78	0.00042	0.023	3.62	1.67	7.96
HP:0100490	Camptodactyly of finger	135	52	1.52	3.58	0.00041	0.023	1.89	1.3	2.74
HP:0009381	Short finger	190	69	1.43	3.56	0.00039	0.023	1.73	1.26	2.37
HP:0001933	Subcutaneous hemorrhage	207	74	1.41	3.53	0.00041	0.023	1.69	1.24	2.29
HP:0008678	Renal hypoplasia/aplasia	264	91	1.36	3.53	0.00039	0.023	1.61	1.22	2.11
HP:0100533	Inflammatory abnormality of the eye	158	59	1.47	3.53	0.00045	0.024	1.8	1.27	2.54
HP:0011121	Abnormality of skin morphology	1381	393	1.12	3.37	0.00045	0.024	1.3	1.11	1.52
HP:0005922	Abnormal hand morphology	239	83	1.37	3.44	0.00054	0.028	1.62	1.21	2.16
HP:0001892	Abnormal bleeding	360	118	1.29	3.4	0.00055	0.028	1.5	1.17	1.91
HP:0025033	Abnormality of digestive system morphology	792	237	1.18	3.34	0.00057	0.028	1.35	1.13	1.61
HP:0012718	Morphological abnormality of the gastrointestinal tract	792	237	1.18	3.34	0.00057	0.028	1.35	1.13	1.61
HP:0000813	Bicornuate uterus	24	14	2.3	3.72	0.00059	0.029	4.16	1.71	10.5
HP:0001762	Talipes equinovarus	250	86	1.36	3.4	0.00061	0.029	1.6	1.2	2.12
HP:0000174	Abnormality of the palate	708	214	1.19	3.31	0.00063	0.03	1.36	1.13	1.64
HP:0004122	Midline defect of the nose	17	11	2.55	3.73	7e-04	0.031	5.44	1.84	18
HP:0007633	Bilateral microphthalmos	22	13	2.33	3.64	0.00079	0.031	4.29	1.69	11.4
HP:0002105	Hemoptysis	32	17	2.09	3.62	0.00069	0.031	3.38	1.58	7.29
HP:0001601	Laryngomalacia	35	18	2.03	3.56	8e-04	0.031	3.15	1.53	6.54
HP:0009553	Abnormality of the hairline	125	48	1.51	3.4	0.00074	0.031	1.88	1.27	2.75
HP:0000069	Abnormality of the ureter	190	68	1.41	3.39	0.00068	0.031	1.69	1.22	2.32
HP:0002244	Abnormality of the small intestine	154	57	1.46	3.39	0.00072	0.031	1.78	1.25	2.51
HP:0100037	Abnormality of the scalp hair	181	65	1.41	3.34	0.00081	0.031	1.7	1.22	2.35
HP:0000202	Oral cleft	479	151	1.24	3.32	0.00067	0.031	1.43	1.15	1.77
HP:0100737	Abnormality of the hard palate	430	137	1.26	3.29	0.00075	0.031	1.44	1.15	1.8
HP:0011354	Generalized abnormality of skin	713	215	1.19	3.28	0.00071	0.031	1.35	1.12	1.63
HP:0000370	Abnormality of the middle ear	463	146	1.24	3.26	0.00082	0.031	1.42	1.14	1.77
HP:0002719	Recurrent infections	608	186	1.21	3.24	0.00082	0.031	1.37	1.13	1.67
HP:0000315	Abnormality of the orbital region	1226	351	1.13	3.24	0.00074	0.031	1.3	1.1	1.52
HP:0002088	Abnormality of lung morphology	837	248	1.17	3.23	8e-04	0.031	1.33	1.11	1.58
HP:0000119	Abnormality of the genitourinary system	1666	464	1.1	3.19	0.00081	0.031	1.28	1.1	1.5
HP:0009882	Short distal phalanx of finger	82	34	1.63	3.38	0.00092	0.034	2.12	1.32	3.39
HP:0002597	Abnormality of the vasculature	936	274	1.15	3.19	9e-04	0.034	1.31	1.11	1.56
HP:0002778	Abnormality of the trachea	120	46	1.51	3.32	0.001	0.035	1.87	1.26	2.77
HP:0010720	Abnormal hair pattern	149	55	1.45	3.3	0.00097	0.035	1.77	1.23	2.52
HP:0004298	Abnormality of the abdominal wall	379	122	1.27	3.22	0.00097	0.035	1.46	1.15	1.84
HP:0005918	Abnormality of phalanx of finger	479	150	1.23	3.21	0.00097	0.035	1.41	1.13	1.75
HP:0000089	Renal hypoplasia	130	49	1.48	3.29	0.0011	0.036	1.82	1.24	2.66
HP:0001965	Abnormality of the scalp	186	66	1.4	3.25	0.0011	0.036	1.67	1.2	2.29
HP:0100659	Abnormality of the cerebral vasculature	213	74	1.37	3.24	0.0011	0.036	1.62	1.19	2.18
HP:0001197	Abnormality of prenatal development or birth	498	155	1.23	3.18	0.0011	0.036	1.4	1.13	1.73
HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton	644	195	1.19	3.16	0.0011	0.036	1.35	1.11	1.64
HP:0009473	Joint contracture of the hand	193	68	1.39	3.23	0.0011	0.037	1.65	1.2	2.26
HP:0000599	Abnormality of the frontal hairline	80	33	1.62	3.3	0.0012	0.038	2.1	1.3	3.38
HP:0010161	Abnormality of the phalanges of the toes	80	33	1.62	3.3	0.0012	0.038	2.1	1.3	3.38
HP:0002857	Genu valgum	105	41	1.54	3.27	0.0012	0.038	1.93	1.26	2.92
HP:0001388	Joint laxity	121	46	1.5	3.25	0.0012	0.038	1.85	1.24	2.72
HP:0001376	Limitation of joint mobility	286	95	1.31	3.18	0.0012	0.038	1.52	1.16	1.98
HP:0006265	Aplasia/Hypoplasia of fingers	231	79	1.35	3.18	0.0012	0.038	1.58	1.17	2.11
HP:0000175	Cleft palate	427	135	1.25	3.16	0.0012	0.038	1.42	1.13	1.78
HP:0012200	Abnormality of prothrombin	11	8	2.87	3.61	0.0013	0.039	7.89	1.89	46.3
HP:0004415	Pulmonary artery stenosis	28	15	2.11	3.44	0.0013	0.039	3.43	1.52	7.87
HP:0002973	Abnormality of the forearm	218	75	1.36	3.16	0.0014	0.041	1.59	1.17	2.14
HP:0008800	Limited hip movement	31	16	2.03	3.37	0.0015	0.042	3.17	1.46	6.92
