name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112308	Presynaptic depolarization and calcium channel opening	12	5	26.1	11.1	7.1e-07	0.00015	45.3	11.2	168
R-HSA-112315	Transmission across Chemical Synapses	224	15	4.19	6.15	2.8e-06	0.00029	4.77	2.56	8.31
R-HSA-422356	Regulation of insulin secretion	66	7	6.64	5.86	8.2e-05	0.0031	7.59	2.88	17
R-HSA-192823	Viral mRNA Translation	89	8	5.63	5.59	8.4e-05	0.0031	6.35	2.6	13.4
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	9	4.9	5.36	9e-05	0.0031	5.48	2.39	11.1
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	9	4.9	5.36	9e-05	0.0031	5.48	2.39	11.1
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	8	5.38	5.41	0.00011	0.0034	6.05	2.48	12.8
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	8	5.27	5.33	0.00013	0.0034	5.91	2.43	12.5
R-HSA-168254	Influenza Infection	154	10	4.06	4.88	0.00017	0.0034	4.49	2.07	8.73
R-HSA-112316	Neuronal System	356	16	2.81	4.44	0.00018	0.0034	3.11	1.71	5.3
R-HSA-1643685	Disease	984	31	1.97	4.09	0.00016	0.0034	2.24	1.46	3.36
R-HSA-72689	Formation of a pool of free 40S subunits	101	8	4.96	5.09	2e-04	0.0036	5.52	2.27	11.6
R-HSA-5663205	Infectious disease	326	15	2.88	4.4	0.00022	0.0036	3.17	1.71	5.49
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	8	4.51	4.74	0.00039	0.0058	4.98	2.06	10.4
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	8	4.47	4.71	0.00042	0.0058	4.93	2.04	10.3
R-HSA-168255	Influenza Life Cycle	143	9	3.94	4.51	0.00047	0.0061	4.32	1.9	8.67
R-HSA-163685	Integration of energy metabolism	92	7	4.76	4.62	0.00066	0.0072	5.25	2.02	11.6
R-HSA-72613	Eukaryotic Translation Initiation	119	8	4.21	4.48	0.00062	0.0072	4.62	1.91	9.65
R-HSA-72737	Cap-dependent Translation Initiation	119	8	4.21	4.48	0.00062	0.0072	4.62	1.91	9.65
R-HSA-5576893	Phase 2 - plateau phase	27	4	9.27	5.48	0.00083	0.0082	10.9	2.72	32.6
R-HSA-5576892	Phase 0 - rapid depolarisation	46	5	6.8	5.03	0.00079	0.0082	7.72	2.35	19.9
R-HSA-5653656	Vesicle-mediated transport	631	21	2.08	3.58	0.0011	0.01	2.29	1.36	3.67
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	8	3.76	4.09	0.0013	0.012	4.09	1.7	8.53
R-HSA-199991	Membrane Trafficking	599	20	2.09	3.5	0.0014	0.012	2.29	1.35	3.7
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	6	4.69	4.23	0.0017	0.014	5.15	1.8	12
R-HSA-425407	SLC-mediated transmembrane transport	241	11	2.86	3.72	0.0017	0.014	3.09	1.49	5.79
R-HSA-382551	Transport of small molecules	705	22	1.95	3.34	0.0019	0.014	2.14	1.29	3.4
R-HSA-438066	Unblocking of NMDA receptor, glutamate binding and activation	17	3	11	5.28	0.0023	0.017	13.4	2.45	48.8
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	9	3.09	3.63	0.0025	0.018	3.33	1.47	6.65
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	19	3	9.88	4.94	0.0032	0.022	11.7	2.17	41.6
R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	19	3	9.88	4.94	0.0032	0.022	11.7	2.17	41.6
