name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0008762	embryonic lethality	1763	587	1.34	9.19	1.9e-19	8.5e-16	1.69	1.51	1.9
MP:0013292	embryonic lethality prior to organogenesis	717	267	1.5	8.04	8.1e-15	1.7e-11	1.91	1.62	2.24
MP:0002152	abnormal brain morphology	1633	529	1.31	7.84	1.1e-14	1.7e-11	1.59	1.41	1.79
MP:0002206	abnormal CNS synaptic transmission	653	245	1.51	7.81	4.6e-14	5.1e-11	1.92	1.62	2.27
MP:0003633	abnormal nervous system physiology	1903	598	1.27	7.52	9.8e-14	8.8e-11	1.53	1.36	1.71
MP:0013293	embryonic lethality prior to tooth bud stage	788	283	1.45	7.56	2.1e-13	1.6e-10	1.8	1.54	2.1
MP:0009850	embryonic lethality between implantation and placentation	440	176	1.61	7.57	4.1e-13	2.6e-10	2.11	1.72	2.58
MP:0003635	abnormal synaptic transmission	740	264	1.44	7.15	3.5e-12	2e-09	1.77	1.51	2.08
MP:0003491	abnormal voluntary movement	1648	518	1.27	6.89	9e-12	4.5e-09	1.5	1.34	1.69
MP:0001392	abnormal locomotor behavior	1537	487	1.28	6.86	1.2e-11	5.3e-09	1.52	1.34	1.71
MP:0001516	abnormal motor coordination/ balance	833	286	1.39	6.69	6e-11	2.5e-08	1.67	1.43	1.95
MP:0003313	abnormal locomotor activation	1152	376	1.32	6.59	8.1e-11	3e-08	1.56	1.36	1.79
MP:0001405	impaired coordination	454	171	1.52	6.52	3e-10	1e-07	1.9	1.55	2.32
MP:0006205	embryonic lethality between implantation and somite formation	300	121	1.63	6.34	1.2e-09	3.9e-07	2.11	1.65	2.69
MP:0001393	ataxia	320	126	1.59	6.15	3.3e-09	9.8e-07	2.03	1.6	2.56
MP:0002882	abnormal neuron morphology	1515	464	1.24	5.75	9.6e-09	2.7e-06	1.43	1.26	1.61
MP:0002064	seizures	383	143	1.51	5.81	1.8e-08	4.6e-06	1.86	1.49	2.31
MP:0003492	abnormal involuntary movement	942	303	1.3	5.53	4.2e-08	1e-05	1.51	1.3	1.74
MP:0001672	abnormal embryo development	1018	323	1.28	5.44	6.6e-08	1.6e-05	1.48	1.28	1.7
MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance	271	106	1.58	5.54	8.8e-08	1.9e-05	2	1.54	2.57
MP:0000847	abnormal metencephalon morphology	479	169	1.42	5.46	9e-08	1.9e-05	1.71	1.4	2.08
MP:0005380	embryo phenotype	1722	512	1.2	5.27	1.2e-07	2.5e-05	1.37	1.21	1.54
MP:0000849	abnormal cerebellum morphology	445	158	1.43	5.37	1.5e-07	3e-05	1.72	1.4	2.11
MP:0000745	tremors	313	118	1.52	5.38	1.8e-07	3.3e-05	1.88	1.48	2.39
