name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	473	1.39	10.9	8.6e-29	1.1e-25	2.61	2.18	3.15
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	197	1.54	9.02	5.9e-21	3.7e-18	3.98	2.87	5.63
R-HSA-72172	mRNA Splicing	191	156	1.55	8.14	2e-17	8.4e-15	4.12	2.83	6.14
R-HSA-1640170	Cell Cycle	607	417	1.31	8.22	5.4e-17	1.7e-14	2.07	1.73	2.48
R-HSA-392499	Metabolism of proteins	1907	1162	1.16	8.16	1.6e-16	3.9e-14	1.52	1.38	1.69
R-HSA-72163	mRNA Splicing - Major Pathway	183	149	1.55	7.9	1.8e-16	3.9e-14	4.04	2.76	6.07
R-HSA-69278	Cell Cycle, Mitotic	531	359	1.29	7.14	3.3e-13	6e-11	1.95	1.61	2.36
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	224	1.38	7.06	4.6e-13	7.1e-11	2.41	1.87	3.14
R-HSA-73894	DNA Repair	315	227	1.37	7.05	5e-13	7.1e-11	2.39	1.85	3.1
R-HSA-597592	Post-translational protein modification	1353	830	1.17	6.97	1.5e-12	1.9e-10	1.51	1.35	1.71
R-HSA-199991	Membrane Trafficking	599	396	1.26	6.86	2.9e-12	3.3e-10	1.82	1.53	2.18
R-HSA-1852241	Organelle biogenesis and maintenance	269	195	1.38	6.64	9.5e-12	1e-09	2.43	1.85	3.23
R-HSA-5663202	Diseases of signal transduction	359	250	1.33	6.61	1.4e-11	1.4e-09	2.12	1.68	2.7
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	252	1.31	6.43	4.9e-11	4.5e-09	2.07	1.64	2.61
R-HSA-3700989	Transcriptional Regulation by TP53	365	250	1.3	6.22	2.1e-10	1.8e-08	2.01	1.6	2.54
R-HSA-5653656	Vesicle-mediated transport	631	407	1.23	6.21	2.4e-10	1.9e-08	1.69	1.43	2.01
R-HSA-1643685	Disease	984	608	1.18	6.12	4.8e-10	3.6e-08	1.52	1.33	1.75
R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	84	71	1.61	5.89	6e-10	4.2e-08	4.99	2.73	9.83
R-HSA-5368287	Mitochondrial translation	87	73	1.6	5.88	6.8e-10	4.6e-08	4.76	2.66	9.15
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	83	70	1.61	5.82	9.7e-10	6.2e-08	4.92	2.69	9.7
R-HSA-5696398	Nucleotide Excision Repair	111	89	1.53	5.86	1.1e-09	6.3e-08	3.7	2.29	6.21
R-HSA-5419276	Mitochondrial translation termination	86	72	1.59	5.82	1.1e-09	6.3e-08	4.7	2.62	9.03
R-HSA-72187	mRNA 3'-end processing	58	52	1.71	5.68	1.4e-09	7.8e-08	7.9	3.39	22.5
R-HSA-3371556	Cellular response to heat stress	88	73	1.58	5.74	1.9e-09	1e-07	4.44	2.52	8.35
R-HSA-8953897	Cellular responses to external stimuli	493	322	1.24	5.82	2.7e-09	1.4e-07	1.75	1.44	2.12
R-HSA-5389840	Mitochondrial translation elongation	84	70	1.59	5.68	2.8e-09	1.4e-07	4.56	2.54	8.78
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	74	63	1.62	5.64	3.1e-09	1.5e-07	5.22	2.73	11
R-HSA-1430728	Metabolism	1899	1111	1.11	5.78	4e-09	1.7e-07	1.35	1.22	1.49
R-HSA-6807070	PTEN Regulation	140	107	1.45	5.7	3.9e-09	1.7e-07	2.97	1.99	4.54
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	76	64	1.6	5.55	5.8e-09	2.5e-07	4.86	2.6	9.91
R-HSA-2990846	SUMOylation	127	98	1.47	5.59	7.3e-09	3e-07	3.09	2.02	4.86
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	121	94	1.48	5.57	8e-09	3.2e-07	3.18	2.05	5.09
R-HSA-72766	Translation	258	180	1.33	5.61	8.7e-09	3.3e-07	2.12	1.61	2.81
R-HSA-5663205	Infectious disease	326	220	1.28	5.49	1.9e-08	6.6e-07	1.91	1.5	2.44
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	57	1.62	5.35	1.9e-08	6.6e-07	5.19	2.62	11.4
R-HSA-73856	RNA Polymerase II Transcription Termination	67	57	1.62	5.35	1.9e-08	6.6e-07	5.19	2.62	11.4
R-HSA-556833	Metabolism of lipids	696	434	1.19	5.38	4e-08	1.4e-06	1.54	1.31	1.81
R-HSA-5617833	Cilium Assembly	201	143	1.35	5.34	4.2e-08	1.4e-06	2.26	1.65	3.13
R-HSA-9006925	Intracellular signaling by second messengers	282	192	1.3	5.3	5.5e-08	1.8e-06	1.96	1.51	2.56
R-HSA-1257604	PIP3 activates AKT signaling	254	175	1.31	5.29	5.9e-08	1.9e-06	2.04	1.55	2.7
R-HSA-446203	Asparagine N-linked glycosylation	299	202	1.29	5.28	6.3e-08	1.9e-06	1.92	1.49	2.48
R-HSA-162906	HIV Infection	184	132	1.37	5.26	6.3e-08	1.9e-06	2.33	1.67	3.28
R-HSA-68886	M Phase	391	256	1.25	5.22	8.9e-08	2.6e-06	1.75	1.41	2.18
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	311	1.22	5.13	1.5e-07	4.4e-06	1.63	1.35	1.99
R-HSA-69242	S Phase	138	102	1.41	5.06	1.8e-07	5.1e-06	2.59	1.75	3.91
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	135	1.35	5.07	1.9e-07	5.2e-06	2.21	1.6	3.08
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	51	44	1.64	4.84	3.6e-07	9.5e-06	5.72	2.55	15.1
R-HSA-2980766	Nuclear Envelope Breakdown	51	44	1.64	4.84	3.6e-07	9.5e-06	5.72	2.55	15.1
R-HSA-5633007	Regulation of TP53 Activity	160	115	1.37	4.94	3.7e-07	9.7e-06	2.34	1.64	3.38
R-HSA-69620	Cell Cycle Checkpoints	292	195	1.27	4.95	3.9e-07	9.9e-06	1.85	1.44	2.39
R-HSA-2262752	Cellular responses to stress	425	273	1.22	4.93	4.3e-07	1.1e-05	1.66	1.35	2.04
R-HSA-72312	rRNA processing	201	140	1.33	4.91	4.6e-07	1.1e-05	2.1	1.54	2.9
R-HSA-69275	G2/M Transition	195	136	1.33	4.86	5.9e-07	1.4e-05	2.11	1.54	2.92
R-HSA-453274	Mitotic G2-G2/M phases	197	137	1.32	4.83	7e-07	1.6e-05	2.09	1.53	2.89
R-HSA-4570464	SUMOylation of RNA binding proteins	46	40	1.66	4.68	8e-07	1.8e-05	6.06	2.55	17.5
R-HSA-68877	Mitotic Prometaphase	199	138	1.32	4.8	8.2e-07	1.9e-05	2.07	1.52	2.86
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	68	55	1.54	4.7	1e-06	2.3e-05	3.85	2.07	7.69
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	127	1.33	4.7	1.3e-06	2.9e-05	2.11	1.52	2.96
R-HSA-8856828	Clathrin-mediated endocytosis	140	101	1.37	4.68	1.4e-06	3.1e-05	2.37	1.62	3.52
R-HSA-68882	Mitotic Anaphase	202	139	1.31	4.68	1.5e-06	3.2e-05	2.02	1.49	2.77
R-HSA-381119	Unfolded Protein Response (UPR)	93	71	1.45	4.62	1.8e-06	3.7e-05	2.94	1.8	4.99
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	87	67	1.47	4.59	2e-06	4.1e-05	3.05	1.83	5.32
