name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	113	3.49	15	4.9e-34	2.4e-31	4.89	3.86	6.16
R-HSA-72766	Translation	258	52	4.02	11.3	1.9e-18	4.8e-16	5.22	3.72	7.22
R-HSA-5419276	Mitochondrial translation termination	86	29	6.73	12.3	4.3e-17	7.1e-15	10.2	6.2	16.3
R-HSA-5368287	Mitochondrial translation	87	29	6.65	12.2	6.1e-17	7.6e-15	9.99	6.1	16
R-HSA-5389840	Mitochondrial translation elongation	84	28	6.65	11.9	2.1e-16	2.1e-14	9.97	6.04	16.1
R-HSA-392499	Metabolism of proteins	1907	170	1.78	8.68	4.7e-16	3.8e-14	2.29	1.88	2.79
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	43	3.53	9.17	2.5e-13	1.8e-11	4.36	3.02	6.18
R-HSA-191859	snRNP Assembly	52	19	7.29	10.4	2.3e-12	1.3e-10	11.3	6.02	20.6
R-HSA-194441	Metabolism of non-coding RNA	52	19	7.29	10.4	2.3e-12	1.3e-10	11.3	6.02	20.6
R-HSA-162906	HIV Infection	184	35	3.79	8.79	5.4e-12	2.7e-10	4.71	3.12	6.93
R-HSA-72172	mRNA Splicing	191	35	3.66	8.51	1.6e-11	7.4e-10	4.49	2.99	6.61
R-HSA-69206	G1/S Transition	124	27	4.34	8.61	6.1e-11	2.5e-09	5.51	3.42	8.62
R-HSA-72163	mRNA Splicing - Major Pathway	183	33	3.6	8.15	9.9e-11	3.8e-09	4.39	2.88	6.52
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	19	6.02	9.17	1.1e-10	4e-09	8.46	4.63	14.9
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	18	6.09	9	2.8e-10	9.3e-09	8.59	4.61	15.4
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	19	5.66	8.79	3.7e-10	1.1e-08	7.75	4.27	13.6
R-HSA-69239	Synthesis of DNA	99	23	4.63	8.35	4.2e-10	1.1e-08	5.96	3.53	9.71
R-HSA-453279	Mitotic G1-G1/S phases	143	28	3.91	8.04	3.8e-10	1.1e-08	4.83	3.04	7.43
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	17	6.28	8.94	5.1e-10	1.3e-08	8.97	4.7	16.5
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	17	6.28	8.94	5.1e-10	1.3e-08	8.97	4.7	16.5
R-HSA-68874	M/G1 Transition	85	21	4.93	8.35	7.2e-10	1.6e-08	6.44	3.7	10.8
R-HSA-69002	DNA Replication Pre-Initiation	85	21	4.93	8.35	7.2e-10	1.6e-08	6.44	3.7	10.8
R-HSA-162909	Host Interactions of HIV factors	128	26	4.05	7.98	7e-10	1.6e-08	5.04	3.11	7.9
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	17	5.95	8.61	1.3e-09	2.7e-08	8.3	4.38	15.1
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	19	5.26	8.34	1.4e-09	2.7e-08	7.02	3.89	12.2
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	19	5.26	8.34	1.4e-09	2.7e-08	7.02	3.89	12.2
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	20	4.99	8.22	1.5e-09	2.7e-08	6.53	3.7	11.1
R-HSA-69620	Cell Cycle Checkpoints	292	41	2.8	7.17	1.6e-09	2.9e-08	3.28	2.27	4.65
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	19	5.19	8.26	1.8e-09	3.1e-08	6.89	3.82	11.9
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	20	4.92	8.15	1.9e-09	3.1e-08	6.43	3.64	10.9
R-HSA-8953897	Cellular responses to external stimuli	493	57	2.31	6.83	2e-09	3.2e-08	2.67	1.95	3.58
R-HSA-180534	Vpu mediated degradation of CD4	52	16	6.14	8.53	2.4e-09	3.6e-08	8.66	4.45	16.1
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	17	5.75	8.4	2.4e-09	3.6e-08	7.9	4.18	14.3
R-HSA-69306	DNA Replication	108	23	4.25	7.8	2.6e-09	3.8e-08	5.32	3.17	8.61
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	19	5.05	8.09	3e-09	4.2e-08	6.64	3.69	11.5
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	17	5.65	8.3	3.2e-09	4.4e-08	7.72	4.09	13.9
R-HSA-68867	Assembly of the pre-replicative complex	68	18	5.28	8.14	3.6e-09	4.8e-08	7.03	3.83	12.4
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	19	4.99	8.01	3.8e-09	4.8e-08	6.52	3.63	11.2
R-HSA-69242	S Phase	138	26	3.76	7.49	3.8e-09	4.8e-08	4.58	2.84	7.15
R-HSA-6807070	PTEN Regulation	140	26	3.7	7.4	5.3e-09	6.5e-08	4.5	2.79	7.02
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	20	4.64	7.79	5.8e-09	6.8e-08	5.94	3.38	10
R-HSA-453276	Regulation of mitotic cell cycle	86	20	4.64	7.79	5.8e-09	6.8e-08	5.94	3.38	10
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	16	5.8	8.2	6.1e-09	7e-08	7.99	4.14	14.8
R-HSA-68949	Orc1 removal from chromatin	71	18	5.06	7.88	7.7e-09	8.5e-08	6.63	3.63	11.6
R-HSA-69052	Switching of origins to a post-replicative state	71	18	5.06	7.88	7.7e-09	8.5e-08	6.63	3.63	11.6
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	15	5.98	8.12	1.1e-08	1.2e-07	8.34	4.2	15.8
R-HSA-4641258	Degradation of DVL	57	16	5.6	8	1.1e-08	1.2e-07	7.6	3.95	14
R-HSA-69300	Removal of licensing factors from origins	73	18	4.92	7.72	1.2e-08	1.3e-07	6.39	3.5	11.2
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	15	5.87	8	1.5e-08	1.5e-07	8.1	4.09	15.3
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	15	5.87	8	1.5e-08	1.5e-07	8.1	4.09	15.3
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	15	5.87	8	1.5e-08	1.5e-07	8.1	4.09	15.3
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	15	5.87	8	1.5e-08	1.5e-07	8.1	4.09	15.3
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	17	5.14	7.75	1.6e-08	1.5e-07	6.76	3.62	12.1
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	15	5.75	7.9	2.1e-08	1.7e-07	7.88	3.99	14.8
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	15	5.75	7.9	2.1e-08	1.7e-07	7.88	3.99	14.8
R-HSA-69610	p53-Independent DNA Damage Response	52	15	5.75	7.9	2.1e-08	1.7e-07	7.88	3.99	14.8
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	15	5.75	7.9	2.1e-08	1.7e-07	7.88	3.99	14.8
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	16	5.41	7.8	1.9e-08	1.7e-07	7.25	3.78	13.2
R-HSA-72306	tRNA processing	83	19	4.57	7.49	1.8e-08	1.7e-07	5.8	3.26	9.91
R-HSA-2467813	Separation of Sister Chromatids	191	30	3.13	6.84	2.1e-08	1.7e-07	3.69	2.39	5.54
R-HSA-68882	Mitotic Anaphase	202	31	3.06	6.8	2.1e-08	1.7e-07	3.59	2.34	5.36
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	16	5.32	7.71	2.4e-08	1.9e-07	7.08	3.7	12.9
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	16	5.32	7.71	2.4e-08	1.9e-07	7.08	3.7	12.9
R-HSA-69304	Regulation of DNA replication	76	18	4.72	7.49	2.5e-08	1.9e-07	6.06	3.33	10.5
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	31	3.05	6.77	2.4e-08	1.9e-07	3.57	2.33	5.33
R-HSA-73776	RNA Polymerase II Promoter Escape	47	14	5.94	7.8	3.9e-08	2.8e-07	8.24	4.04	15.9
R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	47	14	5.94	7.8	3.9e-08	2.8e-07	8.24	4.04	15.9
R-HSA-75953	RNA Polymerase II Transcription Initiation	47	14	5.94	7.8	3.9e-08	2.8e-07	8.24	4.04	15.9
R-HSA-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	47	14	5.94	7.8	3.9e-08	2.8e-07	8.24	4.04	15.9
R-HSA-4641257	Degradation of AXIN	55	15	5.44	7.59	4.8e-08	3.3e-07	7.29	3.71	13.6
R-HSA-8941858	Regulation of RUNX3 expression and activity	55	15	5.44	7.59	4.8e-08	3.3e-07	7.29	3.71	13.6
R-HSA-8878166	Transcriptional regulation by RUNX2	80	18	4.49	7.2	5.8e-08	4e-07	5.67	3.13	9.79
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	15	5.34	7.49	6.2e-08	4.2e-07	7.11	3.63	13.2
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	15	5.34	7.49	6.2e-08	4.2e-07	7.11	3.63	13.2
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	18	4.43	7.13	7.1e-08	4.7e-07	5.58	3.08	9.63
R-HSA-69541	Stabilization of p53	57	15	5.25	7.39	8.1e-08	5.3e-07	6.94	3.55	12.9
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	18	4.38	7.06	8.7e-08	5.6e-07	5.49	3.04	9.47
R-HSA-1169091	Activation of NF-kappaB in B cells	66	16	4.84	7.18	1e-07	6.6e-07	6.23	3.29	11.2
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	17	4.52	7.03	1.2e-07	7.4e-07	5.71	3.09	10
R-HSA-2262749	Cellular response to hypoxia	75	17	4.52	7.03	1.2e-07	7.4e-07	5.71	3.09	10
R-HSA-5663205	Infectious disease	326	40	2.45	6.1	1.2e-07	7.4e-07	2.79	1.93	3.96
R-HSA-5387390	Hh mutants abrogate ligand secretion	59	15	5.07	7.21	1.3e-07	8e-07	6.62	3.4	12.2
R-HSA-5658442	Regulation of RAS by GAPs	68	16	4.69	7.02	1.6e-07	9.8e-07	5.99	3.17	10.7
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	86	18	4.17	6.79	1.9e-07	1.1e-06	5.16	2.87	8.86
R-HSA-5678895	Defective CFTR causes cystic fibrosis	61	15	4.9	7.03	2.1e-07	1.2e-06	6.33	3.26	11.7
R-HSA-8948751	Regulation of PTEN stability and activity	69	16	4.63	6.94	2e-07	1.2e-06	5.87	3.11	10.5
R-HSA-69481	G2/M Checkpoints	167	26	3.11	6.3	2.2e-07	1.2e-06	3.63	2.27	5.61
R-HSA-8951664	Neddylation	235	32	2.72	6.12	2.2e-07	1.2e-06	3.12	2.06	4.61
R-HSA-4608870	Asymmetric localization of PCP proteins	62	15	4.83	6.94	2.7e-07	1.5e-06	6.2	3.2	11.4
R-HSA-74160	Gene expression (Transcription)	1335	107	1.6	5.4	2.8e-07	1.5e-06	1.83	1.45	2.29
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	17	4.24	6.68	3.3e-07	1.8e-06	5.26	2.86	9.18
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	21	3.55	6.4	3.4e-07	1.8e-06	4.24	2.49	6.91
R-HSA-5358346	Hedgehog ligand biogenesis	64	15	4.67	6.78	4.2e-07	2.2e-06	5.95	3.07	10.9
R-HSA-6784531	tRNA processing in the nucleus	56	14	4.99	6.87	4.4e-07	2.3e-06	6.46	3.24	12.2
R-HSA-69563	p53-Dependent G1 DNA Damage Response	66	15	4.53	6.62	6.5e-07	3.3e-06	5.71	2.96	10.4
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	66	15	4.53	6.62	6.5e-07	3.3e-06	5.71	2.96	10.4
R-HSA-351202	Metabolism of polyamines	84	17	4.04	6.42	6.8e-07	3.4e-06	4.94	2.7	8.59
R-HSA-674695	RNA Polymerase II Pre-transcription Events	84	17	4.04	6.42	6.8e-07	3.4e-06	4.94	2.7	8.59
R-HSA-5620922	BBSome-mediated cargo-targeting to cilium	23	9	7.81	7.51	8.1e-07	4e-06	12.4	4.7	30.9
R-HSA-72312	rRNA processing	201	28	2.78	5.85	8e-07	4e-06	3.19	2.04	4.83
R-HSA-69615	G1/S DNA Damage Checkpoints	68	15	4.4	6.46	9.8e-07	4.8e-06	5.49	2.85	9.98
R-HSA-72165	mRNA Splicing - Minor Pathway	52	13	4.99	6.62	1.1e-06	5.5e-06	6.45	3.14	12.5
R-HSA-2871837	FCERI mediated NF-kB activation	79	16	4.04	6.23	1.4e-06	6.9e-06	4.94	2.64	8.73
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	24	2.9	5.66	2.3e-06	1.1e-05	3.34	2.05	5.23
R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	84	16	3.8	5.92	3.4e-06	1.6e-05	4.57	2.45	8.04
R-HSA-5632684	Hedgehog 'on' state	85	16	3.75	5.86	4e-06	1.9e-05	4.5	2.42	7.91
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	17	3.53	5.73	4.8e-06	2.2e-05	4.18	2.3	7.2
R-HSA-69278	Cell Cycle, Mitotic	531	51	1.92	4.98	4.9e-06	2.2e-05	2.13	1.54	2.89
R-HSA-379724	tRNA Aminoacylation	35	10	5.7	6.4	5.4e-06	2.4e-05	7.71	3.28	16.7
R-HSA-1632852	Macroautophagy	68	14	4.11	5.91	5.3e-06	2.4e-05	5.02	2.56	9.25
R-HSA-5689603	UCH proteinases	97	17	3.5	5.67	5.5e-06	2.4e-05	4.13	2.28	7.1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	35	2.25	5.14	5.3e-06	2.4e-05	2.52	1.7	3.64
R-HSA-77588	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	11	6	10.9	7.53	5.7e-06	2.5e-05	23	5.82	95.4
R-HSA-1640170	Cell Cycle	607	56	1.84	4.91	5.6e-06	2.5e-05	2.04	1.5	2.74
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	15	3.84	5.78	6e-06	2.6e-05	4.62	2.42	8.28
R-HSA-1236975	Antigen processing-Cross presentation	88	16	3.63	5.69	6.4e-06	2.7e-05	4.31	2.32	7.56
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	79	15	3.79	5.71	7.1e-06	3e-05	4.55	2.39	8.14
R-HSA-2262752	Cellular responses to stress	425	43	2.02	4.93	7.8e-06	3.2e-05	2.24	1.57	3.12
R-HSA-73857	RNA Polymerase II Transcription	1230	95	1.54	4.65	7.6e-06	3.2e-05	1.72	1.35	2.18
R-HSA-5696398	Nucleotide Excision Repair	111	18	3.23	5.44	9.1e-06	3.8e-05	3.76	2.12	6.35
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	25	2.61	5.16	9.6e-06	3.9e-05	2.95	1.84	4.56
R-HSA-5619084	ABC transporter disorders	81	15	3.69	5.59	9.8e-06	4e-05	4.41	2.32	7.87
R-HSA-9020702	Interleukin-1 signaling	102	17	3.32	5.42	1.1e-05	4.5e-05	3.89	2.15	6.66
R-HSA-5610787	Hedgehog 'off' state	113	18	3.18	5.35	1.2e-05	4.7e-05	3.69	2.08	6.2
R-HSA-69275	G2/M Transition	195	25	2.56	5.04	1.4e-05	5.5e-05	2.88	1.79	4.45
R-HSA-382556	ABC-family proteins mediated transport	104	17	3.26	5.32	1.4e-05	5.7e-05	3.8	2.1	6.5
R-HSA-453274	Mitotic G2-G2/M phases	197	25	2.53	4.99	1.7e-05	6.4e-05	2.85	1.77	4.4
R-HSA-611105	Respiratory electron transport	95	16	3.36	5.31	1.8e-05	6.8e-05	3.93	2.13	6.85
R-HSA-71291	Metabolism of amino acids and derivatives	251	29	2.3	4.81	2.2e-05	8.4e-05	2.56	1.66	3.84
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	13	3.87	5.42	2.3e-05	8.6e-05	4.65	2.31	8.71
R-HSA-73856	RNA Polymerase II Transcription Termination	67	13	3.87	5.42	2.3e-05	8.6e-05	4.65	2.31	8.71
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	17	3.14	5.14	2.4e-05	9e-05	3.63	2.01	6.19
R-HSA-202424	Downstream TCR signaling	98	16	3.26	5.16	2.6e-05	9.7e-05	3.78	2.05	6.58
R-HSA-1257604	PIP3 activates AKT signaling	254	29	2.28	4.74	2.8e-05	1e-04	2.53	1.64	3.78
R-HSA-597592	Post-translational protein modification	1353	100	1.47	4.31	2.7e-05	1e-04	1.64	1.29	2.06
R-HSA-4086400	PCP/CE pathway	89	15	3.36	5.14	3.2e-05	0.00011	3.93	2.08	6.97
R-HSA-5687128	MAPK6/MAPK4 signaling	89	15	3.36	5.14	3.2e-05	0.00011	3.93	2.08	6.97
R-HSA-3700989	Transcriptional Regulation by TP53	365	37	2.02	4.57	3.3e-05	0.00012	2.23	1.52	3.18
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	37	2.02	4.57	3.3e-05	0.00012	2.23	1.52	3.18
R-HSA-162587	HIV Life Cycle	101	16	3.16	5.01	3.8e-05	0.00013	3.65	1.98	6.33
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	23	2.52	4.76	3.8e-05	0.00013	2.82	1.72	4.44
R-HSA-5696395	Formation of Incision Complex in GG-NER	43	10	4.64	5.49	3.9e-05	0.00014	5.83	2.55	12.2
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	102	16	3.13	4.96	4.4e-05	0.00015	3.61	1.96	6.26
R-HSA-75067	Processing of Capped Intronless Pre-mRNA	28	8	5.7	5.72	4.8e-05	0.00017	7.68	2.91	18.3
R-HSA-111367	SLBP independent Processing of Histone Pre-mRNAs	10	5	9.97	6.52	6.3e-05	0.00022	19.1	4.38	83.1
R-HSA-72086	mRNA Capping	29	8	5.5	5.58	6.4e-05	0.00022	7.32	2.79	17.3
R-HSA-6799198	Complex I biogenesis	55	11	3.99	5.11	7.2e-05	0.00024	4.82	2.23	9.56
R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	65	12	3.68	4.98	7.8e-05	0.00026	4.37	2.11	8.35
R-HSA-9006925	Intracellular signaling by second messengers	282	30	2.12	4.39	7.6e-05	0.00026	2.34	1.53	3.46
R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	30	8	5.32	5.44	8.3e-05	0.00027	6.98	2.67	16.4
R-HSA-1430728	Metabolism	1899	129	1.35	3.95	8.6e-05	0.00028	1.51	1.22	1.87
R-HSA-6782135	Dual incision in TC-NER	66	12	3.63	4.92	9.1e-05	3e-04	4.29	2.07	8.18
R-HSA-162599	Late Phase of HIV Life Cycle	88	14	3.17	4.7	0.00011	0.00036	3.66	1.89	6.59
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	68	12	3.52	4.79	0.00012	4e-04	4.13	2	7.87
R-HSA-68886	M Phase	391	37	1.89	4.11	0.00014	0.00045	2.06	1.41	2.93
R-HSA-5696400	Dual Incision in GG-NER	41	9	4.38	4.98	0.00015	0.00049	5.41	2.26	11.7
R-HSA-113418	Formation of the Early Elongation Complex	33	8	4.84	5.07	0.00017	0.00054	6.14	2.38	14.1
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	126	17	2.69	4.39	0.00018	0.00055	3.02	1.69	5.12
