name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002910	abnormal excitatory postsynaptic currents	139	7	9.94	7.58	5.5e-06	0.0013	12.1	4.47	27.9
MP:0020351	decreased vocalization	24	3	24.7	8.29	0.00023	0.018	29.8	5.5	105
MP:0003491	abnormal voluntary movement	1648	19	2.28	4.08	0.00022	0.018	3.17	1.67	5.89
MP:0001447	abnormal nest building behavior	37	3	16	6.53	0.00084	0.021	18.4	3.49	62.2
MP:0003463	abnormal single cell response	40	3	14.8	6.24	0.0011	0.021	16.9	3.22	56.7
MP:0001409	increased stereotypic behavior	40	3	14.8	6.24	0.0011	0.021	16.9	3.22	56.7
MP:0002795	dilated cardiomyopathy	89	4	8.87	5.32	0.001	0.021	10	2.55	28.4
MP:0005330	cardiomyopathy	142	5	6.95	5.1	0.00072	0.021	7.9	2.4	20.4
MP:0002064	seizures	383	8	4.12	4.45	6e-04	0.021	4.84	1.94	10.6
MP:0001516	abnormal motor coordination/ balance	833	12	2.84	3.98	0.00069	0.021	3.51	1.65	6.96
MP:0003492	abnormal involuntary movement	942	13	2.72	3.98	0.00059	0.021	3.42	1.65	6.67
MP:0001392	abnormal locomotor behavior	1537	17	2.18	3.62	0.00091	0.021	2.87	1.48	5.4
MP:0001441	increased grooming behavior	44	3	13.5	5.91	0.0014	0.023	15.3	2.92	50.8
MP:0002272	abnormal nervous system electrophysiology	339	7	4.08	4.12	0.0015	0.023	4.69	1.76	10.7
MP:0002206	abnormal CNS synaptic transmission	653	10	3.02	3.83	0.0013	0.023	3.61	1.59	7.45
MP:0002106	abnormal muscle physiology	954	12	2.48	3.45	0.0023	0.034	3.02	1.42	5.98
MP:0001440	abnormal grooming behavior	114	4	6.93	4.54	0.0026	0.035	7.71	1.98	21.8
MP:0009357	abnormal seizure response to inducing agent	190	5	5.2	4.17	0.0026	0.035	5.82	1.78	14.9
MP:0003635	abnormal synaptic transmission	740	10	2.67	3.37	0.0034	0.043	3.15	1.39	6.49
MP:0001529	abnormal vocalization	64	3	9.25	4.73	0.0041	0.049	10.2	1.98	33.4
MP:0000729	abnormal myogenesis	68	3	8.71	4.55	0.0048	0.05	9.61	1.86	31.2
MP:0000950	abnormal seizure response to pharmacological agent	134	4	5.89	4.07	0.0046	0.05	6.51	1.67	18.3
MP:0003084	abnormal skeletal muscle fiber morphology	221	5	4.47	3.72	0.005	0.05	4.97	1.52	12.7
MP:0009956	abnormal cerebellar layer morphology	314	6	3.77	3.57	0.0048	0.05	4.24	1.46	10.1
