name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1430728	Metabolism	1899	24	2.07	4.07	0.00017	0.0057	2.79	1.59	4.81
R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	35	3	14.1	6.06	0.0012	0.021	16	3.05	53.5
R-HSA-5620920	Cargo trafficking to the periciliary membrane	51	3	9.66	4.85	0.0036	0.024	10.7	2.07	34.6
R-HSA-156580	Phase II - Conjugation of compounds	109	4	6.02	4.13	0.0043	0.024	6.58	1.7	18.3
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	5	4.97	4.03	0.0032	0.024	5.46	1.68	13.8
R-HSA-71291	Metabolism of amino acids and derivatives	251	6	3.92	3.67	0.0041	0.024	4.32	1.51	10.1
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	4	5.56	3.9	0.0057	0.028	6.05	1.57	16.8
R-HSA-1632852	Macroautophagy	68	3	7.24	4.04	0.0081	0.035	7.86	1.54	25.2
R-HSA-74752	Signaling by Insulin receptor	72	3	6.84	3.89	0.0095	0.036	7.4	1.45	23.7
R-HSA-351202	Metabolism of polyamines	84	3	5.86	3.5	0.014	0.039	6.3	1.24	20
R-HSA-5389840	Mitochondrial translation elongation	84	3	5.86	3.5	0.014	0.039	6.3	1.24	20
R-HSA-5419276	Mitochondrial translation termination	86	3	5.73	3.45	0.015	0.039	6.15	1.21	19.5
R-HSA-5368287	Mitochondrial translation	87	3	5.66	3.42	0.016	0.039	6.07	1.19	19.3
R-HSA-211859	Biological oxidations	223	5	3.68	3.17	0.011	0.039	3.99	1.23	10
R-HSA-8978868	Fatty acid metabolism	168	4	3.91	2.98	0.019	0.043	4.19	1.09	11.5
