name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-3214847	HATs acetylate histones	93	14	11.8	11.9	9.6e-12	7e-10	15.2	7.73	28.1
R-HSA-3214815	HDACs deacetylate histones	94	14	11.7	11.8	1.1e-11	7e-10	15	7.64	27.7
R-HSA-427413	NoRC negatively regulates rRNA expression	60	11	14.3	11.8	1.9e-10	5.9e-09	18.8	8.62	37.9
R-HSA-427359	SIRT1 negatively regulates rRNA expression	62	11	13.9	11.6	2.8e-10	5.9e-09	18.1	8.29	36.3
R-HSA-73728	RNA Polymerase I Promoter Opening	62	11	13.9	11.6	2.8e-10	5.9e-09	18.1	8.29	36.3
R-HSA-3214858	RMTs methylate histone arginines	79	12	11.9	11	2.8e-10	5.9e-09	15.1	7.25	29.2
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	63	11	13.7	11.5	3.4e-10	6.1e-09	17.8	8.14	35.5
R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	66	11	13	11.2	5.7e-10	9e-09	16.8	7.72	33.5
R-HSA-212300	PRC2 methylates histones and DNA	72	11	12	10.6	1.5e-09	2.1e-08	15.1	6.99	30
R-HSA-2299718	Condensation of Prophase Chromosomes	73	11	11.8	10.5	1.8e-09	2.2e-08	14.9	6.88	29.5
R-HSA-5625740	RHO GTPases activate PKNs	85	11	10.1	9.61	9.2e-09	1.1e-07	12.5	5.81	24.4
R-HSA-5689901	Metalloprotease DUBs	37	8	16.9	11	1.6e-08	1.3e-07	22.6	8.75	52
R-HSA-73777	RNA Polymerase I Chain Elongation	89	11	9.67	9.35	1.5e-08	1.3e-07	11.8	5.52	23.1
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	90	11	9.56	9.28	1.7e-08	1.3e-07	11.7	5.45	22.8
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	90	11	9.56	9.28	1.7e-08	1.3e-07	11.7	5.45	22.8
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	90	11	9.56	9.28	1.7e-08	1.3e-07	11.7	5.45	22.8
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	96	11	8.96	8.92	3.4e-08	2.5e-07	10.8	5.08	21.1
R-HSA-977225	Amyloid fiber formation	99	11	8.69	8.75	4.7e-08	3.3e-07	10.5	4.91	20.3
R-HSA-5578749	Transcriptional regulation by small RNAs	104	11	8.27	8.48	7.9e-08	5.2e-07	9.89	4.65	19.2
R-HSA-73854	RNA Polymerase I Promoter Clearance	106	11	8.12	8.38	9.6e-08	6.1e-07	9.68	4.55	18.7
R-HSA-212165	Epigenetic regulation of gene expression	108	11	7.97	8.28	1.2e-07	6.7e-07	9.48	4.46	18.3
R-HSA-73864	RNA Polymerase I Transcription	108	11	7.97	8.28	1.2e-07	6.7e-07	9.48	4.46	18.3
