name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-159227	Transport of the SLBP independent Mature mRNA	33	3	25.3	8.39	0.00022	0.0033	30.1	5.6	104
R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	34	3	24.5	8.26	0.00024	0.0033	29.1	5.43	101
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	74	4	15	7.28	0.00014	0.0033	17.7	4.42	51.7
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	83	4	13.4	6.82	0.00021	0.0033	15.6	3.93	45.7
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	40	3	20.9	7.56	0.00038	0.0035	24.4	4.58	83.2
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	41	3	20.4	7.46	0.00041	0.0035	23.7	4.47	80.9
R-HSA-69231	Cyclin D associated events in G1	44	3	19	7.17	0.00051	0.0035	22	4.15	74.5
R-HSA-69236	G1 Phase	44	3	19	7.17	0.00051	0.0035	22	4.15	74.5
R-HSA-191859	snRNP Assembly	52	3	16	6.53	0.00084	0.0046	18.4	3.49	61.8
R-HSA-194441	Metabolism of non-coding RNA	52	3	16	6.53	0.00084	0.0046	18.4	3.49	61.8
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	68	3	12.3	5.6	0.0018	0.0091	13.9	2.65	45.9
R-HSA-6802957	Oncogenic MAPK signaling	76	3	11	5.25	0.0025	0.011	12.3	2.37	40.6
R-HSA-3371556	Cellular response to heat stress	88	3	9.48	4.8	0.0038	0.016	10.6	2.04	34.7
R-HSA-141424	Amplification of signal from the kinetochores	96	3	8.69	4.55	0.0048	0.018	9.66	1.86	31.6
R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	96	3	8.69	4.55	0.0048	0.018	9.66	1.86	31.6
R-HSA-69618	Mitotic Spindle Checkpoint	112	3	7.45	4.12	0.0074	0.024	8.22	1.59	26.8
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	6	3.43	3.3	0.0072	0.024	3.95	1.34	9.7
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	127	3	6.57	3.79	0.01	0.027	7.22	1.4	23.5
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	4	4.58	3.39	0.011	0.027	5.09	1.3	14.5
R-HSA-5663202	Diseases of signal transduction	359	5	3.87	3.33	0.0087	0.027	4.38	1.32	11.5
R-HSA-69278	Cell Cycle, Mitotic	531	6	3.14	3.05	0.011	0.027	3.6	1.22	8.84
R-HSA-1280215	Cytokine Signaling in Immune system	678	7	2.87	3.03	0.0094	0.027	3.35	1.23	7.84
R-HSA-5663220	RHO GTPases Activate Formins	141	3	5.92	3.53	0.014	0.033	6.48	1.26	21
R-HSA-453279	Mitotic G1-G1/S phases	143	3	5.84	3.5	0.014	0.033	6.38	1.24	20.7
R-HSA-5683057	MAPK family signaling cascades	288	4	3.86	2.96	0.019	0.041	4.27	1.09	12.1
R-HSA-194315	Signaling by Rho GTPases	441	5	3.15	2.78	0.02	0.041	3.53	1.07	9.21
R-HSA-1640170	Cell Cycle	607	6	2.75	2.67	0.02	0.041	3.12	1.06	7.66
R-HSA-449147	Signaling by Interleukins	454	5	3.06	2.7	0.022	0.044	3.42	1.03	8.94
