name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0000605	Supranuclear gaze palsy	19	5	14.9	8.14	1.4e-05	0.0053	21.4	5.84	65.7
HP:0002067	Bradykinesia	65	8	6.97	6.51	1.4e-05	0.0053	8.8	3.46	19.8
HP:0001300	Parkinsonism	73	8	6.2	6.02	3.3e-05	0.0082	7.7	3.04	17.2
HP:0002362	Shuffling gait	16	4	14.2	7.07	0.00014	0.026	19.7	4.49	67.4
HP:0100314	Cerebral inclusion bodies	19	4	11.9	6.4	0.00028	0.043	15.7	3.69	51.4
HP:0002529	Neuronal loss in central nervous system	60	6	5.66	4.88	0.00057	0.043	6.72	2.27	16.5
HP:0002063	Rigidity	103	8	4.4	4.69	0.00038	0.043	5.22	2.09	11.5
HP:0007256	Abnormal pyramidal signs	296	14	2.68	4.04	0.00048	0.043	3.27	1.65	6.13
HP:0001260	Dysarthria	373	16	2.43	3.91	0.00053	0.043	3.01	1.57	5.48
HP:0001257	Spasticity	491	19	2.19	3.81	0.00052	0.043	2.78	1.52	4.93
HP:0002185	Neurofibrillary tangles	11	3	15.4	6.43	0.00078	0.05	21.8	3.63	93.7
HP:0002459	Dysautonomia	25	4	9.06	5.42	0.00085	0.05	11.2	2.72	34.8
HP:0002493	Upper motor neuron dysfunction	918	28	1.73	3.44	0.00086	0.05	2.37	1.37	4.05
