name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0008762	embryonic lethality	1763	132	1.62	6.33	1.6e-09	3.3e-06	1.96	1.57	2.43
MP:0005380	embryo phenotype	1722	128	1.6	6.12	5.3e-09	5.4e-06	1.93	1.55	2.4
MP:0014134	abnormal embryo morphology	1333	97	1.57	4.96	2e-06	0.0014	1.79	1.4	2.28
MP:0013292	embryonic lethality prior to organogenesis	717	59	1.78	4.77	8.6e-06	0.0042	1.98	1.46	2.64
MP:0013293	embryonic lethality prior to tooth bud stage	788	63	1.73	4.69	1e-05	0.0042	1.92	1.43	2.55
MP:0009850	embryonic lethality between implantation and placentation	440	41	2.01	4.79	1.3e-05	0.0045	2.23	1.55	3.14
MP:0000288	abnormal pericardium morphology	255	27	2.28	4.59	4.9e-05	0.012	2.53	1.61	3.84
MP:0001672	abnormal embryo development	1018	74	1.57	4.24	4.5e-05	0.012	1.74	1.32	2.26
MP:0001441	increased grooming behavior	44	9	4.41	5	0.00015	0.028	5.38	2.26	11.5
MP:0005312	pericardial effusion	133	17	2.76	4.5	0.00013	0.028	3.1	1.73	5.24
MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance	271	27	2.15	4.24	0.00014	0.028	2.36	1.51	3.58
MP:0000313	abnormal cell death	1427	93	1.41	3.68	0.00027	0.045	1.55	1.21	1.98
MP:0006205	embryonic lethality between implantation and somite formation	300	28	2.01	3.94	0.00032	0.048	2.2	1.41	3.3
MP:0008932	abnormal embryonic tissue physiology	301	28	2.01	3.92	0.00033	0.048	2.19	1.41	3.28
