query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0253	1999	852	114	0.134	0.057	GO:0007166	BP	297	cell surface receptor signaling pathway	1	LCK,DBH,LGALS9,EFNB2,LTBP1,TGFB1,LCP2,CD36,PTPN6,SH2B2,MEF2C,CTNNB1,PPP2R1A,LRRK1,MYO1C,KIF3A,WASF1,PTPRK,DCN,IGF1,FLT4,UBE2O,DLG4,TRAF3,SYK,ROR2,NKD2,WNT5A,TNFSF11,ANGPT1,SNAI2,CCNY,CDH2,GNAQ,RNF165,HOMER2,CASP8,VANGL2,BCL2L11,PEAR1,UNC13B,ARTN,TNFRSF1B,DYRK2,EPHB2,PIK3R3,CRMP1,BMP3,PF4,SPPL3,DTX1,PLXNA4,CHRNA7,TGFB1I1,SLIT2,UBASH3B,CSK,ACPP,HEYL,TRPA1,GABRB3,VAV1,TSPAN8,SSTR1,ADAMTSL2,NOV,SOCS7,MVB12B,TGFB2,IGFBP2,PIK3CD,LTBP4,ATP1A3,PIK3R1,IGSF3,LYN,CUX2,TMEM108,KLHL6,DACT1,FZD1,AMER3,AI464131,CCBE1,FOXC2,NR1H4,RGMB,FGFBP1,NTF3,SLC35C1,FOXC1,GHSR,LRRC3,LAX1,ACVR2A,USP46,GPC3,ARHGAP35,EDA,LRRTM1,MAPK3,NUMBL,MAPK1,CACNG3,AGTR2,RGMA,SLC17A7,CSF2RB,APCDD1,NRARP,FOXD1,FZD10,SRPX,GM21949
2	1	TRUE	0.0403	55	852	8	0.009	0.145	GO:0007215	BP	297	glutamate receptor signaling pathway	2	MEF2C,DLG4,GNAQ,HOMER2,EPHB2,SSTR1,ATP1A3,CACNG3
3	1	TRUE	0.00129	727	852	56	0.066	0.077	GO:0007167	BP	297	enzyme linked receptor protein signaling pathway	2	LCK,LGALS9,EFNB2,LTBP1,TGFB1,LCP2,PTPN6,SH2B2,CTNNB1,MYO1C,WASF1,PTPRK,DCN,IGF1,FLT4,UBE2O,SYK,ROR2,WNT5A,ANGPT1,RNF165,EPHB2,PIK3R3,BMP3,TGFB1I1,UBASH3B,CSK,VAV1,ADAMTSL2,NOV,SOCS7,MVB12B,TGFB2,IGFBP2,LTBP4,PIK3R1,LYN,TMEM108,FZD1,AI464131,CCBE1,FOXC2,NR1H4,RGMB,FGFBP1,NTF3,FOXC1,GHSR,ACVR2A,GPC3,MAPK3,MAPK1,AGTR2,RGMA,FOXD1,GM21949
4	1	TRUE	0.00745	459	852	37	0.043	0.081	GO:0007169	BP	297	transmembrane receptor protein tyrosine kinase signaling pathway	3	LCK,EFNB2,TGFB1,LCP2,PTPN6,SH2B2,CTNNB1,MYO1C,WASF1,DCN,IGF1,FLT4,SYK,WNT5A,ANGPT1,EPHB2,PIK3R3,UBASH3B,CSK,VAV1,SOCS7,MVB12B,IGFBP2,PIK3R1,LYN,TMEM108,AI464131,CCBE1,FOXC2,NR1H4,FGFBP1,NTF3,FOXC1,GHSR,MAPK1,AGTR2,GM21949
5	1	TRUE	0.0245	19	852	5	0.006	0.263	GO:0038084	BP	297	vascular endothelial growth factor signaling pathway	1	MYO1C,DCN,FLT4,CCBE1,FOXC1
6	1	TRUE	0.0338	13	852	4	0.005	0.308	GO:0060746	BP	303	parental behavior	1	DBH,AVPR1A,GNAQ,OXTR
7	1	TRUE	0.0278	12	852	4	0.005	0.333	GO:0042711	BP	303	maternal behavior	2	DBH,AVPR1A,GNAQ,OXTR
8	1	TRUE	0.0221	2298	852	129	0.151	0.056	GO:0006793	BP	23	phosphorus metabolic process	1	LCK,HK2,DLG3,LGALS9,PNCK,TGFB1,CD36,PTPN6,AQP1,ULK2,MEF2C,CTNNB1,PPP2R1A,NF2,VAV2,CLIP3,LRRK1,TTBK1,C1QTNF1,PIGT,KSR1,PIP4K2B,PANK3,WWC1,ATP6V0A1,AKT3,PTPRK,DCN,IGF1,FLT4,ADCY1,MAP2K6,EFR3B,YWHAE,DCAKD,SYK,ROR2,LPCAT1,WNT5A,TNFSF11,ANGPT1,ADCY8,ACR,FGD2,CCNY,CDH2,GNAQ,CBR2,ENTPD7,FARP1,HK3,HTR2B,HDAC4,VANGL2,NEK6,GPD2,GUCY1B3,VCP,PRKAA2,DYRK2,EPHB2,H6PD,FAM126A,STK32B,BMP3,PF4,RIMBP2,SPPL3,CDK8,PROK2,ERC1,CHRNA7,FGF13,GPAT4,SLIT2,BC021891,UBASH3B,SLC37A2,CSK,MB21D1,ACPP,IP6K1,EEF2K,PPP1R26,PALM,RAP2B,HK1,MAP4K1,CDKN1C,DUSP8,SSH2,SOCS7,TGFB2,MMD2,MCPH1,PIK3CD,PIK3R1,LYN,MAP3K9,ELFN2,FEM1A,APLNR,CAMSAP3,DACT1,CSRNP2,PLPPR4,FZD1,C1QTNF2,NR1H4,OSR1,NTF3,DSCAM,RAP2A,LRRC3,LAX1,ACVR2A,CEMIP,MAST1,CAMK2D,NT5C1A,CALCRL,LRRTM1,TAOK3,MAPK3,MAPK1,AGTR2,RGMA,PAK6,FZD10
9	1	TRUE	0.011	2244	852	129	0.151	0.057	GO:0006796	BP	23	phosphate-containing compound metabolic process	2	LCK,HK2,DLG3,LGALS9,PNCK,TGFB1,CD36,PTPN6,AQP1,ULK2,MEF2C,CTNNB1,PPP2R1A,NF2,VAV2,CLIP3,LRRK1,TTBK1,C1QTNF1,PIGT,KSR1,PIP4K2B,PANK3,WWC1,ATP6V0A1,AKT3,PTPRK,DCN,IGF1,FLT4,ADCY1,MAP2K6,EFR3B,YWHAE,DCAKD,SYK,ROR2,LPCAT1,WNT5A,TNFSF11,ANGPT1,ADCY8,ACR,FGD2,CCNY,CDH2,GNAQ,CBR2,ENTPD7,FARP1,HK3,HTR2B,HDAC4,VANGL2,NEK6,GPD2,GUCY1B3,VCP,PRKAA2,DYRK2,EPHB2,H6PD,FAM126A,STK32B,BMP3,PF4,RIMBP2,SPPL3,CDK8,PROK2,ERC1,CHRNA7,FGF13,GPAT4,SLIT2,BC021891,UBASH3B,SLC37A2,CSK,MB21D1,ACPP,IP6K1,EEF2K,PPP1R26,PALM,RAP2B,HK1,MAP4K1,CDKN1C,DUSP8,SSH2,SOCS7,TGFB2,MMD2,MCPH1,PIK3CD,PIK3R1,LYN,MAP3K9,ELFN2,FEM1A,APLNR,CAMSAP3,DACT1,CSRNP2,PLPPR4,FZD1,C1QTNF2,NR1H4,OSR1,NTF3,DSCAM,RAP2A,LRRC3,LAX1,ACVR2A,CEMIP,MAST1,CAMK2D,NT5C1A,CALCRL,LRRTM1,TAOK3,MAPK3,MAPK1,AGTR2,RGMA,PAK6,FZD10
10	1	TRUE	0.0491	1612	852	92	0.108	0.057	GO:0016310	BP	23	phosphorylation	3	LCK,HK2,LGALS9,PNCK,TGFB1,CD36,PTPN6,ULK2,MEF2C,CTNNB1,NF2,VAV2,CLIP3,LRRK1,TTBK1,C1QTNF1,KSR1,WWC1,AKT3,DCN,IGF1,FLT4,MAP2K6,EFR3B,YWHAE,SYK,ROR2,WNT5A,TNFSF11,ANGPT1,FGD2,CCNY,CDH2,GNAQ,HK3,HTR2B,HDAC4,VANGL2,NEK6,VCP,PRKAA2,DYRK2,EPHB2,FAM126A,STK32B,BMP3,CDK8,PROK2,ERC1,CHRNA7,FGF13,SLIT2,BC021891,UBASH3B,CSK,IP6K1,EEF2K,RAP2B,HK1,MAP4K1,CDKN1C,DUSP8,SOCS7,TGFB2,MMD2,MCPH1,PIK3CD,PIK3R1,LYN,MAP3K9,FEM1A,APLNR,DACT1,FZD1,C1QTNF2,OSR1,NTF3,DSCAM,RAP2A,LRRC3,LAX1,ACVR2A,CEMIP,MAST1,CAMK2D,LRRTM1,TAOK3,MAPK3,MAPK1,RGMA,PAK6,FZD10
