query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0149	2357	1683	256	0.152	0.109	GO:0051239	BP	37	regulation of multicellular organismal process	1	WNT3,FGF23,CLEC2G,SEMA4F,LOXL3,EFNB2,STAT6,PPARD,METRN,AP2A2,SRI,DVL3,PTPN6,LY9,POU1F1,MAPK13,IHH,D130043K22RIK,PHOX2A,BMP7,WNT3A,HOXA2,SLAMF1,ACE2,NCF1,CD46,IL10,BRCA1,ERBB3,WWC1,GDPD2,MYDGF,IL20RA,SOCS2,IGF1,TACR2,GAMT,LLPH,WDPCP,KREMEN1,TRIM11,PUM2,ITGB3,ASIC2,SLC9A3R1,SLC6A4,PER1,TSHR,PRKCH,NUMB,YY1,SFRP4,ERAP1,TERT,PDE4D,ERBB2IP,NLN,DLG5,FAM213A,PLAU,ATP8A2,TNFSF11,DMTN,NIPBL,MYC,ASAP1,HDAC7,PTK2,SNAI2,DRD3,POPDC2,CHODL,E4F1,SOX8,BTNL2,LTB,CIDEA,SDHAF2,TMEM2,TJP2,DMRT1,ADRBK1,KAT5,VEGFB,TLL2,FGF8,PRDX4,DDIT3,IL6,SMAD7,COL3A1,GLS,SMAP1,IGFBP5,TNFSF4,TNN,COL5A1,NMI,IL1RN,LTK,SPRED1,ZFP64,PROCR,PIK3CA,TNIK,PTPN22,IL6RA,ZBTB7B,ECM1,RORC,BCL10,GLIPR2,ANGPTL3,LRP8,ENAM,PLAC8,TESC,PF4,TSPAN12,CALD1,NPVF,CD9,CIB1,TBX6,TGFB1I1,PYCARD,FADD,FGF16,IL2RG,TSC22D3,COL4A2,UBASH3B,ANXA2,DRD2,MB21D1,MLIP,ADAMTS7,EOMES,MST1,KANK1,SENP1,RNF125,PHLDB2,S100B,ZBTB1,C030006K11RIK,EGR3,PLCG2,SIX4,CD300LD,BMP2K,TBXA2R,WNK4,CRB2,CCR3,STAB2,L3MBTL1,ABCA7,FSTL4,IGSF10,BTG1,APLN,ARID5A,ATOH8,GDF7,CCR7,ATG5,HOXA11,NEUROD2,RRAS,EGR1,SP6,LPAR1,PTK6,TLR4,IL18,NPLOC4,ZFP335,CACNA2D1,KCNA2,NPNT,TRIM62,FZD7,PRKD2,IRF8,SOX5,AMOT,BTBD7,ID1,LRRTM3,LMOD3,FOXO1,DACT1,SETD2,ADRA1A,WNK1,PIK3R6,SCN4B,FAM19A4,KCTD11,FAT4,TGIF1,FLRT2,KCNA1,TENM4,OXTR,FZD9,GPR55,NKX3-2,NETO1,VWC2,RTN4RL2,AMIGO1,SEPN1,PLCB1,TTN,SOX6,BMPR1B,LRRTM4,FES,KDM3A,SOX14,LIPG,FFAR4,TMEM119,S100A9,HOXB8,GPR173,BCL2,DOCK1,SYT17,KNG2,ACVR2B,CSN2,TRIM38,HHIP,DHRS3,HMGB1,MFSD7B,PILRB1,BMPR2,AGTR2,GNG5,CRY2,NLRP1A,REN2,CEBPD,MCC,TRIM6,ECSCR,MAFB,NRARP,COL4A3,KCNE1L,GBP5,MUC16
2	1	TRUE	0.0369	2922	1683	302	0.179	0.103	GO:0048583	BP	14	regulation of response to stimulus	1	WNT3,FGF23,LOXL3,EFNB2,BCAP31,STAT6,PPARD,SRI,DVL3,RAB3B,MAP3K11,PTPN6,POU1F1,EPS8L1,IHH,FGFRL1,BMP7,DERL3,G0S2,WNT3A,EYA4,FAF1,PODNL1,LY6G6E,GLIS2,LRRK1,ALDH1A3,CNKSR3,SLAMF1,TMEM27,NCF1,CD46,IL10,BRCA1,NLK,ERBB3,DERL2,WWC1,CCL4,GIPC1,MYDGF,IL20RA,SOCS2,IGF1,HELB,KREMEN1,TNIP1,MYO1G,PIK3CG,PUM2,CCL1,ASIC2,SLC9A3R1,PER1,PRKCH,NUMB,SFRP4,TERT,PDE4D,ERBB2IP,DLG5,PLAU,RNASEH2B,TNFSF11,PBK,SORBS3,DMTN,SPRY2,AJUBA,MYC,HDAC7,PTK2,SNAI2,DRD3,DYRK1A,IGFBP6,TARBP2,IVNS1ABP,TREM2,TMEM204,PDIA2,BTNL2,MZB1,GRP,CIDEA,LMNB1,SDHAF2,ANKRD1,DMRT1,ADRBK1,VEGFB,NR0B1,PYCR1,FGF8,GPR143,CHMP6,DDIT3,SHISA5,IL6,SMAD7,COPS5,COL3A1,RQCD1,IGFBP5,RGS18,CCDC3,TNFSF4,TNN,TRAF1,NMI,IL1RN,MAPK8IP1,WDR76,SPRED1,FAM83D,TNIK,UFM1,PTPN22,IL6RA,DKK2,PEAR1,ECM1,TSPAN5,WLS,BCL10,GLIPR2,USP1,HTRA3,PPBP,PF4,PPEF2,HNF1A,USP12,DLX5,DFNA5,CLEC4D,LTBR,CD9,AKAP3,CIB1,TGFB1I1,PYCARD,ITGAL,CTBP2,PGAP2,ANO1,FADD,IGBP1,FGF16,IL13RA2,RPS6KA3,DUSP9,F7,RASA3,SLC7A2,USP10,CMTM3,UBASH3B,ANXA2,DRD2,MB21D1,MLIP,PLSCR1,NT5E,MST1,KANK1,PRR5L,RNF125,PHLDB2,S100B,STK36,ZBTB1,LRRC14,PLCG2,CBL,EDA2R,BMP2K,C8A,ELMOD2,FAM175A,CRB2,STAB2,ABCA7,ZDHHC17,FSTL4,GADD45A,TBC1D24,PHPT1,APLN,ZFYVE28,ARID5A,BCDIN3D,KCTD8,GDF7,TMEM33,MBL1,CCR7,ATG5,NEUROD2,SESN1,RRAS,HFE2,EGR1,RANBP9,LPAR1,MVB12B,TLR4,METRNL,IL18,TNFSF10,PREX1,NPLOC4,SGMS1,CBLC,ABCB1A,CD79B,KCNA2,NPNT,TRIM62,OTUD3,PRKD2,AMOT,SPIDR,ZBED3,ITGA1,SGSM3,DCST1,ID1,LRRTM3,PTGIR,FOXO1,DACT1,SERPINB3A,GM4922,PHF11A,SETD2,ADRA1A,PIK3R6,KCTD11,IRGM1,TGIF1,FLRT2,DLK2,USP14,FCRL5,SOCS4,DACT2,FZD9,GPR55,FZD4,F2RL3,NETO1,LAMTOR4,VWC2,RTN4RL2,SEPN1,PLCB1,BMPR1B,MAGI3,LRRTM4,BRSK2,FES,DUSP7,KDM4D,FFAR4,MGMT,ADAM10,USP46,S100A9,IER5,BCL2,DTNBP1,TNIP2,KNG2,ACVR2B,IFNLR1,CENPJ,TRIM38,HHIP,PDE6H,DHRS3,PHACTR4,CACNG3,HMGB1,BMPR2,AGTR2,LGALS1,CRY2,DUSP22,RASAL2,REN2,MCC,TRIM6,KLF14,WDFY1,NLRC5,NRARP,PSME3,FZD10,SHKBP1,GBP5,MUC16
3	1	TRUE	0.0175	1238	1683	147	0.087	0.119	GO:0048585	BP	14	negative regulation of response to stimulus	1	WNT3,LOXL3,STAT6,SRI,PTPN6,FGFRL1,BMP7,DERL3,WNT3A,EYA4,PODNL1,LY6G6E,GLIS2,CNKSR3,SLAMF1,CD46,IL10,BRCA1,NLK,ERBB3,DERL2,WWC1,SOCS2,IGF1,HELB,KREMEN1,TNIP1,SLC9A3R1,PER1,NUMB,SFRP4,TERT,ERBB2IP,DLG5,PLAU,PBK,SPRY2,AJUBA,HDAC7,SNAI2,DRD3,DYRK1A,TARBP2,IVNS1ABP,BTNL2,MZB1,CIDEA,SDHAF2,ADRBK1,NR0B1,PYCR1,CHMP6,DDIT3,IL6,SMAD7,COL3A1,RQCD1,IGFBP5,CCDC3,TNFSF4,TNN,NMI,IL1RN,MAPK8IP1,SPRED1,PTPN22,DKK2,PEAR1,ECM1,HTRA3,PF4,PPEF2,CD9,CIB1,TGFB1I1,PYCARD,PGAP2,IGBP1,IL13RA2,DUSP9,RASA3,USP10,UBASH3B,ANXA2,DRD2,MLIP,NT5E,KANK1,RNF125,PHLDB2,LRRC14,CBL,FSTL4,TBC1D24,PHPT1,APLN,ZFYVE28,BCDIN3D,SESN1,HFE2,EGR1,RANBP9,TLR4,METRNL,PREX1,NPLOC4,SGMS1,CBLC,OTUD3,ITGA1,DCST1,LRRTM3,PTGIR,FOXO1,DACT1,SERPINB3A,GM4922,ADRA1A,KCTD11,TGIF1,FLRT2,DLK2,USP14,FCRL5,SOCS4,DACT2,FZD9,VWC2,RTN4RL2,LRRTM4,DUSP7,FFAR4,BCL2,KNG2,TRIM38,HHIP,DHRS3,PHACTR4,AGTR2,CRY2,DUSP22,RASAL2,MCC,NLRC5,NRARP,PSME3,MUC16
4	1	TRUE	0.0221	2423	1683	259	0.154	0.107	GO:0023051	BP	14	regulation of signaling	1	WNT3,FGF23,LOXL3,BCAP31,PPARD,SRI,DVL3,RAB3B,MAP3K11,PTPN6,POU1F1,EPS8L1,IHH,FGFRL1,BMP7,G0S2,WNT3A,EYA4,FAF1,PODNL1,LY6G6E,GLIS2,LRRK1,ALDH1A3,CNKSR3,SLAMF1,TMEM27,ACE2,NCF1,CD46,IL10,BRCA1,NLK,ERBB3,WWC1,CCL4,GIPC1,MYDGF,IL20RA,SOCS2,IGF1,KREMEN1,TNIP1,PIK3CG,PUM2,CCL1,SLC9A3R1,PER1,PRKCH,NUMB,SFRP4,TERT,PDE4D,ERBB2IP,DLG5,PLAU,TNFSF11,PBK,SORBS3,DMTN,SPRY2,AJUBA,MYC,HDAC7,PTK2,SNAI2,DRD3,DYRK1A,IGFBP6,IVNS1ABP,TREM2,TMEM204,PDIA2,BTNL2,GRP,CIDEA,LMNB1,SDHAF2,ANKRD1,DMRT1,ADRBK1,VEGFB,NR0B1,FGF8,GPR143,CHMP6,DDIT3,SHISA5,IL6,SMAD7,COPS5,COL3A1,RQCD1,IGFBP5,RGS18,CCDC3,TNFSF4,TNN,TRAF1,IL1RN,P2RX3,MAPK8IP1,SPRED1,FAM83D,TNIK,UFM1,PTPN22,IL6RA,DKK2,PEAR1,ECM1,TSPAN5,WLS,BCL10,GLIPR2,LRP8,HTRA3,PF4,PPEF2,HNF1A,USP12,DLX5,DFNA5,NPVF,LTBR,AKAP3,SLC8A2,CIB1,TGFB1I1,PYCARD,ITGAL,CTBP2,PGAP2,ANO1,FADD,IGBP1,DUSP9,F7,RASA3,ARHGEF7,USP10,CMTM3,UBASH3B,ANXA2,DRD2,PLSCR1,MST1,KANK1,PRR5L,RNF125,S100B,STK36,LRRC14,CBL,EDA2R,BMP2K,CRB2,ABCA7,ZDHHC17,FSTL4,GADD45A,PHPT1,APLN,ZFYVE28,KCTD8,GDF7,TMEM33,CCR7,NEUROD2,SESN1,RRAS,HFE2,EGR1,RANBP9,LPAR1,MVB12B,KIF16B,LMTK2,TLR4,IL18,TNFSF10,PREX1,NPLOC4,SGMS1,CBLC,NPNT,TRIM62,OTUD3,PRKD2,AMOT,ZBED3,ITGA1,SGSM3,DCST1,ID1,LRRTM3,PTGIR,FOXO1,DACT1,GM4922,ADRA1A,NPAS4,PIK3R6,KCTD11,IRGM1,TGIF1,FLRT2,DLK2,FCRL5,SOCS4,DACT2,FZD9,GPR55,FZD4,F2RL3,NETO1,LAMTOR4,KCNB1,VWC2,RTN4RL2,SEPN1,PLCB1,BMPR1B,MAGI3,LRRTM4,BRSK2,DUSP7,FFAR4,USP46,S100A9,BCL2,DTNBP1,PIRB,TNIP2,ACVR2B,CENPJ,TRIM38,HHIP,PDE6H,DHRS3,PHACTR4,CACNG3,HMGB1,BMPR2,AGTR2,LGALS1,CRY2,DUSP22,RASAL2,REN2,MCC,TRIM6,KLF14,WDFY1,NLRC5,NRARP,PSME3,FZD10,SHKBP1
5	1	TRUE	0.0289	2402	1683	255	0.152	0.106	GO:0010646	BP	14	regulation of cell communication	1	WNT3,FGF23,LOXL3,BCAP31,PPARD,SRI,DVL3,RAB3B,MAP3K11,PTPN6,POU1F1,EPS8L1,IHH,FGFRL1,BMP7,G0S2,WNT3A,EYA4,FAF1,PODNL1,LY6G6E,GLIS2,LRRK1,ALDH1A3,CNKSR3,SLAMF1,TMEM27,NCF1,CD46,IL10,BRCA1,NLK,ERBB3,WWC1,CCL4,GIPC1,MYDGF,IL20RA,SOCS2,IGF1,KREMEN1,TNIP1,PIK3CG,PUM2,CCL1,SLC9A3R1,PER1,PRKCH,NUMB,SFRP4,TERT,PDE4D,ERBB2IP,DLG5,PLAU,TNFSF11,PBK,SORBS3,DMTN,SPRY2,AJUBA,MYC,HDAC7,PTK2,SNAI2,DRD3,DYRK1A,IGFBP6,IVNS1ABP,TREM2,TMEM204,PDIA2,BTNL2,GRP,CIDEA,LMNB1,SDHAF2,ANKRD1,DMRT1,ADRBK1,VEGFB,NR0B1,FGF8,GPR143,CHMP6,DDIT3,SHISA5,IL6,SMAD7,COPS5,COL3A1,RQCD1,IGFBP5,RGS18,CCDC3,TNFSF4,TNN,TRAF1,IL1RN,P2RX3,MAPK8IP1,SPRED1,FAM83D,TNIK,UFM1,PTPN22,IL6RA,DKK2,PEAR1,ECM1,TSPAN5,WLS,BCL10,GLIPR2,LRP8,HTRA3,PF4,PPEF2,HNF1A,USP12,DLX5,DFNA5,NPVF,LTBR,AKAP3,SLC8A2,CIB1,TGFB1I1,PYCARD,ITGAL,CTBP2,PGAP2,ANO1,FADD,IGBP1,DUSP9,F7,RASA3,ARHGEF7,USP10,CMTM3,UBASH3B,DRD2,PLSCR1,MST1,KANK1,PRR5L,RNF125,S100B,STK36,LRRC14,CBL,EDA2R,BMP2K,CRB2,ABCA7,ZDHHC17,FSTL4,GADD45A,PHPT1,APLN,ZFYVE28,KCTD8,GDF7,TMEM33,CCR7,NEUROD2,SESN1,RRAS,HFE2,EGR1,RANBP9,LPAR1,MVB12B,TLR4,IL18,TNFSF10,PREX1,NPLOC4,SGMS1,CBLC,NPNT,TRIM62,OTUD3,PRKD2,AMOT,ZBED3,ITGA1,SGSM3,DCST1,ID1,LRRTM3,PTGIR,FOXO1,DACT1,GM4922,ADRA1A,NPAS4,PIK3R6,KCTD11,IRGM1,TGIF1,FLRT2,DLK2,FCRL5,SOCS4,DACT2,FZD9,GPR55,FZD4,F2RL3,NETO1,LAMTOR4,KCNB1,VWC2,RTN4RL2,SEPN1,PLCB1,BMPR1B,MAGI3,LRRTM4,BRSK2,DUSP7,FFAR4,USP46,S100A9,BCL2,DTNBP1,PIRB,TNIP2,ACVR2B,CENPJ,TRIM38,HHIP,PDE6H,DHRS3,PHACTR4,CACNG3,HMGB1,BMPR2,AGTR2,LGALS1,CRY2,DUSP22,RASAL2,REN2,MCC,TRIM6,KLF14,WDFY1,NLRC5,NRARP,PSME3,FZD10,SHKBP1
6	1	TRUE	0.05	1039	1683	122	0.072	0.117	GO:0010648	BP	14	negative regulation of cell communication	2	FGF23,SRI,PTPN6,FGFRL1,BMP7,EYA4,PODNL1,LY6G6E,GLIS2,CNKSR3,SLAMF1,CD46,BRCA1,NLK,ERBB3,WWC1,SOCS2,IGF1,KREMEN1,TNIP1,SLC9A3R1,PER1,NUMB,SFRP4,TERT,ERBB2IP,DLG5,PBK,SPRY2,AJUBA,HDAC7,SNAI2,DRD3,DYRK1A,IVNS1ABP,BTNL2,CIDEA,SDHAF2,ADRBK1,NR0B1,CHMP6,DDIT3,IL6,SMAD7,RQCD1,IGFBP5,CCDC3,TNFSF4,TNN,IL1RN,MAPK8IP1,SPRED1,PTPN22,DKK2,PEAR1,ECM1,HTRA3,PF4,PPEF2,NPVF,CIB1,TGFB1I1,PYCARD,PGAP2,IGBP1,DUSP9,RASA3,USP10,UBASH3B,DRD2,KANK1,RNF125,LRRC14,CBL,FSTL4,PHPT1,APLN,ZFYVE28,SESN1,HFE2,EGR1,RANBP9,TLR4,PREX1,NPLOC4,SGMS1,CBLC,OTUD3,ITGA1,DCST1,LRRTM3,PTGIR,FOXO1,DACT1,GM4922,ADRA1A,KCTD11,TGIF1,FLRT2,DLK2,FCRL5,SOCS4,DACT2,FZD9,KCNB1,VWC2,RTN4RL2,LRRTM4,DUSP7,BCL2,PIRB,HHIP,DHRS3,PHACTR4,AGTR2,CRY2,DUSP22,RASAL2,MCC,NLRC5,NRARP,PSME3
7	1	TRUE	0.00412	2161	1683	243	0.144	0.112	GO:0009966	BP	14	regulation of signal transduction	2	WNT3,FGF23,LOXL3,BCAP31,PPARD,SRI,DVL3,MAP3K11,PTPN6,POU1F1,EPS8L1,IHH,FGFRL1,BMP7,G0S2,WNT3A,EYA4,FAF1,PODNL1,LY6G6E,GLIS2,LRRK1,ALDH1A3,CNKSR3,SLAMF1,NCF1,CD46,IL10,BRCA1,NLK,ERBB3,WWC1,CCL4,GIPC1,MYDGF,IL20RA,SOCS2,IGF1,KREMEN1,TNIP1,PIK3CG,PUM2,CCL1,SLC9A3R1,PER1,PRKCH,NUMB,SFRP4,TERT,PDE4D,ERBB2IP,DLG5,PLAU,TNFSF11,PBK,SORBS3,DMTN,SPRY2,AJUBA,MYC,HDAC7,PTK2,SNAI2,DRD3,DYRK1A,IGFBP6,IVNS1ABP,TREM2,TMEM204,PDIA2,BTNL2,GRP,CIDEA,LMNB1,SDHAF2,ANKRD1,DMRT1,ADRBK1,VEGFB,NR0B1,FGF8,GPR143,CHMP6,DDIT3,SHISA5,IL6,SMAD7,COPS5,COL3A1,RQCD1,IGFBP5,RGS18,CCDC3,TNFSF4,TNN,TRAF1,IL1RN,MAPK8IP1,SPRED1,FAM83D,TNIK,UFM1,PTPN22,IL6RA,DKK2,PEAR1,ECM1,TSPAN5,WLS,BCL10,GLIPR2,HTRA3,PF4,PPEF2,HNF1A,USP12,DLX5,DFNA5,LTBR,AKAP3,CIB1,TGFB1I1,PYCARD,ITGAL,CTBP2,PGAP2,FADD,IGBP1,DUSP9,F7,RASA3,USP10,CMTM3,UBASH3B,DRD2,PLSCR1,MST1,KANK1,PRR5L,RNF125,S100B,STK36,LRRC14,CBL,EDA2R,BMP2K,CRB2,ABCA7,ZDHHC17,FSTL4,GADD45A,PHPT1,APLN,ZFYVE28,KCTD8,GDF7,TMEM33,CCR7,NEUROD2,SESN1,RRAS,HFE2,EGR1,RANBP9,LPAR1,MVB12B,TLR4,IL18,TNFSF10,PREX1,NPLOC4,SGMS1,CBLC,NPNT,TRIM62,OTUD3,PRKD2,AMOT,ZBED3,ITGA1,SGSM3,DCST1,ID1,LRRTM3,PTGIR,FOXO1,DACT1,GM4922,ADRA1A,PIK3R6,KCTD11,IRGM1,TGIF1,FLRT2,DLK2,FCRL5,SOCS4,DACT2,FZD9,GPR55,FZD4,F2RL3,NETO1,LAMTOR4,VWC2,RTN4RL2,SEPN1,PLCB1,BMPR1B,MAGI3,LRRTM4,DUSP7,FFAR4,USP46,S100A9,BCL2,DTNBP1,TNIP2,ACVR2B,CENPJ,TRIM38,HHIP,PDE6H,DHRS3,PHACTR4,CACNG3,HMGB1,BMPR2,AGTR2,LGALS1,CRY2,DUSP22,RASAL2,REN2,MCC,TRIM6,KLF14,WDFY1,NLRC5,NRARP,PSME3,FZD10,SHKBP1
8	1	TRUE	0.0289	45	1683	13	0.008	0.289	GO:0050854	BP	14	regulation of antigen receptor-mediated signaling pathway	3	PTPN6,PRKCH,BTNL2,PTPN22,BCL10,USP12,CMTM3,PHPT1,CCR7,PRKD2,FCRL5,USP46,DUSP22
9	1	TRUE	0.02	961	1683	118	0.07	0.123	GO:0009968	BP	14	negative regulation of signal transduction	3	SRI,PTPN6,FGFRL1,BMP7,EYA4,PODNL1,LY6G6E,GLIS2,CNKSR3,SLAMF1,CD46,BRCA1,NLK,ERBB3,WWC1,SOCS2,IGF1,KREMEN1,TNIP1,SLC9A3R1,PER1,NUMB,SFRP4,TERT,ERBB2IP,DLG5,PBK,SPRY2,AJUBA,HDAC7,SNAI2,DRD3,DYRK1A,IVNS1ABP,BTNL2,CIDEA,SDHAF2,ADRBK1,NR0B1,CHMP6,DDIT3,IL6,SMAD7,RQCD1,IGFBP5,CCDC3,TNFSF4,TNN,IL1RN,MAPK8IP1,SPRED1,PTPN22,DKK2,PEAR1,ECM1,HTRA3,PF4,PPEF2,CIB1,TGFB1I1,PYCARD,PGAP2,IGBP1,DUSP9,RASA3,USP10,UBASH3B,DRD2,KANK1,RNF125,LRRC14,CBL,FSTL4,PHPT1,APLN,ZFYVE28,SESN1,HFE2,EGR1,RANBP9,TLR4,PREX1,NPLOC4,SGMS1,CBLC,OTUD3,ITGA1,DCST1,LRRTM3,PTGIR,FOXO1,DACT1,GM4922,ADRA1A,KCTD11,TGIF1,FLRT2,DLK2,FCRL5,SOCS4,DACT2,FZD9,VWC2,RTN4RL2,LRRTM4,DUSP7,BCL2,HHIP,DHRS3,PHACTR4,AGTR2,CRY2,DUSP22,RASAL2,MCC,NLRC5,NRARP,PSME3
10	1	TRUE	0.02	4796	1683	477	0.283	0.099	GO:0032502	BP	108	developmental process	1	WNT3,FGF23,CLEC2G,TSSK3,SEMA4F,LOXL3,POLDIP2,EFNB2,COL18A1,AKR1B3,NAGLU,DSG4,SRPK3,SLC39A13,STAT6,PPARD,METRN,AP2A2,ELF3,DVL3,DDR1,GYS1,PTPN6,SPIC,LY9,POU1F1,NES,NID1,CIC,OTX1,KMT2B,IHH,D130043K22RIK,PHOX2A,FGFRL1,VPS72,BMP7,WNT3A,EYA4,ODC1,ADAM19,STEAP4,PAX5,GLIS2,HOXA2,LRRK1,ALDH1A3,SLAMF1,GATA5,CD46,IL10,BRCA1,ZPBP2,ERBB3,MIEF2,MMP20,ABCA5,WWC1,HOXB1,GDPD2,MYDGF,ASF1A,KERA,SOCS2,IGF1,MYBPC1,SUPV3L1,GAMT,E2F7,LLPH,WDPCP,SGCD,KREMEN1,OSBP2,TRIM11,SMC6,ITGB3,ASIC2,SLC9A3R1,SLC6A4,CTC1,CCDC103,TSHR,PRKCH,NET1,DPF3,NUMB,YY1,SFRP4,ERAP1,TERT,PDE4D,SERINC5,NLN,DLG5,FAM213A,SFTPD,ARF4,RNASEH2B,ATP8A2,TNFSF11,EBF2,KLHL1,DMTN,SPRY2,NIPBL,AJUBA,MYC,ASAP1,PARVB,HDAC7,PTK2,SNAI2,NDE1,DRD3,POPDC2,CHODL,KRT75,AQP2,TARBP2,ESX1,RHAG,BYSL,TREM2,SIK1,E4F1,TMEM204,SOX8,GFRA3,LTB,POU4F3,SDHAF2,TMEM2,ANKRD1,TJP2,DMRT1,CST6,ADRBK1,APBA1,VEGFB,TLL2,NR0B1,FGF8,PITX3,FGD1,PRDX4,CDK2,DDIT3,DACH2,IL6,SMAD7,RAPH1,COL3A1,COL19A1,SMAP1,IGFBP5,AHCTF1,ESRRG,MARK1,DCLRE1C,ATF6,CCDC3,TNFSF4,TNN,KIF5C,SLC25A25,ERMN,COL5A1,LHX6,IL1RN,XIRP2,LTK,SPRED1,BFSP1,GINS1,DNMT3B,RBM38,FAM83D,PIK3CA,TNIK,DCLK1,PTPN22,TBX15,IL6RA,EFNA4,ZBTB7B,GPATCH4,ECM1,MYOZ2,RORC,WLS,BCL10,COL24A1,MMP16,GLIPR2,ANGPTL3,USP1,LRP8,PEF1,TMEM57,GALNTL5,FOSL2,CHRNA9,ENAM,PLAC8,TESC,PF4,RAB35,CCR9,MAD1L1,HNF1A,TSPAN12,DLX5,HERC6,DFNA5,PTN,CLEC4D,LTBR,CD9,VASP,TJP1,TRPM1,CIB1,PSMC4,TBX6,TGFB1I1,CCKBR,UMOD,CTBP2,ANO1,FADD,DCX,IL2RG,RPS4X,CDX4,AP1S2,PLP1,TSC22D3,COL4A2,ARHGEF7,HPGD,PDLIM3,CIAPIN1,CRISPLD2,CEP57,AARS,UBASH3B,CD3D,ANXA2,DRD2,MB21D1,OOEP,ADAMTS7,PLSCR1,EOMES,MST1,KANK1,INPPL1,SENP1,VSX1,TRIOBP,SLC7A6OS,PHLDB2,STK36,ZBTB1,ASPRV1,C030006K11RIK,EGR3,RXFP1,PLCG2,EDA2R,SIX4,BMP2K,PBX2,DNAI2,WNK4,SECISBP2,CRB2,CCR3,L3MBTL1,FSTL4,IGSF10,TBC1D24,BTG1,AIFM1,KDM6A,ARID5A,THOC2,PANK2,ATOH8,GDF7,IARS,CCR7,STOX2,ATG5,HOXA11,NEUROD2,RRAS,EGR1,MESDC2,SRD5A2,SP6,SCT,COLEC10,LPAR1,HOXB4,PTK6,KIF16B,LMTK2,TLR4,CPQ,NRN1,METRNL,IL18,ARID4B,TMEM135,PREX1,ZFP335,RHOU,NDP,ALX4,WDR7,CD79B,KCNA2,CATSPERD,ZMYND15,FOXA3,NPNT,TRIM62,FZD7,SPEM1,PRKD2,PHF8,CDK13,IRF8,SOX5,AMOT,BTBD7,METTL8,PROX2,MYBPH,AGO4,KDM7A,WDR74,ID1,LRRTM3,ZFP513,PCDHB19,PCDHB12,LMOD3,FOXO1,DACT1,RASIP1,SETD2,USH1G,TSSK2,ADRA1A,NPAS4,ADAMTS6,E2F8,PIK3R6,KCTD11,FAT4,HELT,TGIF1,FLRT2,DLK2,UBIAD1,FBXO40,CCR4,KCNA1,TENM4,FRMD6,DACT2,C1GALT1C1,OXTR,ADAMTS16,FZD9,GPR55,NKX3-2,FZD4,VWC2,RTN4RL2,AMIGO1,SEPN1,PLCB1,PCDHB9,KRT9,PCDHB6,TTN,WFDC21,SOX6,ZFP217,BMPR1B,LRRTM4,JUNB,BRSK2,GSX1,SPAG16,FES,ALDH1A1,RXFP2,KDM3A,SH3PXD2A,SOX14,SYNE3,FFAR4,TMEM119,ADAM10,LRRC8C,FOXD2,FMNL1,S100A9,FEZ2,HOXB8,GPR173,JMJD6,BCL2,DTNBP1,EML1,USF2,DOCK1,KRT6A,SYT17,EN1,PIRB,RAD51B,CDYL,NSMCE2,DBP,ZFP422,LRRC10,SP7,ACVR2B,FLOT2,T,KLK1B1,CSN2,HHIP,DHRS3,PHACTR4,CHRNA10,HMGB1,MFSD7B,PILRB1,FRAT1,BMPR2,AGTR2,COL8A1,MACROD2,LGALS1,GNG5,PRDM6,ETNK2,REN2,FRYL,CECR2,CEBPD,TRIM6,ACRBP,TRIM10,ECSCR,RAB18,MAFB,KRT76,HOXB2,NRARP,SPRR2A1,BSPH2,COL4A3,HOXA3,RPL24,SLY,PCDHGA11,PCDHA5,PCDHA1,PCDHGA7
