name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	438	1.76	15.8	7e-55	8.5e-52	3.67	3.09	4.38
R-HSA-72766	Translation	258	206	2.08	13.8	4.7e-43	2.8e-40	6.64	4.86	9.2
R-HSA-72163	mRNA Splicing - Major Pathway	183	149	2.12	12.1	3.4e-33	1.4e-30	7.25	4.95	10.9
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	183	1.96	11.9	3.4e-32	1e-29	5.07	3.76	6.93
R-HSA-72172	mRNA Splicing	191	152	2.07	11.8	1.1e-31	2.7e-29	6.45	4.5	9.44
R-HSA-392499	Metabolism of proteins	1907	958	1.31	11.7	2.2e-31	4.5e-29	1.82	1.64	2.01
R-HSA-5663205	Infectious disease	326	226	1.8	11.6	1.9e-30	3.4e-28	3.78	2.96	4.85
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	124	1.95	9.76	5e-22	7.6e-20	4.96	3.45	7.27
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	96	2.11	9.63	9.7e-22	1.3e-19	7.13	4.44	11.9
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	93	2.1	9.4	9.5e-21	1e-18	6.9	4.29	11.6
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	93	2.1	9.4	9.5e-21	1e-18	6.9	4.29	11.6
R-HSA-199991	Membrane Trafficking	599	339	1.47	9.4	1.6e-20	1.6e-18	2.19	1.85	2.6
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	103	2.01	9.3	3.4e-20	3.2e-18	5.61	3.7	8.76
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	198	1.66	9.34	3.8e-20	3.3e-18	2.93	2.3	3.74
R-HSA-168255	Influenza Life Cycle	143	108	1.96	9.17	1.3e-19	1e-17	5.05	3.41	7.63
R-HSA-168254	Influenza Infection	154	114	1.92	9.14	1.9e-19	1.4e-17	4.67	3.22	6.88
R-HSA-611105	Respiratory electron transport	95	79	2.16	8.99	3e-19	2.2e-17	8.04	4.65	14.8
R-HSA-72613	Eukaryotic Translation Initiation	119	92	2.01	8.76	4.4e-18	2.8e-16	5.56	3.58	8.9
R-HSA-72737	Cap-dependent Translation Initiation	119	92	2.01	8.76	4.4e-18	2.8e-16	5.56	3.58	8.9
R-HSA-1640170	Cell Cycle	607	334	1.43	8.65	1.2e-17	7e-16	2.05	1.73	2.42
R-HSA-5653656	Vesicle-mediated transport	631	345	1.42	8.64	1.2e-17	7e-16	2.02	1.71	2.39
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	86	2.01	8.49	4.3e-17	2.4e-15	5.6	3.55	9.15
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	86	2	8.38	1.2e-16	6.1e-15	5.39	3.43	8.72
R-HSA-3700989	Transcriptional Regulation by TP53	365	217	1.55	8.39	1.2e-16	6.2e-15	2.43	1.95	3.02
R-HSA-5617833	Cilium Assembly	201	134	1.73	8.3	3e-16	1.4e-14	3.28	2.42	4.48
R-HSA-72689	Formation of a pool of free 40S subunits	101	79	2.03	8.25	3.1e-16	1.4e-14	5.84	3.6	9.86
R-HSA-5419276	Mitochondrial translation termination	86	70	2.12	8.22	3.2e-16	1.5e-14	7.11	4.08	13.1
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	74	2.07	8.18	4.9e-16	2.1e-14	6.33	3.78	11.1
