name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5609975	Diseases associated with glycosylation precursor biosynthesis	15	3	40.1	10.7	5.1e-05	0.004	52.7	9.25	205
R-HSA-1430728	Metabolism	1899	21	2.21	4.17	0.00014	0.0055	3.12	1.69	5.67
R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	47	3	12.8	5.74	0.0016	0.024	14.4	2.76	47.4
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	3	9.54	4.81	0.0038	0.024	10.5	2.04	34.2
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	5	6.07	4.65	0.0013	0.024	6.8	2.08	17.4
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	3	8.97	4.64	0.0045	0.024	9.86	1.91	31.9
R-HSA-8948751	Regulation of PTEN stability and activity	69	3	8.71	4.55	0.0049	0.024	9.57	1.86	30.9
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	3	8.34	4.43	0.0055	0.024	9.15	1.78	29.5
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	3	8.34	4.43	0.0055	0.024	9.15	1.78	29.5
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	3	8.23	4.39	0.0057	0.024	9.01	1.75	29.1
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	3	8.01	4.32	0.0061	0.024	8.76	1.71	28.2
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	3	8.01	4.32	0.0061	0.024	8.76	1.71	28.2
R-HSA-2262749	Cellular response to hypoxia	75	3	8.01	4.32	0.0061	0.024	8.76	1.71	28.2
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	3	7.9	4.28	0.0064	0.024	8.64	1.68	27.8
R-HSA-373760	L1CAM interactions	76	3	7.9	4.28	0.0064	0.024	8.64	1.68	27.8
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	3	7.7	4.21	0.0069	0.024	8.41	1.64	27.1
R-HSA-69275	G2/M Transition	195	5	5.13	4.13	0.0028	0.024	5.71	1.75	14.6
R-HSA-453274	Mitotic G2-G2/M phases	197	5	5.08	4.1	0.0029	0.024	5.65	1.73	14.4
R-HSA-3781865	Diseases of glycosylation	135	4	5.93	4.09	0.0045	0.024	6.52	1.68	18.2
R-HSA-6798695	Neutrophil degranulation	477	8	3.36	3.74	0.0023	0.024	3.86	1.55	8.37
R-HSA-68886	M Phase	391	7	3.59	3.69	0.0031	0.024	4.06	1.53	9.18
R-HSA-8951664	Neddylation	235	5	4.26	3.58	0.0061	0.024	4.7	1.44	12
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	3	7.51	4.14	0.0073	0.025	8.19	1.6	26.3
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	3	6.99	3.95	0.009	0.028	7.59	1.48	24.4
R-HSA-453276	Regulation of mitotic cell cycle	86	3	6.99	3.95	0.009	0.028	7.59	1.48	24.4
R-HSA-4086400	PCP/CE pathway	89	3	6.75	3.86	0.0098	0.03	7.33	1.43	23.5
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	93	3	6.46	3.75	0.011	0.031	7	1.37	22.4
R-HSA-8953897	Cellular responses to external stimuli	493	7	2.84	2.97	0.011	0.031	3.17	1.2	7.17
R-HSA-168256	Immune System	1970	17	1.73	2.55	0.012	0.033	2.11	1.1	3.91
R-HSA-9020702	Interleukin-1 signaling	102	3	5.89	3.52	0.014	0.037	6.36	1.24	20.3
R-HSA-5610787	Hedgehog 'off' state	113	3	5.32	3.27	0.019	0.038	5.71	1.12	18.2
R-HSA-2467813	Separation of Sister Chromatids	191	4	4.19	3.16	0.015	0.038	4.54	1.18	12.6
R-HSA-68877	Mitotic Prometaphase	199	4	4.03	3.05	0.017	0.038	4.35	1.13	12.1
R-HSA-68882	Mitotic Anaphase	202	4	3.97	3.02	0.018	0.038	4.29	1.11	11.9
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	4	3.95	3	0.018	0.038	4.27	1.1	11.8
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	5	3.23	2.83	0.019	0.038	3.52	1.08	8.92
R-HSA-69278	Cell Cycle, Mitotic	531	7	2.64	2.75	0.016	0.038	2.93	1.11	6.62
R-HSA-2262752	Cellular responses to stress	425	6	2.83	2.73	0.018	0.038	3.11	1.08	7.37
R-HSA-2132295	MHC class II antigen presentation	124	3	4.84	3.05	0.024	0.048	5.19	1.02	16.5
