name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5610787	Hedgehog 'off' state	113	20	2.74	4.89	3.2e-05	0.013	3.18	1.84	5.24
R-HSA-5358351	Signaling by Hedgehog	148	23	2.41	4.53	7.2e-05	0.013	2.72	1.65	4.31
R-HSA-5653656	Vesicle-mediated transport	631	66	1.62	4.22	5.6e-05	0.013	1.77	1.33	2.32
R-HSA-199991	Membrane Trafficking	599	63	1.63	4.16	7e-05	0.013	1.78	1.33	2.34
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	15	2.98	4.6	0.00012	0.016	3.5	1.84	6.27
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	56	12	3.32	4.57	0.00019	0.016	4	1.91	7.76
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	15	2.83	4.38	0.00021	0.016	3.29	1.74	5.87
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	14	2.89	4.32	0.00027	0.016	3.37	1.73	6.14
R-HSA-2262749	Cellular response to hypoxia	75	14	2.89	4.32	0.00027	0.016	3.37	1.73	6.14
R-HSA-72689	Formation of a pool of free 40S subunits	101	17	2.6	4.26	0.00023	0.016	2.98	1.65	5.1
R-HSA-9020702	Interleukin-1 signaling	102	17	2.58	4.21	0.00026	0.016	2.95	1.63	5.04
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	18	2.51	4.2	0.00025	0.016	2.85	1.61	4.8
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	18	2.49	4.16	0.00028	0.016	2.82	1.59	4.74
R-HSA-5696394	DNA Damage Recognition in GG-NER	38	9	3.67	4.33	0.00056	0.021	4.54	1.88	9.9
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	11	3.15	4.17	0.00056	0.021	3.75	1.73	7.44
R-HSA-192823	Viral mRNA Translation	89	15	2.61	4.01	0.00053	0.021	2.98	1.58	5.28
R-HSA-3858494	Beta-catenin independent WNT signaling	137	20	2.26	3.9	0.00049	0.021	2.52	1.48	4.11
R-HSA-72613	Eukaryotic Translation Initiation	119	18	2.34	3.87	6e-04	0.021	2.62	1.49	4.4
R-HSA-72737	Cap-dependent Translation Initiation	119	18	2.34	3.87	6e-04	0.021	2.62	1.49	4.4
R-HSA-8951664	Neddylation	235	29	1.91	3.71	0.00057	0.021	2.09	1.35	3.12
R-HSA-8953897	Cellular responses to external stimuli	493	51	1.6	3.6	0.00052	0.021	1.73	1.25	2.34
R-HSA-6807070	PTEN Regulation	140	20	2.21	3.79	0.00065	0.022	2.46	1.44	4
R-HSA-2262752	Cellular responses to stress	425	45	1.64	3.54	0.00067	0.022	1.77	1.25	2.44
R-HSA-209560	NF-kB is activated and signals survival	13	5	5.95	4.7	0.00092	0.023	9.11	2.34	31.7
R-HSA-451326	Activation of kainate receptors upon glutamate binding	32	8	3.87	4.27	0.00076	0.023	4.87	1.88	11.3
R-HSA-1169091	Activation of NF-kappaB in B cells	66	12	2.81	3.89	0.00094	0.023	3.26	1.58	6.21
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	12	2.81	3.89	0.00094	0.023	3.26	1.58	6.21
R-HSA-422356	Regulation of insulin secretion	66	12	2.81	3.89	0.00094	0.023	3.26	1.58	6.21
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	15	2.5	3.81	0.00085	0.023	2.83	1.5	4.99
R-HSA-5663202	Diseases of signal transduction	359	39	1.68	3.45	0.00093	0.023	1.81	1.25	2.56
