name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04211	Longevity regulating pathway	89	4	10.3	5.85	0.00055	0.0066	12.3	3.04	36.6
path:hsa04072	Phospholipase D signaling pathway	145	5	7.9	5.56	0.00036	0.0066	9.62	2.83	26.2
path:hsa04923	Regulation of lipolysis in adipocytes	54	3	12.7	5.73	0.0016	0.0096	14.8	2.78	50.8
path:hsa04724	Glutamatergic synapse	114	4	8.04	5.02	0.0014	0.0096	9.45	2.35	28
path:hsa04213	Longevity regulating pathway - multiple species	62	3	11.1	5.28	0.0024	0.011	12.8	2.41	43.6
path:hsa05211	Renal cell carcinoma	65	3	10.6	5.14	0.0027	0.011	12.2	2.3	41.4
path:hsa01522	Endocrine resistance	95	3	7.23	4.05	0.0079	0.021	8.17	1.56	27.4
path:hsa04914	Progesterone-mediated oocyte maturation	96	3	7.16	4.02	0.0081	0.021	8.08	1.54	27.1
path:hsa04915	Estrogen signaling pathway	98	3	7.01	3.97	0.0086	0.021	7.91	1.51	26.5
path:hsa05231	Choline metabolism in cancer	99	3	6.94	3.94	0.0089	0.021	7.83	1.49	26.2
path:hsa05142	Chagas disease (American trypanosomiasis)	102	3	6.74	3.87	0.0096	0.021	7.59	1.45	25.4
path:hsa04725	Cholinergic synapse	112	3	6.14	3.63	0.012	0.023	6.88	1.31	23
path:hsa04015	Rap1 signaling pathway	210	4	4.36	3.28	0.012	0.023	4.98	1.25	14.6
path:hsa04152	AMPK signaling pathway	120	3	5.73	3.46	0.015	0.025	6.4	1.22	21.3
path:hsa04611	Platelet activation	123	3	5.59	3.4	0.016	0.025	6.24	1.19	20.8
path:hsa04380	Osteoclast differentiation	127	3	5.41	3.32	0.017	0.025	6.04	1.15	20.1
path:hsa04140	Autophagy - animal	128	3	5.37	3.31	0.018	0.025	5.99	1.14	19.9
path:hsa04068	FoxO signaling pathway	131	3	5.25	3.25	0.019	0.025	5.84	1.12	19.4
path:hsa04723	Retrograde endocannabinoid signaling	148	3	4.64	2.97	0.026	0.033	5.15	0.986	17.1
path:hsa04360	Axon guidance	175	3	3.93	2.6	0.04	0.048	4.32	0.829	14.3
