name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0012382	abnormal blood cell physiology	1515	113	1.49	4.77	3.7e-06	0.0059	1.7	1.35	2.12
MP:0001545	abnormal hematopoietic system physiology	1616	118	1.46	4.64	6e-06	0.0059	1.66	1.33	2.07
MP:0000717	abnormal lymphocyte cell number	1270	97	1.52	4.62	8.3e-06	0.0059	1.72	1.35	2.17
MP:0002442	abnormal leukocyte physiology	1401	104	1.48	4.49	1.3e-05	0.0067	1.67	1.32	2.1
MP:0002420	abnormal adaptive immunity	1459	107	1.46	4.43	1.6e-05	0.0067	1.65	1.31	2.07
MP:0002619	abnormal lymphocyte morphology	1368	101	1.47	4.35	2.2e-05	0.0079	1.65	1.3	2.08
MP:0001819	abnormal immune cell physiology	1428	104	1.45	4.28	2.9e-05	0.0088	1.63	1.29	2.05
MP:0002421	abnormal cell-mediated immunity	1439	104	1.44	4.19	4e-05	0.0097	1.61	1.27	2.03
MP:0000217	abnormal leukocyte cell number	1718	120	1.39	4.15	4.1e-05	0.0097	1.57	1.26	1.95
MP:0005016	decreased lymphocyte cell number	1006	78	1.55	4.22	4.6e-05	0.0098	1.71	1.31	2.21
MP:0011182	decreased hematopoietic cell number	1508	107	1.42	4.05	6.5e-05	0.012	1.58	1.25	1.98
MP:0011180	abnormal hematopoietic cell number	1969	133	1.35	3.99	6.9e-05	0.012	1.52	1.23	1.88
MP:0000221	decreased leukocyte cell number	1275	93	1.46	4.02	8.1e-05	0.013	1.61	1.26	2.05
MP:0008805	decreased circulating amylase level	24	7	5.82	5.43	0.00012	0.019	7.91	2.76	20.2
MP:0008804	abnormal circulating amylase level	41	9	4.38	4.98	0.00015	0.022	5.41	2.26	11.7
MP:0002723	abnormal immune serum protein physiology	1067	79	1.48	3.81	0.00019	0.026	1.62	1.24	2.09
MP:0008247	abnormal mononuclear cell morphology	1680	114	1.35	3.68	0.00023	0.028	1.5	1.2	1.88
MP:0000716	abnormal immune system cell morphology	1949	129	1.32	3.66	0.00024	0.028	1.48	1.19	1.83
MP:0006387	abnormal T cell number	911	69	1.51	3.73	0.00027	0.03	1.65	1.25	2.16
MP:0006414	decreased T cell apoptosis	45	9	3.99	4.62	0.00033	0.033	4.81	2.03	10.3
MP:0003945	abnormal lymphocyte physiology	1033	76	1.47	3.67	0.00032	0.033	1.6	1.23	2.08
MP:0009542	decreased thymocyte apoptosis	28	7	4.99	4.85	0.00036	0.035	6.4	2.28	15.7
MP:0000186	decreased circulating HDL cholesterol level	149	18	2.41	3.99	0.00045	0.042	2.67	1.52	4.43
MP:0008037	abnormal T cell morphology	980	72	1.47	3.54	0.00049	0.043	1.6	1.21	2.08
MP:0008246	abnormal leukocyte morphology	1929	126	1.3	3.44	0.00051	0.043	1.45	1.16	1.79
MP:0000184	abnormal circulating HDL cholesterol level	247	25	2.02	3.73	0.00062	0.05	2.2	1.38	3.38
MP:0005018	decreased T cell number	707	55	1.55	3.51	0.00064	0.05	1.68	1.23	2.26
