name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-3214847	HATs acetylate histones	93	9	26.2	14.9	3.5e-11	1.5e-09	37.8	15.2	85.5
R-HSA-3214815	HDACs deacetylate histones	94	9	25.9	14.8	3.8e-11	1.5e-09	37.3	15	84.6
R-HSA-3214858	RMTs methylate histone arginines	79	7	24	12.5	1.2e-08	3.1e-07	32	11.5	77.7
R-HSA-427413	NoRC negatively regulates rRNA expression	60	6	27.1	12.3	7.2e-08	8.2e-07	35.5	11.6	91.2
R-HSA-427359	SIRT1 negatively regulates rRNA expression	62	6	26.2	12.1	8.8e-08	8.2e-07	34.2	11.2	87.6
R-HSA-73728	RNA Polymerase I Promoter Opening	62	6	26.2	12.1	8.8e-08	8.2e-07	34.2	11.2	87.6
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	63	6	25.8	12	9.7e-08	8.2e-07	33.6	11	86.2
R-HSA-3247509	Chromatin modifying enzymes	227	9	10.7	9.03	9.7e-08	8.2e-07	14.4	5.89	31.8
R-HSA-4839726	Chromatin organization	227	9	10.7	9.03	9.7e-08	8.2e-07	14.4	5.89	31.8
R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	66	6	24.6	11.7	1.3e-07	9.8e-07	31.9	10.5	81.5
R-HSA-212300	PRC2 methylates histones and DNA	72	6	22.6	11.2	2.2e-07	1.5e-06	29	9.57	73.8
R-HSA-2299718	Condensation of Prophase Chromosomes	73	6	22.2	11.1	2.4e-07	1.5e-06	28.6	9.43	72.5
R-HSA-5625740	RHO GTPases activate PKNs	85	6	19.1	10.2	5.9e-07	3.4e-06	24.2	8.03	61.1
R-HSA-73777	RNA Polymerase I Chain Elongation	89	6	18.2	9.95	7.7e-07	3.7e-06	23	7.65	58.1
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	90	6	18	9.89	8.3e-07	3.7e-06	22.7	7.56	57.4
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	90	6	18	9.89	8.3e-07	3.7e-06	22.7	7.56	57.4
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	90	6	18	9.89	8.3e-07	3.7e-06	22.7	7.56	57.4
R-HSA-171306	Packaging Of Telomere Ends	51	5	26.5	11.1	1.1e-06	4.6e-06	33.6	9.8	92.6
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	96	6	16.9	9.54	1.2e-06	4.6e-06	21.2	7.06	53.4
R-HSA-201681	TCF dependent signaling in response to WNT	224	8	9.67	7.99	1.2e-06	4.6e-06	12.5	4.86	28.3
R-HSA-977225	Amyloid fiber formation	99	6	16.4	9.38	1.5e-06	5.3e-06	20.5	6.84	51.5
R-HSA-5578749	Transcriptional regulation by small RNAs	104	6	15.6	9.12	1.9e-06	6.7e-06	19.5	6.5	48.9
R-HSA-73854	RNA Polymerase I Promoter Clearance	106	6	15.3	9.03	2.2e-06	7.2e-06	19.1	6.37	47.8
R-HSA-212165	Epigenetic regulation of gene expression	108	6	15	8.93	2.4e-06	7.4e-06	18.7	6.24	46.9
R-HSA-73864	RNA Polymerase I Transcription	108	6	15	8.93	2.4e-06	7.4e-06	18.7	6.24	46.9
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	109	6	14.9	8.88	2.6e-06	7.5e-06	18.5	6.19	46.3
R-HSA-211000	Gene Silencing by RNA	117	6	13.9	8.53	3.9e-06	1.1e-05	17.2	5.74	42.9
R-HSA-2559580	Oxidative Stress Induced Senescence	124	6	13.1	8.25	5.4e-06	1.5e-05	16.2	5.41	40.3
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	73	5	18.5	9.16	6.5e-06	1.7e-05	22.7	6.71	61.3
R-HSA-774815	Nucleosome assembly	73	5	18.5	9.16	6.5e-06	1.7e-05	22.7	6.71	61.3
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	129	6	12.6	8.07	6.8e-06	1.7e-05	15.5	5.19	38.6
R-HSA-68875	Mitotic Prophase	134	6	12.1	7.89	8.5e-06	2e-05	14.9	4.99	37
R-HSA-5689901	Metalloprotease DUBs	37	4	29.3	10.5	9.6e-06	2.2e-05	36.4	8.88	111
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	79	5	17.1	8.76	9.6e-06	2.2e-05	20.9	6.18	56.1
R-HSA-157579	Telomere Maintenance	81	5	16.7	8.64	1.1e-05	2.4e-05	20.3	6.02	54.5
R-HSA-195721	Signaling by WNT	314	8	6.89	6.46	1.5e-05	3.2e-05	8.71	3.41	19.7
R-HSA-73886	Chromosome Maintenance	109	5	12.4	7.3	4.6e-05	9.5e-05	14.8	4.42	39.4
R-HSA-2559583	Cellular Senescence	194	6	8.37	6.31	6.9e-05	0.00014	10.1	3.39	24.9
R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	68	4	15.9	7.52	0.00011	0.00021	18.7	4.69	55
R-HSA-5689880	Ub-specific processing proteases	220	6	7.38	5.83	0.00014	0.00026	8.82	2.98	21.8
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	75	4	14.4	7.11	0.00016	0.00029	16.9	4.24	49.4
R-HSA-5693606	DNA Double Strand Break Response	76	4	14.2	7.06	0.00017	3e-04	16.7	4.18	48.6
R-HSA-8878171	Transcriptional regulation by RUNX1	236	6	6.88	5.57	2e-04	0.00036	8.2	2.77	20.2
R-HSA-69473	G2/M DNA damage checkpoint	94	4	11.5	6.24	0.00038	0.00066	13.3	3.35	38.5
R-HSA-5689603	UCH proteinases	97	4	11.2	6.12	0.00043	0.00071	12.9	3.25	37.2
R-HSA-5693607	Processing of DNA double-strand break ends	97	4	11.2	6.12	0.00043	0.00071	12.9	3.25	37.2
R-HSA-5688426	Deubiquitination	295	6	5.5	4.78	0.00067	0.0011	6.48	2.19	15.9
R-HSA-3214842	HDMs demethylate histones	51	3	15.9	6.5	0.00086	0.0014	18.2	3.46	61.2
R-HSA-195258	RHO GTPase Effectors	313	6	5.19	4.58	0.00091	0.0014	6.09	2.06	15
R-HSA-5693567	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	131	4	8.26	5.1	0.0013	0.002	9.39	2.38	27
R-HSA-5693538	Homology Directed Repair	137	4	7.9	4.95	0.0016	0.0023	8.96	2.28	25.7
R-HSA-3214841	PKMTs methylate histone lysines	71	3	11.4	5.37	0.0022	0.0033	12.8	2.46	42.4
R-HSA-68886	M Phase	391	6	4.15	3.87	0.0028	0.0041	4.82	1.63	11.8
R-HSA-5693532	DNA Double-Strand Break Repair	165	4	6.56	4.39	0.0031	0.0043	7.39	1.88	21.1
R-HSA-69481	G2/M Checkpoints	167	4	6.48	4.35	0.0032	0.0044	7.29	1.86	20.8
R-HSA-2262752	Cellular responses to stress	425	6	3.82	3.62	0.0043	0.0058	4.41	1.5	10.8
R-HSA-194315	Signaling by Rho GTPases	441	6	3.68	3.51	0.0051	0.0068	4.24	1.44	10.4
R-HSA-8953897	Cellular responses to external stimuli	493	6	3.29	3.18	0.0087	0.011	3.77	1.28	9.23
R-HSA-69278	Cell Cycle, Mitotic	531	6	3.06	2.97	0.012	0.016	3.48	1.18	8.52
R-HSA-8957322	Metabolism of steroids	142	3	5.72	3.45	0.015	0.019	6.24	1.21	20.2
R-HSA-69620	Cell Cycle Checkpoints	292	4	3.71	2.86	0.022	0.027	4.08	1.04	11.6
R-HSA-1640170	Cell Cycle	607	6	2.68	2.59	0.023	0.027	3.02	1.03	7.38
R-HSA-597592	Post-translational protein modification	1353	10	2	2.41	0.022	0.027	2.38	1.03	5.09
R-HSA-73894	DNA Repair	315	4	3.44	2.68	0.028	0.033	3.77	0.963	10.7
R-HSA-392499	Metabolism of proteins	1907	12	1.7	2.08	0.037	0.043	2.05	0.935	4.24
R-HSA-6805567	Keratinization	212	3	3.83	2.54	0.043	0.049	4.12	0.804	13.3
