name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:5082	liver cirrhosis	207	24	2.47	4.76	3.5e-05	0.017	2.79	1.72	4.36
DOID:3179	inverted papilloma	10	4	8.51	5.28	8e-04	0.031	13.7	2.82	57.9
DOID:2462	retinal vascular disease	77	11	3.04	4	0.00086	0.031	3.46	1.63	6.69
DOID:8947	diabetic retinopathy	77	11	3.04	4	0.00086	0.031	3.46	1.63	6.69
DOID:0060158	acquired metabolic disease	1078	75	1.48	3.81	0.00019	0.031	1.67	1.26	2.19
DOID:225	syndrome	1726	110	1.36	3.79	0.00015	0.031	1.57	1.23	2
DOID:374	nutrition disease	366	32	1.86	3.75	0.00045	0.031	2.04	1.35	3.01
DOID:654	overnutrition	354	31	1.86	3.7	0.00054	0.031	2.04	1.34	3.02
DOID:1936	atherosclerosis	340	30	1.88	3.68	0.00059	0.031	2.06	1.34	3.06
DOID:2348	arteriosclerotic cardiovascular disease	341	30	1.87	3.67	0.00062	0.031	2.05	1.34	3.05
DOID:0060072	benign neoplasm	563	44	1.66	3.64	0.00048	0.031	1.83	1.28	2.56
DOID:0014667	disease of metabolism	1280	84	1.4	3.48	0.00051	0.031	1.57	1.2	2.04
DOID:0050013	carbohydrate metabolism disease	858	60	1.49	3.39	0.00084	0.031	1.64	1.21	2.2
DOID:4194	glucose metabolism disease	858	60	1.49	3.39	0.00084	0.031	1.64	1.21	2.2
DOID:2018	hyperinsulinism	46	8	3.7	4.08	0.0012	0.033	4.35	1.74	9.56
DOID:1428	endocrine pancreas disease	68	10	3.13	3.92	0.0012	0.033	3.57	1.61	7.14
DOID:2349	arteriosclerosis	352	30	1.81	3.48	0.001	0.033	1.98	1.29	2.94
DOID:1579	respiratory system disease	691	50	1.54	3.32	0.0011	0.033	1.69	1.21	2.31
DOID:13129	severe pre-eclampsia	27	6	4.73	4.31	0.0013	0.035	5.88	1.93	15.2
DOID:75	lymphatic system disease	108	13	2.56	3.63	0.0016	0.037	2.85	1.45	5.18
DOID:10591	pre-eclampsia	268	24	1.91	3.36	0.0017	0.037	2.07	1.28	3.22
DOID:9970	obesity	348	29	1.77	3.29	0.0018	0.037	1.92	1.25	2.88
DOID:5614	eye disease	531	40	1.6	3.21	0.0018	0.037	1.74	1.2	2.47
DOID:850	lung disease	435	34	1.66	3.17	0.0022	0.037	1.8	1.21	2.62
DOID:0060084	cell type benign neoplasm	502	38	1.61	3.15	0.0021	0.037	1.75	1.2	2.49
DOID:0050161	lower respiratory tract disease	656	47	1.52	3.13	0.002	0.037	1.66	1.18	2.29
DOID:1492	eye and adnexa disease	537	40	1.59	3.13	0.0022	0.037	1.72	1.19	2.43
DOID:65	connective tissue disease	1050	69	1.4	3.11	0.0018	0.037	1.54	1.15	2.03
DOID:0080001	bone disease	833	57	1.46	3.11	0.0019	0.037	1.59	1.16	2.15
DOID:9351	diabetes mellitus	818	56	1.46	3.09	0.0021	0.037	1.59	1.16	2.15
DOID:9065	leishmaniasis	21	5	5.07	4.14	0.0024	0.039	6.42	1.83	18.5
DOID:6713	cerebrovascular disease	114	13	2.43	3.41	0.0025	0.04	2.68	1.36	4.85
