name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04370	VEGF signaling pathway	59	3	12.5	5.67	0.0017	0.012	14.6	2.74	50.3
path:hsa04071	Sphingolipid signaling pathway	118	4	8.34	5.14	0.0012	0.012	9.91	2.45	29.7
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	99	3	7.46	4.13	0.0072	0.026	8.48	1.61	28.7
path:hsa04722	Neurotrophin signaling pathway	119	3	6.2	3.66	0.012	0.026	7	1.33	23.5
path:hsa04611	Platelet activation	123	3	6	3.58	0.013	0.026	6.76	1.29	22.7
path:hsa04380	Osteoclast differentiation	127	3	5.81	3.5	0.014	0.026	6.54	1.24	22
path:hsa04068	FoxO signaling pathway	131	3	5.64	3.42	0.016	0.026	6.33	1.21	21.3
path:hsa04210	Apoptosis	138	3	5.35	3.3	0.018	0.026	6	1.14	20.1
path:hsa05418	Fluid shear stress and atherosclerosis	139	3	5.31	3.28	0.018	0.026	5.95	1.13	20
path:hsa04010	MAPK signaling pathway	255	4	3.86	2.97	0.019	0.026	4.41	1.1	13
path:hsa04723	Retrograde endocannabinoid signaling	148	3	4.99	3.13	0.021	0.027	5.58	1.06	18.7
path:hsa05152	Tuberculosis	178	3	4.15	2.72	0.035	0.04	4.6	0.878	15.4
