name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0005503	abnormal tendon morphology	37	10	12.9	10.6	2.8e-09	3.4e-06	18.1	7.71	39.3
MP:0000163	abnormal cartilage morphology	382	28	3.49	7.28	6.2e-09	3.4e-06	4.13	2.63	6.3
MP:0001614	abnormal blood vessel morphology	1178	55	2.22	6.57	4.2e-09	3.4e-06	2.78	1.99	3.86
MP:0002989	small kidney	243	21	4.11	7.2	3.5e-08	1.4e-05	4.82	2.85	7.77
MP:0005275	abnormal skin tensile strength	29	8	13.1	9.58	9.7e-08	2.8e-05	18.4	6.97	44.1
MP:0009250	abnormal appendicular skeleton morphology	724	38	2.5	6.15	1e-07	2.8e-05	2.96	2	4.29
MP:0005023	abnormal wound healing	202	18	4.24	6.82	2.2e-07	3.9e-05	4.92	2.79	8.21
MP:0000458	abnormal mandible morphology	204	18	4.2	6.77	2.6e-07	3.9e-05	4.86	2.76	8.12
MP:0001533	abnormal skeleton physiology	649	35	2.57	6.06	1.8e-07	3.9e-05	3.02	2.01	4.42
MP:0002128	abnormal blood circulation	719	37	2.45	5.93	2.5e-07	3.9e-05	2.88	1.94	4.19
MP:0001544	abnormal cardiovascular system physiology	1571	62	1.88	5.59	2e-07	3.9e-05	2.34	1.69	3.2
MP:0000550	abnormal forelimb morphology	206	18	4.16	6.72	3e-07	4.1e-05	4.81	2.73	8.03
MP:0002932	abnormal joint morphology	307	22	3.41	6.29	4.5e-07	4.9e-05	3.93	2.36	6.25
MP:0003723	abnormal long bone morphology	580	32	2.63	5.92	4e-07	4.9e-05	3.06	2	4.54
MP:0005371	limbs/digits/tail phenotype	1030	46	2.13	5.61	4.3e-07	4.9e-05	2.54	1.77	3.58
MP:0008438	abnormal cutaneous collagen fibril morphology	25	7	13.3	9.04	5.7e-07	5.5e-05	18.7	6.53	47.7
MP:0003089	decreased skin tensile strength	25	7	13.3	9.04	5.7e-07	5.5e-05	18.7	6.53	47.7
MP:0008271	abnormal bone ossification	426	26	2.9	5.9	8.6e-07	7.9e-05	3.34	2.09	5.14
MP:0002706	abnormal kidney size	347	23	3.15	5.99	9.5e-07	8.3e-05	3.61	2.2	5.7
MP:0000556	abnormal hindlimb morphology	411	25	2.89	5.76	1.5e-06	0.00011	3.31	2.06	5.13
MP:0002113	abnormal skeleton development	496	28	2.69	5.66	1.5e-06	0.00011	3.09	1.97	4.68
MP:0001914	hemorrhage	582	31	2.53	5.6	1.3e-06	0.00011	2.93	1.91	4.36
MP:0010985	abnormal kidney mesenchyme morphology	41	8	9.28	7.79	1.7e-06	0.00012	11.7	4.61	26.3
MP:0003942	abnormal urinary system development	144	14	4.63	6.43	1.8e-06	0.00012	5.32	2.78	9.49
MP:0002115	abnormal limb bone morphology	472	27	2.72	5.63	1.8e-06	0.00012	3.12	1.97	4.76
MP:0005274	abnormal viscerocranium morphology	501	28	2.66	5.59	1.8e-06	0.00012	3.05	1.95	4.63
MP:0002127	abnormal cardiovascular system morphology	1950	69	1.68	4.98	2.1e-06	0.00013	2.1	1.53	2.85
MP:0011504	abnormal limb long bone morphology	450	26	2.75	5.57	2.4e-06	0.00014	3.14	1.97	4.83
MP:0001845	abnormal inflammatory response	1235	50	1.93	5.12	2.3e-06	0.00014	2.3	1.62	3.21
MP:0000536	hydroureter	31	7	10.7	7.96	2.8e-06	0.00015	14	5.04	34.1
MP:0002108	abnormal muscle morphology	963	42	2.08	5.16	2.9e-06	0.00016	2.43	1.67	3.47
MP:0011655	abnormal systemic artery morphology	268	19	3.37	5.78	3.4e-06	0.00017	3.83	2.21	6.29
MP:0002109	abnormal limb morphology	806	37	2.18	5.16	4e-06	2e-04	2.53	1.71	3.67
MP:0010771	integument phenotype	1829	65	1.69	4.83	4.2e-06	2e-04	2.07	1.51	2.83
MP:0005388	respiratory system phenotype	1374	53	1.84	4.92	4.5e-06	0.00021	2.19	1.56	3.04
