name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	27	3.6	7.63	4.6e-10	3.4e-07	5.82	3.35	10
R-HSA-8953897	Cellular responses to external stimuli	493	109	1.77	6.6	7.8e-10	3.4e-07	2.08	1.65	2.6
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	26	3.52	7.35	1.7e-09	3.8e-07	5.6	3.21	9.7
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	26	3.46	7.24	2.6e-09	3.8e-07	5.44	3.12	9.37
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	29	3.22	7.15	2.6e-09	3.8e-07	4.8	2.88	7.9
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	31	3.1	7.12	2.2e-09	3.8e-07	4.51	2.77	7.25
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	32	2.97	6.95	4.1e-09	4.4e-07	4.22	2.63	6.69
R-HSA-453276	Regulation of mitotic cell cycle	86	32	2.97	6.95	4.1e-09	4.4e-07	4.22	2.63	6.69
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	26	3.3	6.92	9.3e-09	8.9e-07	4.99	2.89	8.51
R-HSA-5663205	Infectious disease	326	77	1.89	6.16	1.4e-08	1.2e-06	2.24	1.7	2.92
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	24	3.36	6.77	2.1e-08	1.7e-06	5.16	2.91	9.04
R-HSA-6807070	PTEN Regulation	140	42	2.4	6.3	2.9e-08	1.8e-06	3.06	2.07	4.47
R-HSA-453274	Mitotic G2-G2/M phases	197	53	2.15	6.16	2.9e-08	1.8e-06	2.64	1.88	3.67
R-HSA-2262752	Cellular responses to stress	425	93	1.75	5.96	2.5e-08	1.8e-06	2.04	1.59	2.59
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	23	3.4	6.7	3.3e-08	1.9e-06	5.26	2.92	9.36
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	22	3.45	6.63	4.9e-08	2.1e-06	5.38	2.93	9.73
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	23	3.34	6.59	4.9e-08	2.1e-06	5.1	2.84	9.02
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	26	3.1	6.53	4.2e-08	2.1e-06	4.51	2.64	7.57
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	27	3	6.43	5.5e-08	2.1e-06	4.26	2.53	7.05
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	28	2.94	6.43	4.9e-08	2.1e-06	4.15	2.5	6.78
R-HSA-69275	G2/M Transition	195	52	2.13	6.03	5.5e-08	2.1e-06	2.61	1.85	3.63
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	73	1.88	5.96	3.8e-08	2.1e-06	2.22	1.68	2.93
R-HSA-392499	Metabolism of proteins	1907	310	1.3	5.49	5.7e-08	2.1e-06	1.47	1.28	1.7
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	27	2.96	6.34	7.7e-08	2.7e-06	4.17	2.48	6.88
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	32	2.66	6.19	8.6e-08	3e-06	3.56	2.24	5.55
R-HSA-4641258	Degradation of DVL	57	23	3.22	6.37	1.1e-07	3.5e-06	4.8	2.69	8.42
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	81	1.77	5.69	1.1e-07	3.5e-06	2.06	1.58	2.67
R-HSA-8953854	Metabolism of RNA	646	126	1.56	5.55	1.1e-07	3.5e-06	1.77	1.43	2.18
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	27	2.88	6.17	1.5e-07	4.4e-06	4	2.39	6.56
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	21	3.29	6.2	2.6e-07	6.9e-06	4.96	2.69	8.99
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	21	3.29	6.2	2.6e-07	6.9e-06	4.96	2.69	8.99
R-HSA-5658442	Regulation of RAS by GAPs	68	25	2.94	6.06	2.6e-07	6.9e-06	4.13	2.41	6.94
R-HSA-69615	G1/S DNA Damage Checkpoints	68	25	2.94	6.06	2.6e-07	6.9e-06	4.13	2.41	6.94
R-HSA-5358346	Hedgehog ligand biogenesis	64	24	3	6.06	3e-07	7.6e-06	4.26	2.45	7.26
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	23	3.06	6.06	3.3e-07	8.2e-06	4.41	2.49	7.65
R-HSA-180534	Vpu mediated degradation of CD4	52	21	3.23	6.09	3.8e-07	8.3e-06	4.8	2.61	8.65
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	21	3.23	6.09	3.8e-07	8.3e-06	4.8	2.61	8.65
R-HSA-69610	p53-Independent DNA Damage Response	52	21	3.23	6.09	3.8e-07	8.3e-06	4.8	2.61	8.65
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	21	3.23	6.09	3.8e-07	8.3e-06	4.8	2.61	8.65
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	22	3.14	6.07	3.6e-07	8.3e-06	4.59	2.55	8.1
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	24	2.91	5.88	5.8e-07	1.2e-05	4.05	2.34	6.88
R-HSA-69563	p53-Dependent G1 DNA Damage Response	66	24	2.91	5.88	5.8e-07	1.2e-05	4.05	2.34	6.88
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	66	24	2.91	5.88	5.8e-07	1.2e-05	4.05	2.34	6.88
R-HSA-5687128	MAPK6/MAPK4 signaling	89	29	2.6	5.75	5.9e-07	1.2e-05	3.43	2.12	5.46
R-HSA-8878166	Transcriptional regulation by RUNX2	80	27	2.7	5.76	6.6e-07	1.3e-05	3.62	2.18	5.88
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	20	3.2	5.89	8.7e-07	1.5e-05	4.72	2.53	8.62
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	21	3.11	5.87	8.1e-07	1.5e-05	4.51	2.47	8.05
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	27	2.66	5.69	8.7e-07	1.5e-05	3.55	2.14	5.76
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	27	2.66	5.69	8.7e-07	1.5e-05	3.55	2.14	5.76
R-HSA-5387390	Hh mutants abrogate ligand secretion	59	22	2.98	5.77	1e-06	1.7e-05	4.21	2.36	7.36
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	22	2.98	5.77	1e-06	1.7e-05	4.21	2.36	7.36
R-HSA-8951664	Neddylation	235	56	1.9	5.31	9.9e-07	1.7e-05	2.24	1.62	3.06
R-HSA-4641257	Degradation of AXIN	55	21	3.05	5.77	1.2e-06	1.9e-05	4.37	2.4	7.78
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	20	3.13	5.78	1.3e-06	2e-05	4.57	2.46	8.3
R-HSA-5358351	Signaling by Hedgehog	148	40	2.16	5.38	1.3e-06	2e-05	2.64	1.78	3.85
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	26	2.66	5.58	1.4e-06	2.1e-05	3.55	2.12	5.81
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	21	3	5.67	1.6e-06	2.5e-05	4.25	2.34	7.53
R-HSA-5610787	Hedgehog 'off' state	113	33	2.33	5.39	1.7e-06	2.5e-05	2.93	1.89	4.48
