query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.017	63	1596	14	0.009	0.222	GO:0060395	BP	118	SMAD protein signal transduction	1	RBM14,SMAD5,GDF10,LNPEP,SMAD4,INHBC,BMP8A,ARAP1,GDF7,LEFTY1,BMP6,MAGI2,HIPK2,T
2	1	TRUE	0.0193	1999	1596	201	0.126	0.101	GO:0007166	BP	395	cell surface receptor signaling pathway	1	AXIN2,GLRA1,GRM6,TIMP1,AKT1,BRAF,DVL3,HCK,GLG1,PTPN6,IL12B,CCL24,INSR,CTR9,UPK1A,RBM14,FZD3,CCL8,GRID2IP,GLIS2,CSF1,NCF1,LBP,CELSR1,PLCG1,TMPRSS6,MMP9,BAIAP2L2,WNT9B,ARID5B,IL20RA,EIF4EBP2,USP15,FRS2,CYFIP2,SDC1,HNF1B,GH,NF1,UBE2O,DVL2,RPS6KA5,RYR2,GLI3,SHC3,SYK,MSX2,SMAD5,NKD2,TERT,NAIP1,F2RL1,ATXN7,IL6ST,GDF10,DCP1A,TRP63,SLURP1,GCSAM,GSK3B,ENAH,LNPEP,BIRC6,PDPK1,IFT140,SOS1,BAG6,TNF,SMAD4,RPS6KA4,VWA2,CSNK1D,LDB1,SUFU,INHBC,SEMA4C,IGFBP5,TNN,ABL1,TRAF6,ZBP1,EDN3,ADAR,NFKB1,NPR2,TNFRSF1B,LRP8,EYA3,DRAXIN,EREG,PDE6B,SPPL3,DTX1,WNT16,GIGYF1,KLRK1,CD27,IQGAP1,CLN3,STX1B,FGF21,BTK,MECP2,PLXNA3,ADGRA2,APLP2,CD3E,SMARCA4,CSK,FAM83B,SMARCC1,ACPP,BMP8A,PRAM1,ARAP1,CSPG4,CCAR2,RNF43,IGSF9B,PLCG2,CBL,LIF,CACTIN,FOXA1,HIF1AN,CARD11,MBD5,MAVS,GDF7,THEMIS2,BCL9,SEMA7A,DGKI,MVB12B,PTK6,LEFTY1,BMP6,TLR4,CHAD,ZC3HC1,PRDM16,MAGI2,MILL2,PIK3R1,SERPINA12,DSTYK,CTF1,FAM83G,SHC1,SNAI1,SETX,PROP1,CNPY1,IL27,MEGF8,RNF31,DYNC2H1,GIGYF2,RGMB,RBM15,CREBRF,GLI2,TSKU,TMC8,KLRE1,KCNB1,MAML1,GHSR,FAM83A,PTPRT,CHD8,TXK,USP34,SLIT3,NFAM1,ARHGAP35,OSM,PIRB,GFRAL,HIPK2,RAPGEF2,ERBB2,T,BCL9L,GHRL,ANO6,NUMA1,DUOX2,RNF213,RUNX3,CSF2RB,NLRC5,ZC3H3,GP6,NAIP2,TTBK2,GM2564,IGHA,FOXL1,BCL2A1A,GM42878
3	1	TRUE	0.0276	727	1596	83	0.052	0.114	GO:0007167	BP	395	enzyme linked receptor protein signaling pathway	2	AKT1,HCK,GLG1,PTPN6,INSR,RBM14,CSF1,NCF1,PLCG1,TMPRSS6,MMP9,BAIAP2L2,ARID5B,EIF4EBP2,USP15,FRS2,CYFIP2,GH,UBE2O,RYR2,SHC3,SYK,MSX2,SMAD5,ATXN7,IL6ST,GDF10,DCP1A,GSK3B,LNPEP,PDPK1,SOS1,SMAD4,VWA2,INHBC,IGFBP5,ABL1,NPR2,EREG,GIGYF1,IQGAP1,FGF21,BTK,ADGRA2,APLP2,CSK,FAM83B,SMARCC1,BMP8A,ARAP1,CSPG4,CBL,LIF,MBD5,GDF7,MVB12B,PTK6,LEFTY1,BMP6,PRDM16,MAGI2,PIK3R1,SERPINA12,DSTYK,FAM83G,SHC1,SETX,CNPY1,MEGF8,GIGYF2,RGMB,GHSR,FAM83A,PTPRT,TXK,HIPK2,RAPGEF2,ERBB2,T,BCL9L,NUMA1,ZC3H3,GP6
4	1	TRUE	0.0476	286	1596	38	0.024	0.133	GO:0002697	BP	394	regulation of immune effector process	1	MYO18A,VPREB3,TBX21,SUPT6,PAXIP1,PTPN6,IL12B,FCER2A,BCR,LBP,ATAD5,HAVCR2,PUM2,SYK,F2RL1,PDPK1,TNF,ANXA1,TRAF6,KLRK1,PRAM1,RNF125,SPON2,MAVS,SEMA7A,TLR4,DDX58,MILL2,TNFRSF14,TRP53BP1,IL27,RNF216,KLRE1,ANKRD17,PKN1,SH2D1B2,KLRB1B,ULBP1
5	1	TRUE	0.0338	11	1596	5	0.003	0.455	GO:0002220	BP	25	innate immune response activating cell surface receptor signaling pathway	1	PLCG1,SYK,KLRK1,PLCG2,KLRE1
6	1	TRUE	0.00789	8	1596	5	0.003	0.625	GO:0002223	BP	25	stimulatory C-type lectin receptor signaling pathway	2	PLCG1,SYK,KLRK1,PLCG2,KLRE1
7	1	TRUE	0.047	1034	1596	110	0.069	0.106	GO:0007267	BP	255	cell-cell signaling	1	AXIN2,GLRA1,GRM6,KMT2A,BRAF,DVL3,CLCN3,AQP1,FZD3,MYT1,GRID2IP,SRF,CACNA1D,CELSR1,SLC12A7,WNT9B,GLRA4,LHX1,LAMA2,EIF4EBP2,ADARB1,SDC1,HNF1B,NF1,NOS2,DVL2,STON2,RYR2,GLI3,SHC3,NKD2,ERAP1,TERT,NAIP1,TRP63,GSK3B,LNPEP,TNF,SMAD4,ANXA1,APBA1,CSNK1D,LDB1,PASK,TNN,STXBP1,ABL1,EDN3,NFKB1,LRP8,DRAXIN,NOS1,EREG,PDE6B,WNT16,STX1B,SYTL4,MECP2,SMARCA4,BMP8A,ANK2,SPG11,CCAR2,RNF43,IGSF9B,LIF,FOXA1,PHF24,RAB11FIP3,BCL9,DGKI,CHD7,SYTL3,EXOC3L,PROP1,GPR68,MAFA,GLI2,TSKU,OPRD1,KCNB1,SV2C,GHSR,CHD8,USP34,CAMK2B,OSM,BTBD9,RAPGEF2,T,NCS1,BCL9L,GHRL,CHRNA10,RNF213,OMP,NAIP2,FOXL1,PCDHGA10,PCDHGA12,PCDHGA9,PCDHGC5,PCDHGA11,PCDHGB1,PCDHGA7,PCDHGB4,PCDHGA4,PCDHGB5,PCDHGA6,PCDHGA3
8	1	TRUE	0.0201	3	1596	3	0.002	1	GO:0021776	BP	174	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	1	GLI3,SUFU,GLI2
9	1	TRUE	0.0258	904	1596	100	0.063	0.111	GO:0009719	BP	359	response to endogenous stimulus	1	GLRA1,TIMP1,AKT1,EIF2B5,GLG1,HAS1,PTPN6,AQP1,INSR,TPR,GABRB2,HYAL1,SRF,PLCG1,TMPRSS6,BAIAP2L2,SLC2A4,EIF4EBP2,USP15,FRS2,SHMT1,PIK3CG,GH,RECQL5,UBE2O,RYR2,SYK,MSX2,SMAD5,GDF10,DCP1A,TRP63,GSK3B,HCLS1,CALCOCO1,CALCR,UBR2,ABCG1,AKAP8,PDPK1,TNF,SMAD4,ANXA1,VWA2,HADHA,IGFBP5,NR5A1,ABL1,NFKB1,SLC9A1,IQGAP1,FGF21,MED17,CARM1,SMARCA4,ADAMTS7,SMARCC1,SCAP,TRIB3,BMP8A,ARAP1,RBFOX2,PPARGC1B,FOXA1,NPFFR2,CNOT1,MBD5,GDF7,PTGER2,LEFTY1,BMP6,TLR4,PRDM16,MAGI2,LRP1,PIK3R1,SERPINA12,DSTYK,SSH1,FAM83G,SHC1,SETX,THRAP3,P2RY4,MEGF8,METTL21C,RGMB,KMT2D,CREBRF,GHSR,HIPK2,RAPGEF2,ERBB2,T,BCL9L,GHRL,NUMA1,SERPINA3C,RNASEL,RUNX3
10	1	TRUE	0.0201	3	1596	3	0.002	1	GO:1900368	BP	285	regulation of RNA interference	1	TERT,ADAR,XPO5
