name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	6	7.36	5.8	0.00015	0.012	8.49	2.92	20.4
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	6	6.36	5.27	0.00034	0.012	7.2	2.49	17.1
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	6	6.36	5.27	0.00034	0.012	7.2	2.49	17.1
R-HSA-68867	Assembly of the pre-replicative complex	68	6	5.52	4.77	0.00073	0.012	6.15	2.14	14.5
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	5	6.26	4.75	0.0012	0.012	7.03	2.15	18
R-HSA-8948751	Regulation of PTEN stability and activity	69	6	5.44	4.72	0.00079	0.012	6.05	2.11	14.2
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	5	6.14	4.69	0.0013	0.012	6.87	2.1	17.6
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	5	6.14	4.69	0.0013	0.012	6.87	2.1	17.6
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	5	6.14	4.69	0.0013	0.012	6.87	2.1	17.6
R-HSA-180534	Vpu mediated degradation of CD4	52	5	6.02	4.62	0.0014	0.012	6.73	2.06	17.2
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	5	6.02	4.62	0.0014	0.012	6.73	2.06	17.2
R-HSA-68949	Orc1 removal from chromatin	71	6	5.29	4.62	0.00092	0.012	5.86	2.05	13.8
R-HSA-69052	Switching of origins to a post-replicative state	71	6	5.29	4.62	0.00092	0.012	5.86	2.05	13.8
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	5	6.02	4.62	0.0014	0.012	6.73	2.06	17.2
R-HSA-69610	p53-Independent DNA Damage Response	52	5	6.02	4.62	0.0014	0.012	6.73	2.06	17.2
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	5	6.02	4.62	0.0014	0.012	6.73	2.06	17.2
