name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1640170	Cell Cycle	607	72	1.66	4.66	1e-05	0.0036	1.83	1.4	2.38
R-HSA-392499	Metabolism of proteins	1907	181	1.33	4.43	1.1e-05	0.0036	1.49	1.24	1.78
R-HSA-199991	Membrane Trafficking	599	70	1.64	4.46	2.3e-05	0.005	1.8	1.36	2.34
R-HSA-611105	Respiratory electron transport	95	19	2.8	4.89	3.4e-05	0.0056	3.31	1.88	5.57
R-HSA-8852135	Protein ubiquitination	77	16	2.91	4.67	8.6e-05	0.0063	3.47	1.85	6.13
R-HSA-9007101	Rab regulation of trafficking	123	22	2.5	4.66	5.1e-05	0.0063	2.89	1.72	4.65
R-HSA-5419276	Mitochondrial translation termination	86	17	2.77	4.57	1e-04	0.0063	3.26	1.79	5.64
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	21	2.49	4.52	8.1e-05	0.0063	2.87	1.69	4.67
R-HSA-5653656	Vesicle-mediated transport	631	71	1.58	4.14	6.8e-05	0.0063	1.72	1.31	2.24
R-HSA-8953854	Metabolism of RNA	646	72	1.56	4.09	8.2e-05	0.0063	1.7	1.3	2.21
R-HSA-597592	Post-translational protein modification	1353	131	1.36	3.9	0.00011	0.0063	1.48	1.21	1.81
R-HSA-5368287	Mitochondrial translation	87	17	2.74	4.51	0.00012	0.0065	3.21	1.76	5.55
R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	30	9	4.2	4.87	0.00017	0.008	5.63	2.26	12.9
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	90	17	2.65	4.35	0.00018	0.008	3.08	1.69	5.31
R-HSA-69206	G1/S Transition	124	21	2.37	4.26	0.00017	0.008	2.7	1.59	4.38
R-HSA-73886	Chromosome Maintenance	109	19	2.44	4.19	0.00023	0.0096	2.79	1.6	4.65
R-HSA-5389840	Mitochondrial translation elongation	84	16	2.67	4.26	0.00025	0.0098	3.11	1.67	5.45
R-HSA-73894	DNA Repair	315	39	1.73	3.67	5e-04	0.018	1.89	1.3	2.67
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	73	14	2.69	4.01	0.00056	0.019	3.13	1.6	5.7
R-HSA-774815	Nucleosome assembly	73	14	2.69	4.01	0.00056	0.019	3.13	1.6	5.7
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	24	2.04	3.72	0.00064	0.02	2.26	1.39	3.52
R-HSA-72766	Translation	258	33	1.79	3.57	0.00075	0.023	1.95	1.3	2.85
R-HSA-204005	COPII (Coat Protein 2) Mediated Vesicle Transport	68	13	2.68	3.85	9e-04	0.026	3.11	1.55	5.8
R-HSA-72312	rRNA processing	201	27	1.88	3.5	0.0011	0.029	2.06	1.31	3.13
R-HSA-453279	Mitotic G1-G1/S phases	143	21	2.06	3.53	0.0012	0.032	2.28	1.35	3.66
R-HSA-6799198	Complex I biogenesis	55	11	2.8	3.71	0.0015	0.038	3.29	1.52	6.5
R-HSA-69278	Cell Cycle, Mitotic	531	56	1.48	3.13	0.0019	0.047	1.58	1.16	2.11
R-HSA-8866654	E3 ubiquitin ligases ubiquitinate target proteins	57	11	2.7	3.57	0.002	0.048	3.14	1.46	6.19
