name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	93	4	7.18	4.65	0.0023	0.044	7.91	2.04	22.1
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	97	4	6.88	4.52	0.0027	0.044	7.57	1.95	21.1
R-HSA-380259	Loss of Nlp from mitotic centrosomes	69	3	7.26	4.05	0.0081	0.044	7.88	1.54	25.2
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	69	3	7.26	4.05	0.0081	0.044	7.88	1.54	25.2
R-HSA-8854518	AURKA Activation by TPX2	72	3	6.95	3.94	0.0091	0.044	7.54	1.47	24.1
R-HSA-1483206	Glycerophospholipid biosynthesis	123	4	5.43	3.84	0.0062	0.044	5.9	1.53	16.4
R-HSA-69275	G2/M Transition	195	5	4.28	3.59	0.0061	0.044	4.67	1.44	11.8
R-HSA-453274	Mitotic G2-G2/M phases	197	5	4.24	3.56	0.0064	0.044	4.62	1.43	11.6
R-HSA-1483257	Phospholipid metabolism	200	5	4.17	3.52	0.0068	0.044	4.55	1.41	11.5
R-HSA-1852241	Organelle biogenesis and maintenance	269	6	3.72	3.51	0.0053	0.044	4.09	1.43	9.62
R-HSA-5617833	Cilium Assembly	201	5	4.15	3.5	0.0069	0.044	4.52	1.4	11.4
R-HSA-68886	M Phase	391	7	2.99	3.11	0.0085	0.044	3.29	1.25	7.33
R-HSA-1640170	Cell Cycle	607	9	2.47	2.91	0.0096	0.044	2.76	1.19	5.7
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	80	3	6.26	3.67	0.012	0.048	6.75	1.32	21.5
R-HSA-380287	Centrosome maturation	80	3	6.26	3.67	0.012	0.048	6.75	1.32	21.5
R-HSA-69278	Cell Cycle, Mitotic	531	8	2.51	2.78	0.013	0.05	2.77	1.13	5.92
