name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72766	Translation	258	195	3.82	22.8	9.2e-86	9.3e-83	13.8	10.3	18.7
R-HSA-72613	Eukaryotic Translation Initiation	119	104	4.41	18.6	1.5e-57	4.9e-55	29.6	17.1	54.8
R-HSA-72737	Cap-dependent Translation Initiation	119	104	4.41	18.6	1.5e-57	4.9e-55	29.6	17.1	54.8
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	99	4.5	18.4	1e-56	2.6e-54	35.1	19.2	70.3
R-HSA-72689	Formation of a pool of free 40S subunits	101	92	4.6	18.1	1.1e-54	2.3e-52	43.3	21.8	98.2
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	98	4.42	18.1	2.2e-54	3.7e-52	29.8	16.9	56.6
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	84	4.56	17.1	2.9e-49	4.3e-47	39.4	19.7	89.3
R-HSA-192823	Viral mRNA Translation	89	81	4.6	16.9	3.8e-48	4.8e-46	42.7	20.6	102
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	84	4.46	16.9	1.6e-47	1.8e-45	32.2	17.1	67.1
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	89	3.91	15.6	9.8e-41	9e-39	14.5	9.22	23.4
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	89	3.91	15.6	9.8e-41	9e-39	14.5	9.22	23.4
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	87	3.72	14.8	5.8e-37	4.8e-35	11.8	7.75	18.5
R-HSA-5663205	Infectious disease	326	165	2.56	14.2	9.7e-37	7.5e-35	4.44	3.53	5.58
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	93	3.53	14.6	2.5e-36	1.8e-34	9.83	6.69	14.7
R-HSA-168255	Influenza Life Cycle	143	96	3.39	14.3	3.8e-35	2.6e-33	8.64	6.01	12.6
R-HSA-168254	Influenza Infection	154	100	3.28	14.2	1.1e-34	7.1e-33	7.84	5.55	11.2
R-HSA-8953854	Metabolism of RNA	646	258	2.02	13.3	2.1e-34	1.2e-32	2.95	2.48	3.49
R-HSA-5389840	Mitochondrial translation elongation	84	68	4.09	14.1	1.3e-33	7.3e-32	17.8	10.2	32.9
R-HSA-611105	Respiratory electron transport	95	73	3.88	14	3.2e-33	1.7e-31	13.9	8.51	23.6
R-HSA-5419276	Mitochondrial translation termination	86	68	3.99	13.8	2e-32	1e-30	15.8	9.26	28.3
R-HSA-72312	rRNA processing	201	115	2.89	13.4	3.4e-32	1.6e-30	5.69	4.24	7.65
R-HSA-5368287	Mitochondrial translation	87	68	3.95	13.7	7.6e-32	3.5e-30	15	8.87	26.4
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	110	2.91	13.2	3.5e-31	1.5e-29	5.76	4.26	7.81
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	106	2.94	13.1	1.1e-30	4.8e-29	5.91	4.34	8.08
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	98	3	12.9	2.2e-29	9e-28	6.18	4.46	8.59
R-HSA-392499	Metabolism of proteins	1907	557	1.47	11.5	1.7e-28	6.6e-27	1.93	1.72	2.17
R-HSA-72649	Translation initiation complex formation	58	48	4.18	12.1	7e-25	2.6e-23	19.9	9.91	44.1
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	48	4.11	11.9	3e-24	1.1e-22	18.1	9.24	38.7
R-HSA-72702	Ribosomal scanning and start codon recognition	58	47	4.09	11.7	1.3e-23	4.4e-22	17.7	9.02	37.9
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	43	4.26	11.6	4.7e-23	1.6e-21	22.2	10.3	54.9
R-HSA-6799198	Complex I biogenesis	55	45	4.13	11.6	5.4e-23	1.7e-21	18.6	9.23	41.5
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	48	3.85	11.3	5.7e-22	1.8e-20	13.2	7.28	25.5
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	41	4.06	10.9	1.6e-20	4.9e-19	16.9	8.32	38
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	41	4.06	10.9	1.6e-20	4.9e-19	16.9	8.32	38
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	52	3.45	10.7	3.7e-20	1.1e-18	8.98	5.42	15.3
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	48	3.62	10.7	4.9e-20	1.4e-18	10.5	6.02	18.9
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	50	3.51	10.6	7.2e-20	2e-18	9.41	5.58	16.4
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	44	3.77	10.6	1.3e-19	3.4e-18	12.1	6.6	23.5
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	51	3.43	10.5	1.3e-19	3.4e-18	8.8	5.3	15
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	53	3.35	10.5	1.6e-19	3.9e-18	8.14	5.01	13.5
R-HSA-8878166	Transcriptional regulation by RUNX2	80	53	3.35	10.5	1.6e-19	3.9e-18	8.14	5.01	13.5
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	47	3.6	10.5	1.8e-19	4.3e-18	10.2	5.88	18.5
R-HSA-8941858	Regulation of RUNX3 expression and activity	55	42	3.86	10.6	1.9e-19	4.5e-18	13.3	7.01	27.1
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	44	3.7	10.4	4e-19	9.1e-18	11.4	6.27	21.6
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	49	3.44	10.3	6.5e-19	1.5e-17	8.82	5.26	15.2
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	41	3.83	10.4	7.5e-19	1.6e-17	13	6.82	26.5
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	41	3.83	10.4	7.5e-19	1.6e-17	13	6.82	26.5
R-HSA-180534	Vpu mediated degradation of CD4	52	40	3.88	10.4	8.9e-19	1.8e-17	13.7	7.06	28.8
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	40	3.88	10.4	8.9e-19	1.8e-17	13.7	7.06	28.8
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	49	3.39	10.2	1.6e-18	3.3e-17	8.45	5.07	14.4
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	41	3.76	10.2	2.4e-18	4.7e-17	12.1	6.44	24.1
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	54	3.17	10	2.8e-18	5.2e-17	6.99	4.42	11.2
R-HSA-453276	Regulation of mitotic cell cycle	86	54	3.17	10	2.8e-18	5.2e-17	6.99	4.42	11.2
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	39	3.86	10.2	3.5e-18	6.6e-17	13.4	6.86	28.2
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	41	3.7	10.1	7.2e-18	1.3e-16	11.3	6.1	22
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	41	3.7	10.1	7.2e-18	1.3e-16	11.3	6.1	22
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	49	3.3	9.93	9e-18	1.6e-16	7.8	4.74	13.1
R-HSA-2262749	Cellular response to hypoxia	75	49	3.3	9.93	9e-18	1.6e-16	7.8	4.74	13.1
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	39	3.79	10	1.1e-17	1.9e-16	12.4	6.45	25.3
