name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-196854	Metabolism of vitamins and cofactors	184	40	2.28	5.68	4.8e-07	0.00033	2.7	1.84	3.89
R-HSA-2024096	HS-GAG degradation	22	11	5.24	6.46	1.5e-06	0.00043	9.57	3.75	24.4
R-HSA-6806667	Metabolism of fat-soluble vitamins	45	16	3.72	5.95	1.9e-06	0.00043	5.3	2.68	10.1
R-HSA-2187338	Visual phototransduction	96	24	2.62	5.18	7.9e-06	0.0013	3.21	1.93	5.19
R-HSA-975634	Retinoid metabolism and transport	41	14	3.58	5.37	1.4e-05	0.002	4.97	2.4	9.85
R-HSA-418594	G alpha (i) signalling events	362	59	1.71	4.45	2.6e-05	0.003	1.9	1.4	2.54
R-HSA-3656237	Defective EXT2 causes exostoses 2	13	7	5.64	5.44	7.2e-05	0.0062	11.1	3.19	40.1
R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	13	7	5.64	5.44	7.2e-05	0.0062	11.1	3.19	40.1
R-HSA-425381	Bicarbonate transporters	10	6	6.28	5.43	0.00011	0.0085	14.3	3.38	68.8
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	19	2.49	4.34	0.00014	0.0098	2.99	1.68	5.1
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	19	8	4.41	4.83	0.00019	0.011	6.94	2.42	19
R-HSA-425407	SLC-mediated transmembrane transport	241	41	1.78	3.99	0.00017	0.011	1.98	1.37	2.81
R-HSA-1482839	Acyl chain remodelling of PE	30	10	3.49	4.44	3e-04	0.016	4.78	1.99	10.7
R-HSA-1482788	Acyl chain remodelling of PC	28	9	3.37	4.07	0.00082	0.036	4.52	1.8	10.5
R-HSA-500792	GPCR ligand binding	419	60	1.5	3.4	0.00085	0.036	1.62	1.2	2.16
R-HSA-1430728	Metabolism	1899	219	1.21	3.27	0.00078	0.036	1.3	1.11	1.53
R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	14	6	4.49	4.24	0.0011	0.046	7.14	2.04	23.5
R-HSA-1482925	Acyl chain remodelling of PG	19	7	3.86	4.05	0.0013	0.048	5.56	1.85	15.4
