name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	7	15.4	9.79	2.9e-07	5.1e-05	19.1	7.06	44.6
R-HSA-351202	Metabolism of polyamines	84	8	10.7	8.47	7.1e-07	6.2e-05	12.8	5.16	27.7
R-HSA-5663202	Diseases of signal transduction	359	14	4.39	6.19	3e-06	0.00017	5.18	2.68	9.36
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	6	12.1	7.86	9.5e-06	0.00034	14.3	4.86	34.6
R-HSA-5387390	Hh mutants abrogate ligand secretion	59	6	11.4	7.62	1.3e-05	0.00034	13.5	4.6	32.5
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	6	11.4	7.62	1.3e-05	0.00034	13.5	4.6	32.5
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	6	11.3	7.54	1.4e-05	0.00034	13.2	4.52	31.8
R-HSA-5678895	Defective CFTR causes cystic fibrosis	61	6	11.1	7.47	1.6e-05	0.00034	13	4.44	31.2
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	6	10.7	7.32	1.9e-05	0.00036	12.5	4.29	30
R-HSA-5358346	Hedgehog ligand biogenesis	64	6	10.5	7.26	2.1e-05	0.00036	12.3	4.21	29.5
R-HSA-1169091	Activation of NF-kappaB in B cells	66	6	10.2	7.12	2.5e-05	0.00039	11.9	4.08	28.5
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	6	10.1	7.06	2.7e-05	0.00039	11.7	4.01	28
R-HSA-5658442	Regulation of RAS by GAPs	68	6	9.93	6.99	2.9e-05	0.00039	11.5	3.95	27.5
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	5	11.3	6.88	7.7e-05	0.00045	13	3.95	34
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	5	11	6.8	8.4e-05	0.00045	12.8	3.86	33.2
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	5	11	6.8	8.4e-05	0.00045	12.8	3.86	33.2
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	5	11	6.8	8.4e-05	0.00045	12.8	3.86	33.2
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	6	9.38	6.75	4.1e-05	0.00045	10.8	3.72	25.7
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	6	9.38	6.75	4.1e-05	0.00045	10.8	3.72	25.7
R-HSA-180534	Vpu mediated degradation of CD4	52	5	10.8	6.72	9.3e-05	0.00045	12.5	3.78	32.4
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	5	10.8	6.72	9.3e-05	0.00045	12.5	3.78	32.4
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	5	10.8	6.72	9.3e-05	0.00045	12.5	3.78	32.4
R-HSA-69610	p53-Independent DNA Damage Response	52	5	10.8	6.72	9.3e-05	0.00045	12.5	3.78	32.4
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	5	10.8	6.72	9.3e-05	0.00045	12.5	3.78	32.4
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	6	9.25	6.7	4.4e-05	0.00045	10.6	3.66	25.3
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	6	9	6.59	5.1e-05	0.00045	10.3	3.56	24.6
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	6	8.88	6.53	5.5e-05	0.00045	10.2	3.51	24.2
R-HSA-2871837	FCERI mediated NF-kB activation	79	6	8.54	6.38	6.9e-05	0.00045	9.75	3.37	23.1
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	6	8.44	6.33	7.4e-05	0.00045	9.62	3.33	22.8
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	6	8.44	6.33	7.4e-05	0.00045	9.62	3.33	22.8
R-HSA-8878166	Transcriptional regulation by RUNX2	80	6	8.44	6.33	7.4e-05	0.00045	9.62	3.33	22.8
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	6	8.33	6.28	7.9e-05	0.00045	9.49	3.28	22.5
R-HSA-5619084	ABC transporter disorders	81	6	8.33	6.28	7.9e-05	0.00045	9.49	3.28	22.5
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	7	7.29	6.23	4.7e-05	0.00045	8.3	3.16	18.5
R-HSA-202403	TCR signaling	116	7	6.79	5.94	7.3e-05	0.00045	7.68	2.93	17.1
R-HSA-71291	Metabolism of amino acids and derivatives	251	10	4.48	5.29	7.3e-05	0.00045	5.08	2.32	10
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	5	10.4	6.57	0.00011	0.00049	12	3.64	31
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	5	10.4	6.57	0.00011	0.00049	12	3.64	31
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	5	10.2	6.5	0.00012	0.00049	11.7	3.57	30.3
R-HSA-4641257	Degradation of AXIN	55	5	10.2	6.5	0.00012	0.00049	11.7	3.57	30.3
R-HSA-8941858	Regulation of RUNX3 expression and activity	55	5	10.2	6.5	0.00012	0.00049	11.7	3.57	30.3
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	6	7.85	6.04	0.00011	0.00049	8.89	3.08	21
R-HSA-453276	Regulation of mitotic cell cycle	86	6	7.85	6.04	0.00011	0.00049	8.89	3.08	21
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	5	10	6.43	0.00013	5e-04	11.5	3.5	29.7
R-HSA-4641258	Degradation of DVL	57	5	9.87	6.36	0.00014	5e-04	11.3	3.43	29.1
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	5	9.87	6.36	0.00014	5e-04	11.3	3.43	29.1
R-HSA-69541	Stabilization of p53	57	5	9.87	6.36	0.00014	5e-04	11.3	3.43	29.1
R-HSA-5687128	MAPK6/MAPK4 signaling	89	6	7.58	5.91	0.00013	5e-04	8.56	2.97	20.2
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	129	7	6.1	5.53	0.00014	5e-04	6.85	2.62	15.2
R-HSA-5689880	Ub-specific processing proteases	220	9	4.6	5.12	0.00014	5e-04	5.18	2.25	10.5
R-HSA-8953854	Metabolism of RNA	646	16	2.79	4.45	0.00016	0.00054	3.23	1.75	5.65
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	5	9.53	6.23	0.00017	0.00056	10.9	3.31	28
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	5	9.53	6.23	0.00017	0.00056	10.9	3.31	28
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	5	9.38	6.16	0.00018	0.00059	10.7	3.25	27.4
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	5	9.38	6.16	0.00018	0.00059	10.7	3.25	27.4
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	6	7.03	5.62	2e-04	0.00064	7.89	2.75	18.6
R-HSA-4608870	Asymmetric localization of PCP proteins	62	5	9.07	6.04	0.00022	0.00066	10.3	3.14	26.4
R-HSA-202424	Downstream TCR signaling	98	6	6.89	5.55	0.00023	0.00067	7.72	2.69	18.2
R-HSA-5683057	MAPK family signaling cascades	288	10	3.91	4.74	0.00023	0.00067	4.39	2.01	8.63
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	5	8.52	5.81	0.00029	0.00079	9.62	2.94	24.6
R-HSA-69563	p53-Dependent G1 DNA Damage Response	66	5	8.52	5.81	0.00029	0.00079	9.62	2.94	24.6
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	66	5	8.52	5.81	0.00029	0.00079	9.62	2.94	24.6
R-HSA-9020702	Interleukin-1 signaling	102	6	6.62	5.4	0.00028	0.00079	7.4	2.58	17.4
R-HSA-5673001	RAF/MAP kinase cascade	243	9	4.17	4.73	3e-04	0.00079	4.66	2.03	9.44
R-HSA-5688426	Deubiquitination	295	10	3.81	4.65	0.00027	0.00079	4.28	1.96	8.4
R-HSA-382556	ABC-family proteins mediated transport	104	6	6.49	5.33	0.00031	0.00083	7.24	2.52	17
R-HSA-68867	Assembly of the pre-replicative complex	68	5	8.27	5.7	0.00033	0.00085	9.31	2.85	23.8
R-HSA-69615	G1/S DNA Damage Checkpoints	68	5	8.27	5.7	0.00033	0.00085	9.31	2.85	23.8
R-HSA-5358351	Signaling by Hedgehog	148	7	5.32	5.02	0.00033	0.00085	5.92	2.27	13.1
R-HSA-8948751	Regulation of PTEN stability and activity	69	5	8.15	5.65	0.00036	0.00088	9.16	2.81	23.3
R-HSA-5684996	MAPK1/MAPK3 signaling	249	9	4.07	4.64	0.00035	0.00088	4.54	1.98	9.2
R-HSA-8878159	Transcriptional regulation by RUNX3	108	6	6.25	5.19	0.00039	0.00094	6.96	2.43	16.3
R-HSA-68949	Orc1 removal from chromatin	71	5	7.92	5.54	0.00041	0.00096	8.88	2.72	22.6
R-HSA-69052	Switching of origins to a post-replicative state	71	5	7.92	5.54	0.00041	0.00096	8.88	2.72	22.6
R-HSA-69300	Removal of licensing factors from origins	73	5	7.71	5.45	0.00046	0.0011	8.62	2.65	21.9
R-HSA-5610787	Hedgehog 'off' state	113	6	5.97	5.04	0.00049	0.0011	6.63	2.31	15.5
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	5	7.5	5.35	0.00052	0.0012	8.37	2.57	21.3
R-HSA-2262749	Cellular response to hypoxia	75	5	7.5	5.35	0.00052	0.0012	8.37	2.57	21.3
R-HSA-69304	Regulation of DNA replication	76	5	7.4	5.31	0.00056	0.0012	8.26	2.54	20.9
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	5	7.21	5.22	0.00063	0.0014	8.03	2.47	20.3
R-HSA-449147	Signaling by Interleukins	454	12	2.97	4.08	0.00065	0.0014	3.34	1.64	6.24
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	5	6.94	5.09	0.00075	0.0016	7.71	2.37	19.5
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	5	6.86	5.05	0.00079	0.0017	7.61	2.34	19.2
R-HSA-5632684	Hedgehog 'on' state	85	5	6.62	4.93	0.00093	0.0018	7.32	2.26	18.5
R-HSA-68874	M/G1 Transition	85	5	6.62	4.93	0.00093	0.0018	7.32	2.26	18.5
R-HSA-69002	DNA Replication Pre-Initiation	85	5	6.62	4.93	0.00093	0.0018	7.32	2.26	18.5
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	126	6	5.36	4.66	0.00087	0.0018	5.9	2.07	13.8
R-HSA-1643685	Disease	984	19	2.17	3.67	0.00087	0.0018	2.52	1.43	4.25
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	86	5	6.54	4.89	0.00098	0.0019	7.23	2.23	18.2
R-HSA-162909	Host Interactions of HIV factors	128	6	5.27	4.61	0.00095	0.0019	5.81	2.03	13.5
R-HSA-1236975	Antigen processing-Cross presentation	88	5	6.39	4.81	0.0011	0.0021	7.05	2.18	17.8
R-HSA-4086400	PCP/CE pathway	89	5	6.32	4.77	0.0011	0.0022	6.97	2.15	17.6
R-HSA-8878171	Transcriptional regulation by RUNX1	236	8	3.81	4.14	0.0012	0.0022	4.2	1.73	8.81
R-HSA-446652	Interleukin-1 family signaling	138	6	4.89	4.36	0.0014	0.0026	5.36	1.88	12.5
R-HSA-5621481	C-type lectin receptors (CLRs)	138	6	4.89	4.36	0.0014	0.0026	5.36	1.88	12.5
R-HSA-5689603	UCH proteinases	97	5	5.8	4.5	0.0017	0.0031	6.36	1.97	16
R-HSA-69239	Synthesis of DNA	99	5	5.68	4.43	0.0018	0.0033	6.22	1.93	15.6
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	102	5	5.51	4.34	0.0021	0.0037	6.03	1.87	15.1
R-HSA-5619115	Disorders of transmembrane transporters	149	6	4.53	4.11	0.0021	0.0037	4.94	1.73	11.5
R-HSA-5663205	Infectious disease	326	9	3.11	3.66	0.0024	0.0041	3.41	1.49	6.88
R-HSA-69306	DNA Replication	108	5	5.21	4.16	0.0027	0.0047	5.67	1.76	14.2
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	6	4.09	3.79	0.0034	0.0059	4.44	1.56	10.3
R-HSA-201681	TCF dependent signaling in response to WNT	224	7	3.52	3.61	0.0037	0.0063	3.82	1.47	8.36
R-HSA-69206	G1/S Transition	124	5	4.54	3.75	0.0049	0.0081	4.9	1.52	12.2
R-HSA-8951664	Neddylation	235	7	3.35	3.45	0.0048	0.0081	3.63	1.4	7.94
R-HSA-162906	HIV Infection	184	6	3.67	3.46	0.0058	0.0097	3.96	1.39	9.15
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	8	2.9	3.22	0.0062	0.01	3.15	1.3	6.58
R-HSA-2467813	Separation of Sister Chromatids	191	6	3.53	3.35	0.007	0.011	3.8	1.34	8.79
R-HSA-1280215	Cytokine Signaling in Immune system	678	13	2.16	2.96	0.0066	0.011	2.38	1.21	4.35
R-HSA-3858494	Beta-catenin independent WNT signaling	137	5	4.11	3.47	0.0074	0.012	4.41	1.37	11
R-HSA-69242	S Phase	138	5	4.08	3.45	0.0076	0.012	4.38	1.36	10.9
R-HSA-6807070	PTEN Regulation	140	5	4.02	3.41	0.0081	0.012	4.31	1.34	10.7
R-HSA-69275	G2/M Transition	195	6	3.46	3.29	0.0077	0.012	3.72	1.31	8.6
R-HSA-453274	Mitotic G2-G2/M phases	197	6	3.43	3.26	0.0081	0.012	3.68	1.3	8.51
R-HSA-453279	Mitotic G1-G1/S phases	143	5	3.93	3.35	0.0088	0.013	4.22	1.32	10.5
R-HSA-68882	Mitotic Anaphase	202	6	3.34	3.18	0.0091	0.014	3.59	1.26	8.28
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	6	3.33	3.17	0.0093	0.014	3.57	1.26	8.24
R-HSA-8953897	Cellular responses to external stimuli	493	10	2.28	2.76	0.012	0.018	2.47	1.13	4.83
R-HSA-2262752	Cellular responses to stress	425	9	2.38	2.76	0.013	0.019	2.57	1.13	5.18
R-HSA-447115	Interleukin-12 family signaling	58	3	5.82	3.49	0.015	0.021	6.26	1.23	19.9
R-HSA-1280218	Adaptive Immune System	746	13	1.96	2.58	0.014	0.021	2.14	1.09	3.91
R-HSA-422475	Axon guidance	295	7	2.67	2.76	0.016	0.022	2.86	1.1	6.23
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	8	2.47	2.7	0.016	0.022	2.65	1.1	5.52
R-HSA-69481	G2/M Checkpoints	167	5	3.37	2.92	0.016	0.023	3.59	1.12	8.87
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	4	3.81	2.91	0.021	0.029	4.05	1.06	11
R-HSA-195721	Signaling by WNT	314	7	2.51	2.57	0.021	0.03	2.67	1.03	5.83
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	5	3.09	2.7	0.023	0.031	3.28	1.02	8.1
R-HSA-68886	M Phase	391	8	2.3	2.49	0.023	0.031	2.46	1.02	5.13
R-HSA-72163	mRNA Splicing - Major Pathway	183	5	3.07	2.68	0.023	0.032	3.26	1.02	8.05
R-HSA-3214841	PKMTs methylate histone lysines	71	3	4.75	3.01	0.025	0.034	5.05	0.998	15.9
R-HSA-1257604	PIP3 activates AKT signaling	254	6	2.66	2.53	0.025	0.034	2.82	0.996	6.49
R-HSA-72172	mRNA Splicing	191	5	2.95	2.57	0.027	0.036	3.12	0.975	7.69
