name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0003312	abnormal locomotor coordination	672	49	1.9	4.84	8.4e-06	0.013	2.13	1.52	2.92
MP:0003492	abnormal involuntary movement	942	62	1.72	4.63	1.3e-05	0.013	1.93	1.43	2.57
MP:0009358	environmentally induced seizures	45	9	5.21	5.66	4.2e-05	0.022	6.4	2.69	13.7
MP:0002064	seizures	383	31	2.11	4.43	6.5e-05	0.022	2.32	1.53	3.42
MP:0001406	abnormal gait	437	34	2.03	4.4	6.3e-05	0.022	2.23	1.5	3.24
MP:0013292	embryonic lethality prior to organogenesis	717	49	1.78	4.35	4.7e-05	0.022	1.97	1.41	2.7
MP:0001516	abnormal motor coordination/ balance	833	54	1.69	4.17	7.7e-05	0.022	1.87	1.36	2.53
MP:0001393	ataxia	320	27	2.2	4.36	9.7e-05	0.023	2.42	1.54	3.66
MP:0002083	premature death	1443	82	1.48	3.97	1e-04	0.023	1.66	1.27	2.15
MP:0009357	abnormal seizure response to inducing agent	190	19	2.61	4.47	0.00012	0.024	2.89	1.67	4.72
MP:0013293	embryonic lethality prior to tooth bud stage	788	51	1.69	4.03	0.00013	0.024	1.86	1.34	2.53
MP:0009850	embryonic lethality between implantation and placentation	440	33	1.95	4.1	0.00016	0.028	2.14	1.43	3.11
MP:0003635	abnormal synaptic transmission	740	48	1.69	3.91	2e-04	0.029	1.85	1.32	2.55
MP:0003633	abnormal nervous system physiology	1903	101	1.38	3.75	0.00019	0.029	1.57	1.22	1.99
MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance	271	23	2.21	4.04	0.00029	0.032	2.42	1.48	3.77
MP:0001961	abnormal reflex	767	49	1.67	3.84	0.00024	0.032	1.82	1.31	2.5
MP:0002067	abnormal sensory capabilities/reflexes/nociception	936	57	1.59	3.78	0.00026	0.032	1.74	1.28	2.34
MP:0014134	abnormal embryo morphology	1333	75	1.47	3.68	3e-04	0.032	1.63	1.23	2.12
MP:0003491	abnormal voluntary movement	1648	89	1.41	3.64	3e-04	0.032	1.57	1.22	2.02
MP:0009538	abnormal synapse morphology	189	18	2.48	4.11	0.00034	0.034	2.73	1.56	4.5
MP:0000745	tremors	313	25	2.08	3.89	0.00041	0.039	2.26	1.42	3.47
MP:0006205	embryonic lethality between implantation and somite formation	300	24	2.09	3.82	0.00052	0.048	2.26	1.41	3.5
MP:0002152	abnormal brain morphology	1633	87	1.39	3.46	0.00056	0.049	1.54	1.19	1.99
MP:0002327	abnormal respiratory function	415	30	1.88	3.68	0.00061	0.05	2.04	1.34	3.02
MP:0002206	abnormal CNS synaptic transmission	653	42	1.68	3.58	0.00061	0.05	1.82	1.27	2.55
