name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-69275	G2/M Transition	195	14	4.04	5.76	9.4e-06	0.0011	4.55	2.39	8.05
R-HSA-453274	Mitotic G2-G2/M phases	197	14	4	5.72	1.1e-05	0.0011	4.5	2.36	7.96
R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	200	14	3.94	5.65	1.3e-05	0.0011	4.43	2.32	7.83
R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	52	7	7.57	6.39	3.4e-05	0.0023	8.9	3.34	20.3
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	80	8	5.63	5.59	8.3e-05	0.0037	6.38	2.61	13.5
R-HSA-380287	Centrosome maturation	80	8	5.63	5.59	8.3e-05	0.0037	6.38	2.61	13.5
R-HSA-5632684	Hedgehog 'on' state	85	8	5.29	5.35	0.00013	0.0045	5.96	2.45	12.6
R-HSA-8856688	Golgi-to-ER retrograde transport	134	10	4.2	5.01	0.00013	0.0045	4.66	2.14	9.07
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	6	6.62	5.41	0.00027	0.005	7.59	2.61	18.2
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	6	6.62	5.41	0.00027	0.005	7.59	2.61	18.2
R-HSA-5658442	Regulation of RAS by GAPs	68	7	5.79	5.33	0.00019	0.005	6.56	2.49	14.6
R-HSA-380259	Loss of Nlp from mitotic centrosomes	69	7	5.71	5.28	0.00021	0.005	6.45	2.45	14.4
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	69	7	5.71	5.28	0.00021	0.005	6.45	2.45	14.4
R-HSA-8854518	AURKA Activation by TPX2	72	7	5.47	5.12	0.00028	0.005	6.15	2.34	13.7
R-HSA-446203	Asparagine N-linked glycosylation	299	15	2.82	4.3	0.00028	0.005	3.09	1.67	5.34
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	97	8	4.64	4.85	0.00032	0.0054	5.15	2.12	10.8
R-HSA-4641257	Degradation of AXIN	55	6	6.14	5.14	0.00041	0.0064	6.96	2.41	16.6
R-HSA-1640170	Cell Cycle	607	23	2.13	3.87	0.00046	0.0068	2.35	1.44	3.69
R-HSA-4641258	Degradation of DVL	57	6	5.92	5.01	5e-04	0.007	6.69	2.31	15.9
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	6	5.63	4.83	0.00066	0.0084	6.32	2.19	14.9
R-HSA-5663202	Diseases of signal transduction	359	16	2.51	3.91	0.00065	0.0084	2.73	1.51	4.64
R-HSA-5663205	Infectious disease	326	15	2.59	3.92	7e-04	0.0085	2.82	1.52	4.86
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	87	7	4.53	4.44	0.00088	0.0098	4.99	1.92	11
R-HSA-6807070	PTEN Regulation	140	9	3.62	4.19	0.00086	0.0098	3.94	1.73	7.9
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	6	5.11	4.51	0.0011	0.011	5.68	1.98	13.3
R-HSA-8953854	Metabolism of RNA	646	23	2	3.55	0.0011	0.011	2.19	1.34	3.44
R-HSA-8948751	Regulation of PTEN stability and activity	69	6	4.89	4.36	0.0014	0.012	5.41	1.89	12.7
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	93	7	4.23	4.22	0.0013	0.012	4.64	1.78	10.2
R-HSA-8953897	Cellular responses to external stimuli	493	19	2.17	3.58	0.0012	0.012	2.36	1.37	3.85
R-HSA-69278	Cell Cycle, Mitotic	531	20	2.12	3.56	0.0012	0.012	2.31	1.36	3.73
R-HSA-597592	Post-translational protein modification	1353	39	1.62	3.31	0.0013	0.012	1.82	1.24	2.63
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	30	4	7.5	4.8	0.0018	0.013	8.67	2.17	25.4
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	5	5.63	4.41	0.0019	0.013	6.28	1.92	16.1
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	5	5.51	4.35	0.002	0.013	6.15	1.88	15.7
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	5	5.51	4.35	0.002	0.013	6.15	1.88	15.7
R-HSA-180534	Vpu mediated degradation of CD4	52	5	5.41	4.29	0.0022	0.013	6.02	1.84	15.3
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	5	5.41	4.29	0.0022	0.013	6.02	1.84	15.3
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	5	5.41	4.29	0.0022	0.013	6.02	1.84	15.3
R-HSA-69610	p53-Independent DNA Damage Response	52	5	5.41	4.29	0.0022	0.013	6.02	1.84	15.3
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	5	5.41	4.29	0.0022	0.013	6.02	1.84	15.3
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	6	4.5	4.09	0.0021	0.013	4.94	1.73	11.5
R-HSA-2262749	Cellular response to hypoxia	75	6	4.5	4.09	0.0021	0.013	4.94	1.73	11.5
R-HSA-162909	Host Interactions of HIV factors	128	8	3.52	3.85	0.002	0.013	3.81	1.58	7.92
R-HSA-948021	Transport to the Golgi and subsequent modification	186	10	3.02	3.75	0.0018	0.013	3.27	1.51	6.3
R-HSA-68886	M Phase	391	16	2.3	3.53	0.0016	0.013	2.49	1.38	4.22
R-HSA-5688426	Deubiquitination	295	13	2.48	3.47	0.0023	0.013	2.67	1.37	4.77
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	15	2.31	3.43	0.0021	0.013	2.49	1.35	4.29
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	5	5.21	4.17	0.0026	0.014	5.77	1.77	14.7
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	5	5.21	4.17	0.0026	0.014	5.77	1.77	14.7
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	6	4.33	3.97	0.0026	0.014	4.73	1.66	11
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	5	5.11	4.12	0.0028	0.015	5.65	1.74	14.3
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	56	5	5.02	4.06	0.0031	0.015	5.54	1.71	14
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	5	5.02	4.06	0.0031	0.015	5.54	1.71	14
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	5	5.02	4.06	0.0031	0.015	5.54	1.71	14
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	5	4.93	4.01	0.0033	0.015	5.44	1.67	13.8
R-HSA-69541	Stabilization of p53	57	5	4.93	4.01	0.0033	0.015	5.44	1.67	13.8
R-HSA-5387390	Hh mutants abrogate ligand secretion	59	5	4.77	3.9	0.0039	0.015	5.23	1.61	13.2
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	5	4.77	3.9	0.0039	0.015	5.23	1.61	13.2
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	5	4.77	3.9	0.0039	0.015	5.23	1.61	13.2
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	5	4.69	3.85	0.0042	0.015	5.14	1.59	13
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	6	4.17	3.85	0.0031	0.015	4.54	1.59	10.6
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	5	4.69	3.85	0.0042	0.015	5.14	1.59	13
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	6	4.17	3.85	0.0031	0.015	4.54	1.59	10.6
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	6	4.12	3.81	0.0033	0.015	4.48	1.57	10.4
R-HSA-351202	Metabolism of polyamines	84	6	4.02	3.74	0.0037	0.015	4.36	1.53	10.1
R-HSA-5610787	Hedgehog 'off' state	113	7	3.48	3.57	0.004	0.015	3.76	1.45	8.18
R-HSA-168255	Influenza Life Cycle	143	8	3.15	3.48	0.004	0.015	3.38	1.41	7
R-HSA-1852241	Organelle biogenesis and maintenance	269	12	2.51	3.38	0.0031	0.015	2.69	1.35	4.91
R-HSA-5673001	RAF/MAP kinase cascade	243	11	2.55	3.28	0.0041	0.015	2.73	1.32	5.1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	13	2.36	3.27	0.0035	0.015	2.53	1.3	4.51
R-HSA-2262752	Cellular responses to stress	425	16	2.12	3.17	0.0037	0.015	2.28	1.26	3.85
R-HSA-5653656	Vesicle-mediated transport	631	21	1.87	3.04	0.004	0.015	2.02	1.21	3.23
R-HSA-392499	Metabolism of proteins	1907	49	1.45	2.91	0.0034	0.015	1.63	1.14	2.29
R-HSA-5678895	Defective CFTR causes cystic fibrosis	61	5	4.61	3.81	0.0045	0.016	5.04	1.56	12.7
R-HSA-4608870	Asymmetric localization of PCP proteins	62	5	4.54	3.76	0.0048	0.016	4.96	1.53	12.5
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	7	3.42	3.52	0.0044	0.016	3.69	1.43	8.02
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	7	3.42	3.52	0.0044	0.016	3.69	1.43	8.02
R-HSA-5358351	Signaling by Hedgehog	148	8	3.04	3.36	0.0049	0.016	3.26	1.36	6.75
R-HSA-5684996	MAPK1/MAPK3 signaling	249	11	2.49	3.19	0.0049	0.016	2.66	1.28	4.96
R-HSA-9006925	Intracellular signaling by second messengers	282	12	2.39	3.19	0.0045	0.016	2.56	1.28	4.67
R-HSA-5358346	Hedgehog ligand biogenesis	64	5	4.39	3.67	0.0055	0.018	4.79	1.48	12
R-HSA-1257604	PIP3 activates AKT signaling	254	11	2.44	3.12	0.0056	0.018	2.6	1.26	4.86
R-HSA-1169091	Activation of NF-kappaB in B cells	66	5	4.26	3.58	0.0063	0.019	4.63	1.43	11.6
R-HSA-170834	Signaling by TGF-beta Receptor Complex	66	5	4.26	3.58	0.0063	0.019	4.63	1.43	11.6
R-HSA-69563	p53-Dependent G1 DNA Damage Response	66	5	4.26	3.58	0.0063	0.019	4.63	1.43	11.6
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	66	5	4.26	3.58	0.0063	0.019	4.63	1.43	11.6
R-HSA-168254	Influenza Infection	154	8	2.92	3.23	0.0062	0.019	3.12	1.3	6.46
R-HSA-199977	ER to Golgi Anterograde Transport	155	8	2.9	3.21	0.0064	0.019	3.1	1.29	6.41
R-HSA-5689880	Ub-specific processing proteases	220	10	2.56	3.14	0.0059	0.019	2.73	1.27	5.24
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	5	4.2	3.53	0.0067	0.02	4.55	1.41	11.4
R-HSA-68867	Assembly of the pre-replicative complex	68	5	4.14	3.49	0.0071	0.02	4.48	1.39	11.2
R-HSA-69615	G1/S DNA Damage Checkpoints	68	5	4.14	3.49	0.0071	0.02	4.48	1.39	11.2
R-HSA-2132295	MHC class II antigen presentation	124	7	3.18	3.28	0.0066	0.02	3.4	1.32	7.38
R-HSA-2467813	Separation of Sister Chromatids	191	9	2.65	3.1	0.007	0.02	2.82	1.25	5.61
R-HSA-5689603	UCH proteinases	97	6	3.48	3.3	0.0075	0.021	3.73	1.32	8.61
R-HSA-68949	Orc1 removal from chromatin	71	5	3.96	3.37	0.0085	0.023	4.28	1.33	10.7
R-HSA-69052	Switching of origins to a post-replicative state	71	5	3.96	3.37	0.0085	0.023	4.28	1.33	10.7
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	5	3.91	3.33	0.009	0.024	4.21	1.31	10.5
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	5	3.91	3.33	0.009	0.024	4.21	1.31	10.5
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	5	3.85	3.29	0.0095	0.024	4.15	1.29	10.4
R-HSA-69300	Removal of licensing factors from origins	73	5	3.85	3.29	0.0095	0.024	4.15	1.29	10.4
R-HSA-6807878	COPI-mediated anterograde transport	102	6	3.31	3.15	0.0096	0.024	3.54	1.25	8.15
R-HSA-9020702	Interleukin-1 signaling	102	6	3.31	3.15	0.0096	0.024	3.54	1.25	8.15
R-HSA-68877	Mitotic Prometaphase	199	9	2.54	2.96	0.0091	0.024	2.7	1.2	5.36
R-HSA-5617833	Cilium Assembly	201	9	2.52	2.93	0.0097	0.024	2.67	1.18	5.31
R-HSA-8951664	Neddylation	235	10	2.39	2.91	0.0092	0.024	2.54	1.18	4.88
R-HSA-68882	Mitotic Anaphase	202	9	2.51	2.91	0.01	0.025	2.66	1.18	5.28
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	9	2.49	2.89	0.01	0.025	2.65	1.17	5.25
R-HSA-199991	Membrane Trafficking	599	19	1.78	2.66	0.01	0.025	1.91	1.11	3.1
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	5	3.75	3.22	0.011	0.026	4.03	1.25	10
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	5	3.7	3.18	0.011	0.027	3.97	1.24	9.89
R-HSA-69304	Regulation of DNA replication	76	5	3.7	3.18	0.011	0.027	3.97	1.24	9.89
R-HSA-69242	S Phase	138	7	2.85	2.95	0.012	0.027	3.03	1.18	6.56
R-HSA-8878159	Transcriptional regulation by RUNX3	108	6	3.13	2.99	0.012	0.029	3.33	1.18	7.64
R-HSA-2871837	FCERI mediated NF-kB activation	79	5	3.56	3.07	0.013	0.031	3.81	1.19	9.47
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	5	3.52	3.04	0.014	0.031	3.76	1.17	9.34
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	5	3.52	3.04	0.014	0.031	3.76	1.17	9.34
R-HSA-8878166	Transcriptional regulation by RUNX2	80	5	3.52	3.04	0.014	0.031	3.76	1.17	9.34
R-HSA-5683057	MAPK family signaling cascades	288	11	2.15	2.66	0.014	0.031	2.27	1.1	4.24
R-HSA-5619084	ABC transporter disorders	81	5	3.47	3.01	0.015	0.032	3.71	1.16	9.21
R-HSA-8941858	Regulation of RUNX3 expression and activity	55	4	4.09	3.09	0.016	0.036	4.41	1.14	12.2
R-HSA-5619115	Disorders of transmembrane transporters	149	7	2.64	2.72	0.017	0.037	2.79	1.09	6.03
R-HSA-162906	HIV Infection	184	8	2.45	2.66	0.017	0.037	2.58	1.08	5.32
R-HSA-68874	M/G1 Transition	85	5	3.31	2.88	0.018	0.038	3.52	1.1	8.73
R-HSA-69002	DNA Replication Pre-Initiation	85	5	3.31	2.88	0.018	0.038	3.52	1.1	8.73
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	5	3.27	2.84	0.018	0.038	3.48	1.09	8.62
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	86	5	3.27	2.84	0.018	0.038	3.48	1.09	8.62
R-HSA-453276	Regulation of mitotic cell cycle	86	5	3.27	2.84	0.018	0.038	3.48	1.09	8.62
R-HSA-201681	TCF dependent signaling in response to WNT	224	9	2.26	2.57	0.019	0.038	2.38	1.06	4.72
R-HSA-1236975	Antigen processing-Cross presentation	88	5	3.2	2.78	0.02	0.041	3.39	1.06	8.4
