query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0415	95	896	11	0.012	0.116	GO:0051092	BP	79	positive regulation of NF-kappaB transcription factor activity	1	IKBKG,RIPK1,WNT5A,TNFSF11,MTDH,EIF2AK2,TNFRSF11A,TRAF6,TLR3,NLRC4,TRIM14
2	1	TRUE	0.0372	1036	896	66	0.074	0.064	GO:0016477	BP	232	cell migration	1	TIMP1,TNK1,INSR,TEK,EPHA2,FZD3,ITGA2,SMURF2,LHX1,FRK,PTPRK,CCAR1,PIK3CG,NF1,DEPDC1B,WNT5A,LCP1,TNFSF11,GDNF,HAS2,RETNLG,CXADR,CDH2,DPYSL3,KIF20B,PARD3,VIL1,SP100,HTR2B,EPB41L5,SRGAP2,ITGA6,PIK3CA,LEF1,BMP10,DCX,PCM1,ETS1,ARID2,SPECC1L,ASPM,CD300A,GPR33,PRKX,FUT7,GCNT1,FAM60A,SAA3,DDX58,C3AR1,CCR6,KIF14,ITGA1,SETD2,FLRT2,CCR4,POU4F1,NDNF,CCR2,GPR18,FPR2,IFNG,GPC6,CNR2,MYSM1,ANO6
3	1	TRUE	0.0264	30	896	6	0.007	0.2	GO:0033598	BP	51	mammary gland epithelial cell proliferation	1	EPHA2,MED1,WNT5A,TNFSF11,IQGAP3,CDKN2A
4	1	TRUE	0.0264	477	896	36	0.04	0.075	GO:0007276	BP	57	gamete generation	1	NR2C2,HERC4,SMAD5,GATA4,PRM1,CXADR,ADAMTS1,SMAD4,MASTL,BCL2L11,ADAD1,HPGDS,TMF1,ATRX,SMAD1,BMP8A,C330027C09RIK,ASPM,ATM,PIWIL4,4932438A13RIK,PRDM1,ARID4B,TEX19.1,PLEKHA1,PSME4,CCR6,CFTR,TNP2,ARID4A,AFF4,BMPR1B,STYX,KDM3A,MCM9,ALMS1
5	1	TRUE	0.00236	18	896	6	0.007	0.333	GO:0033962	BP	107	cytoplasmic mRNA processing body assembly	1	NOCT,PAN3,DDX6,CNOT1,RC3H1,PATL1
6	1	TRUE	0.0264	2	896	2	0.002	1	GO:0002304	BP	55	gamma-delta intraepithelial T cell differentiation	1	CCR9,GPR18
7	1	TRUE	0.0264	2	896	2	0.002	1	GO:0002305	BP	55	CD8-positive, gamma-delta intraepithelial T cell differentiation	2	CCR9,GPR18
8	1	TRUE	0.023	73	896	10	0.011	0.137	GO:0050852	BP	182	T cell receptor signaling pathway	1	TRAF6,CLEC2I,CD300A,PAWR,THEMIS2,FOXP3,RC3H1,THEMIS,IFNG,DENND1B
9	1	TRUE	0.0456	8	896	3	0.003	0.375	GO:0048341	BP	15	paraxial mesoderm formation	1	WNT5A,LEF1,EXOC4
10	1	TRUE	0.0372	23	896	5	0.006	0.217	GO:0032607	BP	137	interferon-alpha production	1	HAVCR2,TLR3,DDX58,TLR8,NLRC3
