query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0117	5	856	3	0.004	0.6	GO:0090131	BP	260	mesenchyme migration	1	ACTA1,ACTA2,ACTC1
2	1	TRUE	0.0486	17	856	4	0.005	0.235	GO:0010447	BP	409	response to acidic pH	1	LGMN,IMPACT,SLC9A1,RAB11B
3	1	TRUE	0.0491	27	856	5	0.006	0.185	GO:0008045	BP	170	motor neuron axon guidance	1	LHX9,EPHA4,CDK5,PLXNA1,CHN1
4	1	TRUE	0.0339	24	856	5	0.006	0.208	GO:0043536	BP	340	positive regulation of blood vessel endothelial cell migration	1	AKT1,AMOTL1,PLCG1,ATP5A1,AMOT
5	1	TRUE	0.0491	3	856	2	0.002	0.667	GO:0000301	BP	111	retrograde transport, vesicle recycling within Golgi	1	COG4,DNAJC28
6	1	TRUE	0.042	1975	856	109	0.127	0.055	GO:0007166	BP	209	cell surface receptor signaling pathway	1	PFDN5,AKT1,DVL3,CACNB3,GRIK5,EFNB3,GHRHR,PRKACA,MEF2C,CTR9,CDC42,TSPAN31,RHOA,ZMIZ1,PTEN,GATA2,PLCG1,CACNB4,SLC35C2,GABARAP,NDEL1,ARID5B,IGF1,FRS2,CYFIP2,JADE2,HNF1B,LGMN,ATXN7,CBY1,APOD,SHARPIN,APP,LNPEP,SOS1,CSF1R,RELA,PDCD4,ACSL5,LDB1,DDIT3,HRAS,SNCA,EPHA4,CDC73,ADIPOR1,RAB14,SKIL,POSTN,NGF,FGA,PPP3CA,MAP3K7,CDK5,PHF14,USP12,DLX5,IRAK1,ZCCHC18,ANKRD10,ADAM9,VPS35,CX3CL1,CDH5,RORA,CSK,NPTN,FLCN,IFT57,D930015E06RIK,UNC13A,EPN1,RNF126,PLXNB2,MBD5,FZD8,SOCS5,HFE2,AKAP2,NCOA5,RC3H1,DOK4,CLDN5,PELO,NGFRAP1,GNG7,TMC8,SCG2,VWC2,PRKCB,NDST1,NTRK2,GRIK2,TICAM2,GRIN2A,PPP2R5D,PTK2B,PTP4A3,ARRB2,ERBB4,BMPR2,HTRA2,DOK1,NTF5,ZC3H3,PSME3,PRNP,RBM4,GDF1
7	1	TRUE	0.00027	720	856	57	0.067	0.079	GO:0007167	BP	209	enzyme linked receptor protein signaling pathway	2	AKT1,EFNB3,GHRHR,PLCG1,NDEL1,ARID5B,IGF1,FRS2,CYFIP2,JADE2,LGMN,ATXN7,APOD,APP,LNPEP,SOS1,CSF1R,PDCD4,SNCA,EPHA4,RAB14,SKIL,NGF,MAP3K7,PHF14,DLX5,ZCCHC18,ADAM9,CDH5,CSK,NPTN,FLCN,RNF126,MBD5,SOCS5,HFE2,AKAP2,NCOA5,DOK4,CLDN5,PELO,GNG7,VWC2,PRKCB,NDST1,NTRK2,PPP2R5D,PTK2B,PTP4A3,ARRB2,ERBB4,BMPR2,DOK1,NTF5,ZC3H3,RBM4,GDF1
8	1	TRUE	0.00159	450	856	38	0.044	0.084	GO:0007169	BP	209	transmembrane receptor protein tyrosine kinase signaling pathway	3	AKT1,EFNB3,GHRHR,PLCG1,NDEL1,ARID5B,IGF1,FRS2,CYFIP2,LGMN,ATXN7,APOD,APP,SOS1,CSF1R,SNCA,EPHA4,RAB14,NGF,PHF14,CSK,NPTN,RNF126,MBD5,SOCS5,NCOA5,DOK4,PRKCB,NDST1,NTRK2,PPP2R5D,PTK2B,PTP4A3,ERBB4,BMPR2,DOK1,NTF5,RBM4
9	1	TRUE	0.0224	2	856	2	0.002	1	GO:0019085	BP	351	early viral transcription	1	CCNT2,MON1B
10	1	TRUE	0.0117	5	856	3	0.004	0.6	GO:0075525	BP	411	viral translational termination-reinitiation	1	EIF3A,EIF3L,EIF3G
11	1	TRUE	0.0486	17	856	4	0.005	0.235	GO:0001711	BP	212	endodermal cell fate commitment	1	CTR9,HNF1B,CDC73,RTF1
12	1	TRUE	0.0383	159	856	15	0.018	0.094	GO:0007623	BP	23	circadian rhythm	1	PTEN,IGF1,RPS27A,UBE3A,NGF,CHRNB2,RORA,RORB,PRKCDBP,THRAP3,NTRK2,DBP,BTBD9,UBA52,RBM4
13	1	TRUE	0.0491	3	856	2	0.002	0.667	GO:0019086	BP	123	late viral transcription	1	CCNT2,MON1B
14	1	TRUE	0.0405	36	856	6	0.007	0.167	GO:0048678	BP	280	response to axon injury	1	PTPRS,PTEN,TNR,MATN2,APOD,EPHA4
15	1	TRUE	0.00115	60	856	11	0.013	0.183	GO:0002181	BP	379	cytoplasmic translation	1	RPL8,EIF3A,CPEB1,RPL6,RPL4,EIF4H,RPL30,RPL35A,RPL13A,DPH1,RBM4
16	1	TRUE	0.034	15	856	4	0.005	0.267	GO:0002183	BP	379	cytoplasmic translational initiation	2	EIF3A,EIF4H,RPL13A,RBM4
17	1	TRUE	0.0351	157	856	15	0.018	0.096	GO:0045216	BP	121	cell-cell junction organization	1	PRKACA,CDC42,RHOA,PTEN,CNTNAP1,OCLN,APOD,CSF1R,LDB1,CDH5,CSK,FLCN,UGT8A,CLDN5,PLEKHA7
18	1	TRUE	0.00281	46	856	9	0.011	0.196	GO:0000380	BP	165	alternative mRNA splicing, via spliceosome	1	HNRNPL,SLU7,CELF3,SMU1,RBM5,RBFOX2,THRAP3,HNRNPM,RBM4
19	1	TRUE	0.00763	33	856	7	0.008	0.212	GO:0000381	BP	165	regulation of alternative mRNA splicing, via spliceosome	1	HNRNPL,CELF3,SMU1,RBM5,RBFOX2,THRAP3,RBM4
20	1	TRUE	0.0354	71	856	9	0.011	0.127	GO:0007492	BP	218	endoderm development	1	CTR9,HNF1B,ZFP36L1,DUSP1,CDC73,COL5A1,RTF1,PELO,GDF1
21	1	TRUE	0.0491	38	856	6	0.007	0.158	GO:0001706	BP	218	endoderm formation	1	CTR9,HNF1B,DUSP1,CDC73,COL5A1,RTF1
22	1	TRUE	0.0385	25	856	5	0.006	0.2	GO:0000186	BP	151	activation of MAPKK activity	1	MAP3K4,EIF2AK2,TNIK,MAP3K7,ADAM9
23	1	TRUE	0.0224	2	856	2	0.002	1	GO:0003365	BP	444	establishment of cell polarity involved in ameboidal cell migration	1	AMOTL1,AMOT
24	1	TRUE	0.0188	6	856	3	0.004	0.5	GO:0071557	BP	430	histone H3-K27 demethylation	1	KDM6B,PAGR1A,KDM7A
