name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1474244	Extracellular matrix organization	278	29	5.41	10.5	7e-14	9.6e-12	6.79	4.32	10.4
R-HSA-2022857	Keratan sulfate degradation	12	6	25.9	12.1	4e-08	2.7e-06	52.3	13.9	198
R-HSA-2453864	Retinoid cycle disease events	14	5	18.5	9.2	4.4e-06	1e-04	28.9	7.55	97.1
R-HSA-2474795	Diseases associated with visual transduction	14	5	18.5	9.2	4.4e-06	1e-04	28.9	7.55	97.1
R-HSA-1638074	Keratan sulfate/keratin metabolism	33	7	11	8.07	2.5e-06	1e-04	14.2	5.12	34.1
R-HSA-216083	Integrin cell surface interactions	81	10	6.41	6.85	3.2e-06	1e-04	7.5	3.39	14.9
R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	38	7	9.56	7.41	6.7e-06	0.00013	11.9	4.36	28
R-HSA-3000157	Laminin interactions	28	6	11.1	7.52	1.3e-05	0.00021	14.3	4.68	36.8
R-HSA-1566948	Elastic fibre formation	45	7	8.07	6.66	2.2e-05	0.00033	9.68	3.6	22.3
R-HSA-2453902	The canonical retinoid cycle in rods (twilight vision)	21	5	12.4	7.3	4e-05	0.00051	16.3	4.62	47.1
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	67	8	6.19	5.98	4.1e-05	0.00051	7.15	2.91	15.3
R-HSA-1474290	Collagen formation	90	9	5.19	5.59	5.6e-05	0.00064	5.88	2.56	12
R-HSA-425407	SLC-mediated transmembrane transport	241	15	3.23	4.91	6.3e-05	0.00067	3.58	1.93	6.19
R-HSA-2129379	Molecules associated with elastic fibres	38	6	8.19	6.23	7.8e-05	0.00077	9.81	3.31	24.2
R-HSA-1630316	Glycosaminoglycan metabolism	122	10	4.25	5.07	0.00012	0.0011	4.74	2.17	9.23
R-HSA-2022854	Keratan sulfate biosynthesis	27	5	9.61	6.28	0.00014	0.0012	11.8	3.46	32.5
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	61	7	5.95	5.44	0.00016	0.0013	6.8	2.58	15.3
R-HSA-2243919	Crosslinking of collagen fibrils	18	4	11.5	6.27	0.00033	0.0025	14.8	3.52	47.7
R-HSA-5694530	Cargo concentration in the ER	33	5	7.86	5.53	0.00039	0.0028	9.29	2.77	24.8
R-HSA-1442490	Collagen degradation	52	6	5.99	5.05	0.00046	0.0031	6.81	2.35	16.3
R-HSA-1474228	Degradation of the extracellular matrix	119	9	3.92	4.5	0.00048	0.0031	4.32	1.89	8.67
R-HSA-71387	Metabolism of carbohydrates	263	14	2.76	4.06	0.00056	0.0035	3.01	1.59	5.27
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	7	4.54	4.46	0.00086	0.0051	5.02	1.92	11.1
R-HSA-3781865	Diseases of glycosylation	135	9	3.46	4.03	0.0012	0.0067	3.76	1.66	7.53
R-HSA-8948216	Collagen chain trimerization	44	5	5.9	4.56	0.0015	0.0082	6.67	2.03	17.2
R-HSA-114608	Platelet degranulation 	123	8	3.37	3.71	0.0026	0.014	3.65	1.52	7.58
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	125	8	3.32	3.66	0.0028	0.014	3.59	1.49	7.45
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	128	8	3.24	3.58	0.0033	0.016	3.49	1.45	7.25
R-HSA-2142753	Arachidonic acid metabolism	56	5	4.63	3.82	0.0044	0.021	5.09	1.57	12.9
R-HSA-8978868	Fatty acid metabolism	168	9	2.78	3.26	0.0052	0.024	2.97	1.31	5.91
R-HSA-983189	Kinesins	60	5	4.32	3.62	0.0059	0.026	4.72	1.46	11.9
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	18	1.92	2.91	0.006	0.026	2.05	1.18	3.37
R-HSA-421270	Cell-cell junction organization	43	4	4.83	3.52	0.0092	0.037	5.31	1.36	14.9
R-HSA-382551	Transport of small molecules	705	23	1.69	2.67	0.0089	0.037	1.81	1.11	2.83
R-HSA-204005	COPII (Coat Protein 2) Mediated Vesicle Transport	68	5	3.81	3.26	0.0099	0.038	4.12	1.28	10.3
R-HSA-948021	Transport to the Golgi and subsequent modification	186	9	2.51	2.91	0.0099	0.038	2.66	1.18	5.29
R-HSA-6798695	Neutrophil degranulation	477	17	1.85	2.66	0.011	0.039	1.97	1.11	3.27
R-HSA-977606	Regulation of Complement cascade	47	4	4.42	3.29	0.013	0.044	4.81	1.24	13.4
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	100	6	3.11	2.98	0.013	0.044	3.32	1.17	7.63
